# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = MARTINEZ_TP53_TARGETS_UP (set)
# _SET1_  NGENES = 568
# _SET1_  P-VALUE = 3.70304e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000116717     1   68115744   68189021    186      22  195813     -0.35328      0.57752    8.5598e-14     -0.35328
_SET1_   ENSG00000050628     1   71283036   71548491    761      45  195813      -0.9028      0.77675    8.5598e-14      -0.9028
_SET1_   ENSG00000162614     1   78319198   78444580    240      29  195813      -1.2042      0.89457    8.5709e-14      -1.2042
_SET1_   ENSG00000162613     1   78374740   78479794    220      27  195813      -1.0059       0.8532    8.5709e-14      -1.0059
_SET1_   ENSG00000174021     1   84929008   85007248    308      23  195813     -0.14297      0.51002    8.5626e-14     -0.14297
_SET1_   ENSG00000153904     1   85749164   86078933   1013      64  195813      0.28151        0.359    8.5598e-14      0.28151
_SET1_   ENSG00000162645     1   89536815   89651139    279      14  195813      0.86921      0.13184    8.5598e-14      0.86921
_SET1_   ENSG00000117528     1   94848933   95019222    238      30  195813      -1.4017      0.89653    8.5709e-14      -1.4017
_SET1_   ENSG00000137996     1  100696763  100793325    226      19  195813     -0.33221      0.58846    8.5598e-14     -0.33221
_SET1_   ENSG00000116337     1  110123726  110209673    179      26  195813       2.2824    0.0078825    8.5709e-14       2.2824
_SET1_   ENSG00000184371     1  110417864  110508614    262      43  195813       1.7902     0.029992    8.5709e-14       1.7902
_SET1_   ENSG00000155366     1  113208728  113285056    155      30  195813     -0.13544      0.50942    8.5626e-14     -0.13544
_SET1_   ENSG00000155380     1  113419469  113534635    197      23  195813      0.59492      0.22812    8.5598e-14      0.59492
_SET1_   ENSG00000118655     1  114412763  114491708    150      29  195813       1.7312     0.033065    8.5709e-14       1.7312
_SET1_   ENSG00000198162     1  117875071  118106494    623      25  195813    -0.023651      0.42962    8.5619e-14    -0.023651
_SET1_   ENSG00000117289     1  145403469  145477635     61      10  195813      -0.5468      0.65283    8.5598e-14      -0.5468
_SET1_   ENSG00000131795     1  145472598  145548536     52      11  195813     -0.19344      0.51812    8.5626e-14     -0.19344
_SET1_   ENSG00000143369     1  150445538  150521265    208      18  195813      0.78627      0.16082    8.5598e-14      0.78627
_SET1_   ENSG00000196754     1  153498584  153575366    128      11  195813      -1.9619      0.97459    8.5709e-14      -1.9619
_SET1_   ENSG00000116580     1  155684508  155864191    229      15  195813       1.7042     0.030943    8.5709e-14       1.7042
_SET1_   ENSG00000132693     1  159647079  159719379    187      24  195813     -0.85874       0.7624    8.5598e-14     -0.85874
_SET1_   ENSG00000162735     1  160211602  160291138    122      15  195813      0.14281      0.37101    8.5626e-14      0.14281
_SET1_   ENSG00000215845     1  160972421  161043780    174      24  195813       0.1986      0.36861    8.5626e-14       0.1986
_SET1_   ENSG00000143226     1  161440220  161528803    227      30  195813      -1.7022      0.94227    8.5709e-14      -1.7022
_SET1_   ENSG00000198821     1  167364877  167522847    553      89  195813     -0.60709      0.73987    8.5598e-14     -0.60709
_SET1_   ENSG00000198734     1  169448404  169590826    558      43  195813      0.74153      0.19177    8.5598e-14      0.74153
_SET1_   ENSG00000116147     1  175249330  175747906   1513     131  195813      0.17543      0.46423    8.5626e-14      0.17543
_SET1_   ENSG00000135829     1  182773504  182891886    264      15  195813      -1.4318       0.9447    8.5709e-14      -1.4318
_SET1_   ENSG00000058085     1  183120373  183249035    407      27  195813       2.5984     0.002926    8.5709e-14       2.5984
_SET1_   ENSG00000073756     1  186605923  186684559    234      19  195813       1.1656      0.10659    8.5709e-14       1.1656
_SET1_   ENSG00000081277     1  201217580  201337121    456      33  195813      0.23224      0.35336    8.5626e-14      0.23224
_SET1_   ENSG00000163431     1  201830580  201950715    300      43  195813       2.8431    0.0016365    8.5709e-14       2.8431
_SET1_   ENSG00000159388     1  203239619  203313730    209      33  195813     -0.30266      0.58609    8.5598e-14     -0.30266
_SET1_   ENSG00000143466     1  206608791  206705223    287      31  195813      -0.5351      0.65219    8.5598e-14      -0.5351
_SET1_   ENSG00000162889     1  206823289  206942628    331      36  195813       2.4388    0.0056625    8.5709e-14       2.4388
_SET1_   ENSG00000142224     1  206937215  207051324    301      40  195813       1.9618     0.019641    8.5709e-14       1.9618
_SET1_   ENSG00000143353     1  219312186  219421207    218      21  195813      0.43615      0.27106    8.5598e-14      0.43615
_SET1_   ENSG00000143801     1  227022885  227118806    253      24  195813    -0.048023      0.45265    8.5619e-14    -0.048023
_SET1_   ENSG00000181450     1  227716244  227900144    487      23  195813      -1.5298       0.9053    8.5709e-14      -1.5298
_SET1_   ENSG00000143774     1  228292663  228371685    120      19  195813     0.048308      0.46856    8.5619e-14     0.048308
_SET1_   ENSG00000135744     1  230803269  230885043    403      35  195813       1.3014     0.077608    8.5709e-14       1.3014
_SET1_   ENSG00000135766     1  231464497  231595790    472      13  195813     -0.27645       0.4936    8.5598e-14     -0.27645
_SET1_   ENSG00000116918     1  231629399  231737270    231      29  195813      -1.5021      0.91594    8.5709e-14      -1.5021
_SET1_   ENSG00000116957     1  235495675  235647283    402      25  195813    0.0028044      0.42161    8.5619e-14    0.0028044
_SET1_   ENSG00000091483     1  241625903  241718061    280      25  195813      -1.2265      0.85547    8.5709e-14      -1.2265
_SET1_   ENSG00000054277     1  241718404  241875678    483      84  195813      -1.6696      0.95503    8.5709e-14      -1.6696
_SET1_   ENSG00000203667     1  244963624  245043359    138      13  195813     -0.65901      0.67924    8.5598e-14     -0.65901
_SET1_   ENSG00000143653     1  246852349  246966439    458      28  195813       1.0773      0.10357    8.5709e-14       1.0773
_SET1_   ENSG00000119203     2    9528697    9648230    255      13  195813       2.0354     0.010791    8.5709e-14       2.0354
_SET1_   ENSG00000163032     2   17685393   17873285    607      24  195813      0.78352      0.17155    8.5598e-14      0.78352
_SET1_   ENSG00000178295     2   17900125   18001632    305      32  195813         1.86     0.024321    8.5709e-14         1.86
_SET1_   ENSG00000084674     2   21189301   21301945    256      31  195813       4.5136   1.6125e-06    8.5265e-14       4.5136
_SET1_   ENSG00000075426     2   28580315   28675179    272      39  195813      -1.2612      0.87496    8.5709e-14      -1.2612
_SET1_   ENSG00000213639     2   28939506   29060806    241      21  195813       1.4317     0.052022    8.5709e-14       1.4317
_SET1_   ENSG00000158125     2   31522187   31672581    522      64  195813    -0.062562      0.50752    8.5612e-14    -0.062562
_SET1_   ENSG00000152689     2   33626391   33824817    720      98  195813     -0.88563       0.8222    8.5598e-14     -0.88563
_SET1_   ENSG00000183023     2   40289410   40873193   2283     126  195813     0.049133      0.51626    8.5619e-14     0.049133
_SET1_   ENSG00000152518     2   43414541   43488748    178      28  195813       1.6586     0.036705    8.5709e-14       1.6586
_SET1_   ENSG00000180398     2   47094009   47203994    517      43  195813       0.6069      0.24276    8.5598e-14       0.6069
_SET1_   ENSG00000119888     2   47537297   47649740    335      44  195813       -0.756      0.75756    8.5598e-14       -0.756
_SET1_   ENSG00000115380     2   56058102   56186274    443      41  195813      0.17538      0.39911    8.5626e-14      0.17538
_SET1_   ENSG00000173163     2   62080859   62409382    687      34  195813    -0.090138      0.49092    8.5612e-14    -0.090138
_SET1_   ENSG00000170340     2   62388248   62486866    191      30  195813     -0.39209      0.61621    8.5598e-14     -0.39209
_SET1_   ENSG00000143995     2   66625584   66836001    470      65  195813      0.14959      0.42787    8.5626e-14      0.14959
_SET1_   ENSG00000214513     2   73394386   73474641    225      22  195813       0.9724      0.12706    8.5598e-14       0.9724
_SET1_   ENSG00000116127     2   73577886   73872920    666      17  195813       1.5541     0.035751    8.5709e-14       1.5541
_SET1_   ENSG00000172005     2   95656422   95754737     81      14  195813     -0.15103      0.50875    8.5626e-14     -0.15103
_SET1_   ENSG00000115594     2  102646004  102831334    681      49  195813     -0.37694      0.60067    8.5598e-14     -0.37694
_SET1_   ENSG00000115607     2  103000149  103104025    426      20  195813      0.58753      0.20358    8.5598e-14      0.58753
_SET1_   ENSG00000115109     2  120735581  120971695    441      19  195813     -0.69851      0.68767    8.5598e-14     -0.69851
_SET1_   ENSG00000163040     2  132250248  132326239    312      13  195813     -0.20762      0.47811    8.5626e-14     -0.20762
_SET1_   ENSG00000135999     2  149367009  149580130    475      20  195813     -0.29897      0.55731    8.5598e-14     -0.29897
_SET1_   ENSG00000196504     2  153473107  153609511    353      22  195813       1.3801     0.060179    8.5709e-14       1.3801
_SET1_   ENSG00000136560     2  161958419  162127732    290      22  195813      0.66908      0.21896    8.5598e-14      0.66908
_SET1_   ENSG00000152254     2  169722750  169801505    223      26  195813      0.50497      0.25107    8.5598e-14      0.50497
_SET1_   ENSG00000077380     2  172508919  172639930    316      27  195813      -1.0402      0.81264    8.5709e-14      -1.0402
_SET1_   ENSG00000138448     2  187419792  187580628    282      25  195813       1.9901     0.015027    8.5709e-14       1.9901
_SET1_   ENSG00000081320     2  196963290  197076227    348      21  195813      -1.6743      0.92833    8.5709e-14      -1.6743
_SET1_   ENSG00000115524     2  198219508  198334815    136      13  195813      0.43369      0.25771    8.5598e-14      0.43369
_SET1_   ENSG00000003402     2  201945827  202076410    268      21  195813        0.202      0.36673    8.5626e-14        0.202
_SET1_   ENSG00000178568     2  212205446  213438565   4758     206  195813      0.59702      0.32957    8.5598e-14      0.59702
_SET1_   ENSG00000115414     2  216190163  216335895    467      39  195813       2.4019    0.0053129    8.5709e-14       2.4019
_SET1_   ENSG00000144579     2  219227979  219305664    134      22  195813      0.17899      0.37195    8.5626e-14      0.17899
_SET1_   ENSG00000163497     2  219810809  219885379     83      12  195813      0.41413      0.34301    8.5598e-14      0.41413
_SET1_   ENSG00000072182     2  220343892  220438494    202      25  195813     -0.15851      0.49602    8.5626e-14     -0.15851
_SET1_   ENSG00000036257     2  225299867  225485110    566      28  195813      0.15871      0.36252    8.5626e-14      0.15871
_SET1_   ENSG00000135917     2  228514926  228617728    457      56  195813     -0.77635      0.75446    8.5598e-14     -0.77635
_SET1_   ENSG00000067066     2  231245657  231443805    901      50  195813      0.92826      0.14137    8.5598e-14      0.92826
_SET1_   ENSG00000168918     2  233889677  234151549    862      82  195813     -0.66462      0.73533    8.5598e-14     -0.66462
_SET1_   ENSG00000130561     2  234181462  234290701    337      28  195813     0.010116      0.43307    8.5619e-14     0.010116
_SET1_   ENSG00000188042     2  235366685  235440697    247      49  195813      -1.3267      0.89912    8.5709e-14      -1.3267
_SET1_   ENSG00000144476     2  237441430  237526001    218      24  195813     -0.40821      0.63283    8.5598e-14     -0.40821
_SET1_   ENSG00000198612     2  237958955  238044109    199      18  195813     -0.93638      0.81876    8.5598e-14     -0.93638
_SET1_   ENSG00000204104     2  239194082  239344541    467      30  195813      0.24414      0.34253    8.5626e-14      0.24414
_SET1_   ENSG00000162804     2  241903255  242069983    513      45  195813      0.46701      0.28549    8.5598e-14      0.46701
_SET1_   ENSG00000175928     3    3806121    3924387    386      42  195813     -0.86555       0.7796    8.5598e-14     -0.86555
_SET1_   ENSG00000070950     3    8782088    9040457   1057      56  195813       1.5323     0.051456    8.5709e-14       1.5323
_SET1_   ENSG00000157087     3   10330707   10784716   1743     134  195813       1.3258      0.11167    8.5709e-14       1.3258
_SET1_   ENSG00000132164     3   10822885   11017419    652      56  195813      0.67651      0.22581    8.5598e-14      0.67651
_SET1_   ENSG00000157103     3   10999410   11115933    376      71  195813      0.78299      0.21678    8.5598e-14      0.78299
_SET1_   ENSG00000132170     3   12293867   12510855    592      46  195813       1.5867     0.043905    8.5709e-14       1.5867
_SET1_   ENSG00000163520     3   13538824   13714922    714      67  195813      0.65888      0.23848    8.5598e-14      0.65888
_SET1_   ENSG00000154764     3   13822755   13956618    464      63  195813       0.2017      0.39808    8.5626e-14       0.2017
_SET1_   ENSG00000131389     3   14409076   14565857    513      81  195813      0.64396      0.25797    8.5598e-14      0.64396
_SET1_   ENSG00000114166     3   20046515   20230896    724      42  195813      0.45343      0.27252    8.5598e-14      0.45343
_SET1_   ENSG00000151789     3   21424915   22449812   4954     257  195813      -1.0279      0.88169    8.5709e-14      -1.0279
_SET1_   ENSG00000183873     3   38554548   38726164    487      67  195813     0.004787      0.48173    8.5618e-14     0.004787
_SET1_   ENSG00000188846     3   40463783   40538861    188      12  195813     -0.25498      0.51025    8.5598e-14     -0.25498
_SET1_   ENSG00000181061     3   42763669   42881023    270      25  195813      -1.0998      0.82359    8.5709e-14      -1.0998
_SET1_   ENSG00000075914     3   44981733   45112558    375      22  195813    -0.095436      0.45801    8.5612e-14    -0.095436
_SET1_   ENSG00000114302     3   48747030   48920279    146      15  195813      0.29399      0.31875    8.5598e-14      0.29399
_SET1_   ENSG00000067560     3   49361578   49485431    201      16  195813        3.385   0.00015671    8.5709e-14        3.385
_SET1_   ENSG00000183763     3   49831034   49929007    128      15  195813       3.1061   0.00047497    8.5709e-14       3.1061
_SET1_   ENSG00000243989     3   51974066   52058213     91      17  195813     -0.80645      0.82357    8.5598e-14     -0.80645
_SET1_   ENSG00000114854     3   52450118   52523086    115      12  195813     0.062113      0.45872    8.5619e-14     0.062113
_SET1_   ENSG00000056736     3   53845607   53934827    283      32  195813      0.41991       0.2916    8.5598e-14      0.41991
_SET1_   ENSG00000172340     3   67375884   67740038   1362      66  195813    0.0014619       0.4659    8.5619e-14    0.0014619
_SET1_   ENSG00000064225     3   98416080   98575045    395      32  195813      0.79737      0.16808    8.5598e-14      0.79737
_SET1_   ENSG00000163611     3  113126565  113269034    570      21  195813     0.052997      0.41249    8.5619e-14     0.052997
_SET1_   ENSG00000114573     3  113430866  113565903    203      16  195813       1.7364      0.02523    8.5709e-14       1.7364
_SET1_   ENSG00000172020     3  115307171  115475337    465      85  195813       1.0174      0.15845    8.5709e-14       1.0174
_SET1_   ENSG00000114013     3  121739213  121874983    302      37  195813      0.38244      0.31855    8.5598e-14      0.38244
_SET1_   ENSG00000114491     3  124414213  124499040    371      29  195813       2.1215     0.011579    8.5709e-14       2.1215
_SET1_   ENSG00000082781     3  124445795  124655265    797      37  195813       2.2087    0.0092489    8.5709e-14       2.2087
_SET1_   ENSG00000091513     3  133429800  133532850    336      27  195813    -0.068685      0.45748    8.5612e-14    -0.068685
_SET1_   ENSG00000114019     3  134039716  134129321    198      27  195813      0.97928       0.1297    8.5598e-14      0.97928
_SET1_   ENSG00000181322     3  137945279  138083728    170      24  195813       3.8336   3.5841e-05    8.5709e-14       3.8336
_SET1_   ENSG00000181788     3  150423914  150516264    234      22  195813      0.91248      0.15064    8.5598e-14      0.91248
_SET1_   ENSG00000196549     3  154706913  154936497    532      58  195813    -0.043942      0.49871    8.5619e-14    -0.043942
_SET1_   ENSG00000121853     3  172127923  172201246    259      24  195813       1.9019     0.018863    8.5709e-14       1.9019
_SET1_   ENSG00000114346     3  172433472  172574264    333      19  195813    -0.016806       0.4208    8.5619e-14    -0.016806
_SET1_   ENSG00000145191     3  183817826  184437546   2087     179  195813      0.32944      0.43664    8.5598e-14      0.32944
_SET1_   ENSG00000182580     3  184244572  184335197    332      43  195813       -1.205      0.86556    8.5709e-14       -1.205
_SET1_   ENSG00000213139     3  186221230  186299491    194      23  195813      0.81264      0.16825    8.5598e-14      0.81264
_SET1_   ENSG00000073849     3  186613274  186831341    843      93  195813     -0.41999      0.66624    8.5598e-14     -0.41999
_SET1_   ENSG00000145012     3  187836072  188643460   2385     224  195813      0.13165       0.5236    8.5626e-14      0.13165
_SET1_   ENSG00000196083     3  190196840  190410843    656      91  195813       -1.509      0.93867    8.5709e-14       -1.509
_SET1_   ENSG00000185619     4     664537     799428    549      36  195813     -0.78429      0.73685    8.5598e-14     -0.78429
_SET1_   ENSG00000163950     4    1659527    1749282    340      20  195813       1.3841     0.053756    8.5709e-14       1.3841
_SET1_   ENSG00000170801     4    8236492    8343838    562      52  195813     -0.22419      0.54501    8.5626e-14     -0.22419
_SET1_   ENSG00000223569     4    9201111    9272700     18       4  195813     -0.26723      0.56949    8.5598e-14     -0.26723
_SET1_   ENSG00000250317     4   25828452   25966435    401      37  195813      0.31924      0.32454    8.5598e-14      0.31924
_SET1_   ENSG00000124406     4   42375390   42694122   1163      53  195813      -1.9235      0.96434    8.5709e-14      -1.9235
_SET1_   ENSG00000157404     4   55489085   55641881    442      41  195813       1.0087      0.12695    8.5709e-14       1.0087
_SET1_   ENSG00000135226     4   70111217   70195768    305      12  195813      0.10088       0.3482    8.5612e-14      0.10088
_SET1_   ENSG00000173597     4   70551880   70688679    503      26  195813      -1.3419      0.87418    8.5709e-14      -1.3419
_SET1_   ENSG00000124875     4   74667214   74749781    222      35  195813      0.49733       0.2878    8.5598e-14      0.49733
_SET1_   ENSG00000138755     4   76887428   76963641    250      15  195813       -1.111      0.80523    8.5709e-14       -1.111
_SET1_   ENSG00000138750     4   77000812   77104668    561      16  195813      -0.4566      0.58264    8.5598e-14      -0.4566
_SET1_   ENSG00000186212     4   77781082   77854002    275      26  195813       1.3015     0.072295    8.5709e-14       1.3015
_SET1_   ENSG00000138640     4   89612106   90067549   1436      52  195813      0.38904      0.29671    8.5598e-14      0.38904
_SET1_   ENSG00000163110     4   95338037   95624377    697      38  195813       2.8143     0.001399    8.5709e-14       2.8143
_SET1_   ENSG00000196616     4  100191121  100277558    336      26  195813      0.34528      0.29615    8.5598e-14      0.34528
_SET1_   ENSG00000145331     4  100432866  100520189    386      29  195813        3.386   0.00022266    8.5709e-14        3.386
_SET1_   ENSG00000070190     4  100702990  100826311    373      37  195813        -2.42      0.98951    8.5709e-14        -2.42
_SET1_   ENSG00000138814     4  101909566  102304435    931      56  195813      0.98257      0.14017    8.5598e-14      0.98257
_SET1_   ENSG00000109320     4  103387486  103573459    485      24  195813      0.69784      0.17852    8.5598e-14      0.69784
_SET1_   ENSG00000189184     4  138405072  138488648    351      30  195813       1.8894     0.023661    8.5709e-14       1.8894
_SET1_   ENSG00000164136     4  142522752  142690140    413      28  195813     -0.29338      0.54315    8.5598e-14     -0.29338
_SET1_   ENSG00000071205     4  148618214  149028931    854      64  195813      0.23306       0.4161    8.5626e-14      0.23306
_SET1_   ENSG00000145431     4  157646606  157927546    524      40  195813    -0.043777      0.47372    8.5619e-14    -0.043777
_SET1_   ENSG00000109572     4  170498784  170679824    446      32  195813      0.98222      0.13349    8.5598e-14      0.98222
_SET1_   ENSG00000164104     4  174217846  174291276    119      15  195813      0.26332      0.43843    8.5598e-14      0.26332
_SET1_   ENSG00000151726     4  185641749  185782972    590      44  195813       -0.378      0.59711    8.5598e-14       -0.378
_SET1_   ENSG00000063438     5     269291     473406    762      37  195813      -1.2792      0.86542    8.5709e-14      -1.2792
_SET1_   ENSG00000071539     5     857758     954472    247       8  195813      -1.1135      0.87328    8.5709e-14      -1.1135
_SET1_   ENSG00000164362     5    1218262    1330184    380      57  195813      0.48657       0.2913    8.5598e-14      0.48657
_SET1_   ENSG00000079215     5   36571457   36723436    442      69  195813      -1.2262      0.88431    8.5709e-14      -1.2262
_SET1_   ENSG00000171522     5   40644600   40728837    226      17  195813     -0.98714      0.77688    8.5598e-14     -0.98714
_SET1_   ENSG00000145703     5   75664074   76038957   1230     112  195813      0.81954      0.21397    8.5598e-14      0.81954
_SET1_   ENSG00000181104     5   75976868   76066606    273      24  195813       1.1854     0.083947    8.5709e-14       1.1854
_SET1_   ENSG00000153140     5   89653078   89740603    121      21  195813      0.34114      0.31488    8.5598e-14      0.34114
_SET1_   ENSG00000153037     5  112161919  112240485    261      17  195813      0.83155      0.14661    8.5598e-14      0.83155
_SET1_   ENSG00000164398     5  131107683  131382936    448      20  195813      -1.8794      0.95114    8.5709e-14      -1.8794
_SET1_   ENSG00000113522     5  131856711  132015313    227      18  195813      0.77041      0.17247    8.5598e-14      0.77041
_SET1_   ENSG00000213585     5  133272606  133375824    220      30  195813       -1.302      0.88283    8.5709e-14       -1.302
_SET1_   ENSG00000113575     5  133495025  133596833    224      13  195813     -0.63655      0.67766    8.5598e-14     -0.63655
_SET1_   ENSG00000145824     5  134871373  134949969    173      21  195813      0.28247      0.33222    8.5598e-14      0.28247
_SET1_   ENSG00000145832     5  135135338  135259326    529      40  195813       1.2782     0.083158    8.5709e-14       1.2782
_SET1_   ENSG00000146006     5  138169612  138246057    111       4  195813       1.5348     0.032168    8.5709e-14       1.5348
_SET1_   ENSG00000240184     5  140820580  140927542    274      31  195813       1.3613     0.075003    8.5709e-14       1.3613
_SET1_   ENSG00000171720     5  140965443  141051437    216      40  195813       1.4259     0.070816    8.5709e-14       1.4259
_SET1_   ENSG00000145817     5  143502723  143585278    225      20  195813      0.26644      0.32353    8.5598e-14      0.26644
_SET1_   ENSG00000113721     5  149458400  149570435    324      50  195813       1.3073     0.083892    8.5709e-14       1.3073
_SET1_   ENSG00000070808     5  149564054  149704854    381      54  195813     -0.32251       0.5982    8.5598e-14     -0.32251
_SET1_   ENSG00000177556     5  151086877  151187093    228      23  195813       0.4766      0.25728    8.5598e-14       0.4766
_SET1_   ENSG00000145888     5  151167074  151339403    426      24  195813     -0.20789       0.4965    8.5626e-14     -0.20789
_SET1_   ENSG00000155511     5  152834175  153228429   1500      77  195813      0.14495       0.4194    8.5626e-14      0.14495
_SET1_   ENSG00000156427     5  170811660  170919627    321      48  195813      0.55709      0.26163    8.5598e-14      0.55709
_SET1_   ENSG00000113719     5  172226278  172414688    663      83  195813     -0.73845      0.77103    8.5598e-14     -0.73845
_SET1_   ENSG00000160883     5  176272870  176361333    220      34  195813     -0.71557      0.74768    8.5598e-14     -0.71557
_SET1_   ENSG00000145912     5  177541461  177615968    282      29  195813      -0.1721      0.52212    8.5626e-14      -0.1721
_SET1_   ENSG00000021355     6    2797566    2877240    382      37  195813      0.11304      0.39968    8.5612e-14      0.11304
_SET1_   ENSG00000137203     6   10358419   10454892    304      52  195813     -0.81567      0.78201    8.5598e-14     -0.81567
_SET1_   ENSG00000095951     6   11973995   12200232    726      54  195813        0.589      0.25018    8.5598e-14        0.589
_SET1_   ENSG00000078401     6   12255596   12332427    205      34  195813      0.58197      0.24566    8.5598e-14      0.58197
_SET1_   ENSG00000182952     6   26503633   26581482    212      12  195813      0.41951      0.24763    8.5598e-14      0.41951
_SET1_   ENSG00000137331     6   30675976   30747331     70       7  195813      -1.3153      0.93558    8.5709e-14      -1.3153
_SET1_   ENSG00000231852     6   31971042   32044447     87      25  195813       2.0726     0.018111    8.5709e-14       2.0726
_SET1_   ENSG00000204314     6   32081136   32157150     33       9  195813       3.3543    0.0010502    8.5709e-14       3.3543
_SET1_   ENSG00000204305     6   32113745   32187101     22      10  195813       2.5357      0.01336    8.5709e-14       2.5357
_SET1_   ENSG00000196126     6   32511546   32592625   2167      23  195813      0.38607      0.24848    8.5598e-14      0.38607
_SET1_   ENSG00000237649     6   33324313   33412701    101      23  195813      0.17363      0.46947    8.5626e-14      0.17363
_SET1_   ENSG00000096060     6   35506362   35731360    579      30  195813       1.4713     0.050773    8.5709e-14       1.4713
_SET1_   ENSG00000112081     6   36527145   36608377    285      16  195813     -0.36609      0.59451    8.5598e-14     -0.36609
_SET1_   ENSG00000124762     6   36609305   36690116    321      32  195813      0.85359      0.15991    8.5598e-14      0.85359
_SET1_   ENSG00000112651     6   42986767   43062544    178      20  195813      0.34828        0.368    8.5598e-14      0.34828
_SET1_   ENSG00000124813     6   45260894   45667086   1156      73  195813     -0.79006        0.772    8.5598e-14     -0.79006
_SET1_   ENSG00000198087     6   47410525   47629999    630      22  195813       2.2771    0.0057608    8.5709e-14       2.2771
_SET1_   ENSG00000112159     6   90317218   90564442    610      31  195813     -0.20724      0.51817    8.5626e-14     -0.20724
_SET1_   ENSG00000014123     6   96934471   97038152    200      19  195813       3.6995   5.6617e-05    8.5709e-14       3.6995
_SET1_   ENSG00000132429     6  105571155  105662870    253      21  195813       1.3368     0.085297    8.5709e-14       1.3368
_SET1_   ENSG00000112290     6  110386022  110536207    380      15  195813       1.0418      0.16364    8.5709e-14       1.0418
_SET1_   ENSG00000010810     6  111946535  112229655    899      50  195813      0.77952      0.18758    8.5598e-14      0.77952
_SET1_   ENSG00000047936     6  117574463  117782018    764      54  195813      -1.8635      0.96178    8.5709e-14      -1.8635
_SET1_   ENSG00000112303     6  133030009  133119598    358      39  195813     -0.23044       0.5597    8.5626e-14     -0.23044
_SET1_   ENSG00000164442     6  139658393  139730757    205      35  195813     -0.23738      0.55131    8.5626e-14     -0.23738
_SET1_   ENSG00000111962     6  149033464  149433126   1268     118  195813     0.072264      0.49149    8.5612e-14     0.072264
_SET1_   ENSG00000112096     6  160055089  160218561    558      26  195813        0.696       0.1827    8.5598e-14        0.696
_SET1_   ENSG00000075624     7    5531782    5638415    451      51  195813     -0.93294      0.80505    8.5598e-14     -0.93294
_SET1_   ENSG00000146592     7   28303940   28900511   1956     181  195813      -2.0154       0.9856    8.5709e-14      -2.0154
_SET1_   ENSG00000106624     7   44108960   44189161    211      28  195813      0.98026       0.1303    8.5598e-14      0.98026
_SET1_   ENSG00000196262     7   44801279   44899163    262      19  195813       2.6456    0.0023671    8.5709e-14       2.6456
_SET1_   ENSG00000146674     7   45916949   45996473    205      32  195813      0.81683      0.17598    8.5598e-14      0.81683
_SET1_   ENSG00000106070     7   50622760   50896159    924      38  195813      -1.4598      0.90042    8.5709e-14      -1.4598
_SET1_   ENSG00000106683     7   73462263   73571855    238      25  195813   -0.0050909      0.45274    8.5618e-14   -0.0050909
_SET1_   ENSG00000127948     7   75493518   75651173    313      44  195813     -0.13654      0.52265    8.5626e-14     -0.13654
_SET1_   ENSG00000127951     7   76787688   76864143    169      22  195813     0.049482      0.42609    8.5619e-14     0.049482
