# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP (set)
# _SET1_  NGENES = 504
# _SET1_  P-VALUE = 1.35578e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000221823     2   68370989   68518369    273      13  195813      0.46279      0.23269    8.5598e-14      0.46279
_SET1_   ENSG00000176407     2   85163216   85321595    316      29  195813      -1.9336      0.96459    8.5709e-14      -1.9336
_SET1_   ENSG00000152291     2   85510147   85590548    273      28  195813     -0.79965      0.74052    8.5598e-14     -0.79965
_SET1_   ENSG00000168887     2   85798777   85874189    160      25  195813       4.9982   1.6888e-07    8.5265e-14       4.9982
_SET1_   ENSG00000153561     2   86912296   87040164    196      21  195813      -1.4061       0.8941    8.5709e-14      -1.4061
_SET1_   ENSG00000144028     2   96905074   97006297     99      15  195813      0.94931       0.1367    8.5598e-14      0.94931
_SET1_   ENSG00000158417     2   99918816  100052789    323      19  195813     -0.75272      0.70242    8.5598e-14     -0.75272
_SET1_   ENSG00000153094     2  111841955  111961024    290      26  195813       1.5926     0.037946    8.5709e-14       1.5926
_SET1_   ENSG00000115091     2  114612537  114755173    455      24  195813    -0.050581      0.47238    8.5619e-14    -0.050581
_SET1_   ENSG00000121966     2  136836919  136910735    114      15  195813       1.2282     0.079911    8.5709e-14       1.2282
_SET1_   ENSG00000150540     2  138686590  138808930    267      25  195813      -3.1751      0.99923    8.5709e-14      -3.1751
_SET1_   ENSG00000123609     2  152091979  152181571    278      14  195813       1.0796     0.089691    8.5709e-14       1.0796
_SET1_   ENSG00000115290     2  165314322  165513358    386      42  195813      0.60347      0.23686    8.5598e-14      0.60347
_SET1_   ENSG00000136531     2  166060912  166283818    584      40  195813      0.35879      0.30399    8.5598e-14      0.35879
_SET1_   ENSG00000115806     2  171749974  171858639    246      20  195813      -1.7604      0.94242    8.5709e-14      -1.7604
_SET1_   ENSG00000115844     2  172929167  173002628    241      42  195813     0.010027      0.47526    8.5619e-14     0.010027
_SET1_   ENSG00000152256     2  173385101  173524823    526      23  195813     -0.41876      0.60407    8.5598e-14     -0.41876
_SET1_   ENSG00000170144     2  178042291  178123686    110      15  195813     -0.14957      0.50524    8.5626e-14     -0.14957
_SET1_   ENSG00000115232     2  182286929  182435914    424      42  195813       1.2976       0.0773    8.5709e-14       1.2976
_SET1_   ENSG00000168542     2  189804046  189912472    307      38  195813     -0.28415      0.58154    8.5598e-14     -0.28415
_SET1_   ENSG00000114948     2  207273263  207520851    565      49  195813      -2.0031      0.97388    8.5709e-14      -2.0031
_SET1_   ENSG00000078018     2  210253782  210633842   1008      32  195813   -0.0069031      0.44428    8.5618e-14   -0.0069031
_SET1_   ENSG00000178568     2  212205446  213438565   4758     206  195813      0.59702      0.32957    8.5598e-14      0.59702
_SET1_   ENSG00000115414     2  216190163  216335895    467      39  195813       2.4019    0.0053129    8.5709e-14       2.4019
_SET1_   ENSG00000118242     2  216774213  216933819    580      81  195813     -0.06394       0.5217    8.5612e-14     -0.06394
_SET1_   ENSG00000135913     2  219279974  219468084    294       8  195813     -0.69303      0.64503    8.5598e-14     -0.69303
_SET1_   ENSG00000135919     2  224804829  224939036    456      41  195813      0.17802      0.37956    8.5626e-14      0.17802
_SET1_   ENSG00000169047     2  227561033  227699475    279      25  195813     -0.66108      0.75211    8.5598e-14     -0.66108
_SET1_   ENSG00000134107     3    4985801    5062008    273      35  195813      0.26297      0.35864    8.5598e-14      0.26297
_SET1_   ENSG00000254999     3   10122276   10203874    288      16  195813     -0.16205      0.49124    8.5626e-14     -0.16205
_SET1_   ENSG00000134070     3   10171549   10320427    508      43  195813       1.2522     0.083188    8.5709e-14       1.2522
_SET1_   ENSG00000088726     3   12740024   12845956    360      27  195813      0.66702      0.19726    8.5598e-14      0.66702
_SET1_   ENSG00000154764     3   13822755   13956618    464      63  195813       0.2017      0.39808    8.5626e-14       0.2017
_SET1_   ENSG00000114166     3   20046515   20230896    724      42  195813      0.45343      0.27252    8.5598e-14      0.45343
_SET1_   ENSG00000144655     3   39148346   39231053    242      32  195813     0.031508      0.44411    8.5619e-14     0.031508
_SET1_   ENSG00000144648     3   42811244   42964466    350      32  195813      -1.0271      0.81273    8.5709e-14      -1.0271
_SET1_   ENSG00000163808     3   44768209   44949868    395      27  195813      0.45988      0.26774    8.5598e-14      0.45988
_SET1_   ENSG00000160791     3   46376633   46452697    241      23  195813      0.77133       0.1741    8.5598e-14      0.77133
_SET1_   ENSG00000172037     3   49123547   49205551     83      13  195813      0.92526      0.14106    8.5598e-14      0.92526
_SET1_   ENSG00000173402     3   49471146   49608048    208      18  195813       3.6146   6.7302e-05    8.5709e-14       3.6146
_SET1_   ENSG00000114353     3   50228724   50331787    125      25  195813      0.76202      0.21075    8.5598e-14      0.76202
_SET1_   ENSG00000068028     3   50332219   50413411     92      19  195813      0.62576      0.27595    8.5598e-14      0.62576
_SET1_   ENSG00000172340     3   67375884   67740038   1362      66  195813    0.0014619       0.4659    8.5619e-14    0.0014619
_SET1_   ENSG00000163378     3   68989365   69098112    299      26  195813      -1.4419      0.89744    8.5709e-14      -1.4419
_SET1_   ENSG00000114480     3   81503850   81846312    674      34  195813       2.5952    0.0028851    8.5709e-14       2.5952
_SET1_   ENSG00000083937     3   87241421   87339698    261      20  195813        1.537      0.04421    8.5709e-14        1.537
_SET1_   ENSG00000121552     3  122009091  122095819    293      26  195813     -0.11389      0.48885    8.5612e-14     -0.11389
_SET1_   ENSG00000114023     3  122068023  122166181    266      21  195813       -1.845      0.95188    8.5709e-14       -1.845
_SET1_   ENSG00000173175     3  122966143  123203605    542      33  195813      -2.2531      0.98081    8.5709e-14      -2.2531
_SET1_   ENSG00000154917     3  133508083  133649680    429      63  195813      0.26007      0.38344    8.5598e-14      0.26007
_SET1_   ENSG00000113810     3  160082062  160187750    197      23  195813     -0.72634      0.71934    8.5598e-14     -0.72634
_SET1_   ENSG00000173905     3  167691465  167848763    449      27  195813      -1.7326      0.94086    8.5709e-14      -1.7326
_SET1_   ENSG00000008952     3  169649423  169751161    263      17  195813      0.15973      0.35391    8.5626e-14      0.15973
_SET1_   ENSG00000136603     3  170040466  170149623    303      24  195813     -0.20306      0.52633    8.5626e-14     -0.20306
_SET1_   ENSG00000075651     3  171283195  171563740    843      32  195813        1.896     0.018014    8.5709e-14        1.896
_SET1_   ENSG00000121858     3  172188298  172276297    370      33  195813       1.8406     0.022898    8.5709e-14       1.8406
_SET1_   ENSG00000114346     3  172433472  172574264    333      19  195813    -0.016806       0.4208    8.5619e-14    -0.016806
_SET1_   ENSG00000169760     3  173079074  174039434   2641     138  195813     -0.42657      0.70409    8.5598e-14     -0.42657
_SET1_   ENSG00000197584     3  177955720  178597217   1901      95  195813     -0.34309      0.62678    8.5598e-14     -0.34309
_SET1_   ENSG00000114770     3  183602722  183770803    540      27  195813       -1.231      0.84665    8.5709e-14       -1.231
_SET1_   ENSG00000175182     3  184018714  184099063    172      35  195813      -1.2151      0.87389    8.5709e-14      -1.2151
_SET1_   ENSG00000114859     3  184028973  184114439    192      40  195813      -1.0658      0.84428    8.5709e-14      -1.0658
_SET1_   ENSG00000163923     3  186803736  186933696    383      57  195813     -0.66846      0.73245    8.5598e-14     -0.66846
_SET1_   ENSG00000186001     3  197483097  197650307    402      34  195813     -0.13841        0.526    8.5626e-14     -0.13841
_SET1_   ENSG00000159674     4    1125720    1237750    335      29  195813      0.29536      0.33483    8.5598e-14      0.29536
_SET1_   ENSG00000068078     4    1760034    1845599    144      32  195813       1.6012     0.047265    8.5709e-14       1.6012
_SET1_   ENSG00000087274     4    2810584    2966803    456      46  195813     -0.87234        0.784    8.5598e-14     -0.87234
_SET1_   ENSG00000170801     4    8236492    8343838    562      52  195813     -0.22419      0.54501    8.5626e-14     -0.22419
_SET1_   ENSG00000169744     4   16468164   16935432   1375     129  195813      -0.4296      0.69944    8.5598e-14      -0.4296
_SET1_   ENSG00000134853     4   55060264   55199414    358      26  195813     -0.30779      0.54728    8.5598e-14     -0.30779
_SET1_   ENSG00000081041     4   74927752   75000010     67      11  195813      0.82792      0.16014    8.5598e-14      0.82792
_SET1_   ENSG00000169245     4   76907273   76979650    352      12  195813      -1.1788      0.80962    8.5709e-14      -1.1788
_SET1_   ENSG00000152583     4   88359487   88487213    401      24  195813      0.88502      0.13567    8.5598e-14      0.88502
_SET1_   ENSG00000138821     4  103137198  103387415    875      44  195813      -1.8761      0.95659    8.5709e-14      -1.8761
_SET1_   ENSG00000109320     4  103387486  103573459    485      24  195813      0.69784      0.17852    8.5598e-14      0.69784
_SET1_   ENSG00000138795     4  108933701  109125112    441      32  195813      -1.8975      0.96172    8.5709e-14      -1.8975
_SET1_   ENSG00000138798     4  110799040  110968422    411      25  195813      0.56248      0.22671    8.5598e-14      0.56248
_SET1_   ENSG00000164056     4  124282950  124359910    220      38  195813      0.45877      0.29643    8.5598e-14      0.45877
_SET1_   ENSG00000153132     4  141274609  141384122    291      17  195813     -0.62517      0.69606    8.5598e-14     -0.62517
_SET1_   ENSG00000181541     4  151468077  151540843    124      16  195813   -0.0024973      0.44707    8.5619e-14   -0.0024973
_SET1_   ENSG00000121211     4  154230801  154371270    445      34  195813     -0.15621      0.52059    8.5626e-14     -0.15621
_SET1_   ENSG00000171557     4  155490286  155569119    131      25  195813     -0.79625       0.7452    8.5598e-14     -0.79625
_SET1_   ENSG00000038002     4  178316924  178398657    216      32  195813     -0.97783      0.80294    8.5598e-14     -0.97783
_SET1_   ENSG00000145476     4  187077674  187169610    358      29  195813       1.6637     0.032217    8.5709e-14       1.6637
_SET1_   ENSG00000113595     5   64850507   64956802    333      13  195813      0.66322      0.17384    8.5598e-14      0.66322
_SET1_   ENSG00000145675     5   67476548   67632649    451      63  195813       2.4005    0.0077539    8.5709e-14       2.4005
_SET1_   ENSG00000131711     5   71368061   71540395    435      67  195813      0.46839      0.31141    8.5598e-14      0.46839
_SET1_   ENSG00000157107     5   72216808   72421349    353      18  195813      0.48157      0.23978    8.5598e-14      0.48157
_SET1_   ENSG00000214944     5   72886983   73272818   1255      82  195813     -0.23566      0.57502    8.5626e-14     -0.23566
_SET1_   ENSG00000118985     5   95185802   95332775    355      29  195813      0.70876       0.1994    8.5598e-14      0.70876
_SET1_   ENSG00000153113     5   95825971   96150299   1190      75  195813      0.28843      0.36327    8.5598e-14      0.28843
_SET1_   ENSG00000164307     5   96061521   96178803    503      25  195813       1.3381     0.061778    8.5709e-14       1.3381
_SET1_   ENSG00000164308     5   96176643   96290420    531      22  195813       1.8906     0.016804    8.5709e-14       1.8906
_SET1_   ENSG00000145780     5  114821608  114915591    204      28  195813      -1.4943      0.91423    8.5709e-14      -1.4943
_SET1_   ENSG00000113522     5  131856711  132015313    227      18  195813      0.77041      0.17247    8.5598e-14      0.77041
_SET1_   ENSG00000031003     5  137238649  137422650    404      20  195813     -0.22058      0.50608    8.5626e-14     -0.22058
_SET1_   ENSG00000113013     5  137855571  137946133    175      17  195813     -0.33376      0.55866    8.5598e-14     -0.33376
_SET1_   ENSG00000044115     5  137911656  138305723    666      40  195813       1.3339     0.068498    8.5709e-14       1.3339
_SET1_   ENSG00000170458     5  139976313  140048286    162      16  195813     -0.78568      0.71862    8.5598e-14     -0.78568
_SET1_   ENSG00000113580     5  142622496  142850077    410      35  195813     -0.20147      0.52022    8.5626e-14     -0.20147
_SET1_   ENSG00000155850     5  149305300  149408018    231      30  195813       1.8638     0.023064    8.5709e-14       1.8638
_SET1_   ENSG00000211445     5  150365124  150443554    261      32  195813     -0.66882      0.71026    8.5598e-14     -0.66882
_SET1_   ENSG00000113140     5  151005657  151101726    249      33  195813      0.42194      0.28765    8.5598e-14      0.42194
_SET1_   ENSG00000113263     5  156534944  156717201    640      52  195813      0.43485      0.30248    8.5598e-14      0.43485
_SET1_   ENSG00000184845     5  174832042  174906211    263      38  195813    -0.033427      0.46627    8.5619e-14    -0.033427
_SET1_   ENSG00000169131     5  178103593  178192703    340      20  195813      -1.1603      0.82575    8.5709e-14      -1.1603
_SET1_   ENSG00000054598     6    1575681    1649127    240      59  195813       2.8039    0.0023608    8.5709e-14       2.8039
_SET1_   ENSG00000021355     6    2797566    2877240    382      37  195813      0.11304      0.39968    8.5612e-14      0.11304
_SET1_   ENSG00000137275     6    3029225    3150421    319      36  195813      -1.3785       0.8953    8.5709e-14      -1.3785
_SET1_   ENSG00000137266     6    3234196    3492256   1032      71  195813     -0.93028      0.80587    8.5598e-14     -0.93028
_SET1_   ENSG00000124787     6    4959966    5039297    370      18  195813     -0.48816      0.60389    8.5598e-14     -0.48816
_SET1_   ENSG00000096696     6    7506808    7621950    418      44  195813     -0.33786      0.58478    8.5598e-14     -0.33786
_SET1_   ENSG00000165097     6   18120560   18259084    450      47  195813      -1.3652      0.90284    8.5709e-14      -1.3652
_SET1_   ENSG00000111801     6   26405700   26488643    309      23  195813     -0.61965      0.67818    8.5598e-14     -0.61965
_SET1_   ENSG00000112763     6   26423150   26511849    308      23  195813     -0.78917      0.73656    8.5598e-14     -0.78917
_SET1_   ENSG00000204642     6   29655552   29741305    172      21  195813      -1.0132      0.82866    8.5709e-14      -1.0132
_SET1_   ENSG00000196126     6   32511546   32592625   2167      23  195813      0.38607      0.24848    8.5598e-14      0.38607
_SET1_   ENSG00000204257     6   32881390   32971871    155      37  195813     -0.79737      0.82871    8.5598e-14     -0.79737
_SET1_   ENSG00000112039     6   35385138   35469880    268      31  195813       1.1177       0.1274    8.5709e-14       1.1177
_SET1_   ENSG00000198755     6   35401185   35473562    238      38  195813       1.2144      0.11303    8.5709e-14       1.2144
_SET1_   ENSG00000156711     6   36060586   36142842    146      25  195813       1.2164      0.09179    8.5709e-14       1.2164
_SET1_   ENSG00000124762     6   36609305   36690116    321      32  195813      0.85359      0.15991    8.5598e-14      0.85359
_SET1_   ENSG00000112561     6   41616716   41738997    416      64  195813      0.83087      0.19641    8.5598e-14      0.83087
_SET1_   ENSG00000112658     6   43104037   43184243    179      20  195813      0.95602      0.15976    8.5598e-14      0.95602
_SET1_   ENSG00000112759     6   44152242   44236888    244      51  195813      -0.3156      0.60459    8.5598e-14      -0.3156
_SET1_   ENSG00000180113     6   46620612   46707056    133      21  195813       1.2634      0.08047    8.5709e-14       1.2634
_SET1_   ENSG00000112742     6   80678604   80787244    401      22  195813      0.79089       0.1556    8.5598e-14      0.79089
_SET1_   ENSG00000057657     6  106499195  106592814    245      43  195813       1.4858      0.06038    8.5709e-14       1.4858
_SET1_   ENSG00000010810     6  111946535  112229655    899      50  195813      0.77952      0.18758    8.5598e-14      0.77952
_SET1_   ENSG00000196591     6  114219192  114367472    441      37  195813       1.0047      0.12371    8.5709e-14       1.0047
_SET1_   ENSG00000152661     6  121721838  121805873    350      29  195813       1.7333     0.029382    8.5709e-14       1.7333
_SET1_   ENSG00000135549     6  122758076  123082518    884      48  195813     -0.28422      0.55916    8.5598e-14     -0.28422
_SET1_   ENSG00000164442     6  139658393  139730757    205      35  195813     -0.23738      0.55131    8.5626e-14     -0.23738
_SET1_   ENSG00000120265     6  150035579  150167556    271       7  195813       1.2645     0.054963    8.5709e-14       1.2645
_SET1_   ENSG00000272047     6  158554384  158655376    374      29  195813       -0.803      0.74068    8.5598e-14       -0.803
_SET1_   ENSG00000112096     6  160055089  160218561    558      26  195813        0.696       0.1827    8.5598e-14        0.696
_SET1_   ENSG00000197081     6  160355131  160569539    563      51  195813       3.4134   0.00024736    8.5709e-14       3.4134
_SET1_   ENSG00000136238     7    6379154    6478608    473      30  195813       1.7434     0.028913    8.5709e-14       1.7434
_SET1_   ENSG00000122592     7   27158335   27232555    171      30  195813      0.84839      0.18782    8.5598e-14      0.84839
_SET1_   ENSG00000164742     7   45578739   45797715    676      57  195813      0.38771      0.32706    8.5598e-14      0.38771
_SET1_   ENSG00000146674     7   45916949   45996473    205      32  195813      0.81683      0.17598    8.5598e-14      0.81683
_SET1_   ENSG00000158321     7   69028905   70293054   2883      93  195813       1.2869      0.10235    8.5709e-14       1.2869
_SET1_   ENSG00000127948     7   75493518   75651173    313      44  195813     -0.13654      0.52265    8.5626e-14     -0.13654
_SET1_   ENSG00000170027     7   75921116   76023348    291      24  195813    0.0084444      0.42749    8.5619e-14    0.0084444
_SET1_   ENSG00000127955     7   79728271   79883718    416      49  195813       1.0192      0.13712    8.5709e-14       1.0192
_SET1_   ENSG00000019991     7   81293322   81434754    326      32  195813      0.10775      0.41086    8.5612e-14      0.10775
_SET1_   ENSG00000001630     7   91706465   91807266    183       9  195813      0.24141      0.30045    8.5626e-14      0.24141
_SET1_   ENSG00000105810     7   92199235   92500908    428      48  195813       2.0445     0.020245    8.5709e-14       2.0445
_SET1_   ENSG00000004948     7   93018799   93239042    597      40  195813     -0.12748      0.48966    8.5626e-14     -0.12748
_SET1_   ENSG00000004799     7   95177811   95260803    348      24  195813      -1.4698      0.89778    8.5709e-14      -1.4698
_SET1_   ENSG00000070669     7   97446430   97536854    290      23  195813      0.36323      0.29284    8.5598e-14      0.36323
_SET1_   ENSG00000198742     7   98590061   98776723    397      38  195813       1.2563     0.089447    8.5709e-14       1.2563
_SET1_   ENSG00000160862     7   99529343   99608780    194      24  195813       3.1022   0.00054639    8.5709e-14       3.1022
_SET1_   ENSG00000166508     7   99655351   99734563    136      20  195813       2.1326     0.011733    8.5709e-14       2.1326
_SET1_   ENSG00000091136     7  107529244  107678700    353      43  195813      0.88708      0.15838    8.5598e-14      0.88708
_SET1_   ENSG00000135241     7  108075866  108245110    510      23  195813      0.58875      0.21149    8.5598e-14      0.58875
_SET1_   ENSG00000128512     7  111331166  111881466   1335     131  195813      0.22038      0.45173    8.5626e-14      0.22038
_SET1_   ENSG00000135272     7  114527209  114694256    365      42  195813     -0.76057        0.753    8.5598e-14     -0.76057
_SET1_   ENSG00000105971     7  115892434  116183595    878      42  195813       1.5867     0.040957    8.5709e-14       1.5867
_SET1_   ENSG00000001626     7  117070838  117391025    598      30  195813       1.3892     0.059186    8.5709e-14       1.3892
_SET1_   ENSG00000178826     7  142942050  143020141     62      20  195813      -1.6734      0.95211    8.5709e-14      -1.6734
_SET1_   ENSG00000106462     7  148469475  148616413    332      28  195813      0.25085      0.34511    8.5598e-14      0.25085
_SET1_   ENSG00000106615     7  151128098  151252206    319      34  195813    -0.080613      0.47791    8.5612e-14    -0.080613
_SET1_   ENSG00000078579     8   16814678   16894690    514      41  195813     -0.27431      0.56168    8.5598e-14     -0.27431
_SET1_   ENSG00000168487     8   21987249   22104839    314      45  195813       2.6114    0.0037539    8.5709e-14       2.6114
_SET1_   ENSG00000104765     8   26205414   26398152    716      71  195813       2.4789    0.0060026    8.5709e-14       2.4789
_SET1_   ENSG00000157168     8   31461902   32657548   4042     151  195813     -0.35986      0.67952    8.5598e-14     -0.35986
_SET1_   ENSG00000104388     8   61394416   61571186    414      18  195813      -1.7304      0.93172    8.5709e-14      -1.7304
_SET1_   ENSG00000104442     8   66479694   66581442    398      16  195813      -1.1933      0.82702    8.5709e-14      -1.1933
_SET1_   ENSG00000104205     8   67589653   67809257    385      14  195813      -1.0358       0.8771    8.5709e-14      -1.0358
_SET1_   ENSG00000164687     8   82157598   82232012    122      16  195813      -1.4596      0.91487    8.5709e-14      -1.4596
_SET1_   ENSG00000147679     8  117743742  117896702    381      38  195813      0.13846      0.40336    8.5626e-14      0.13846
_SET1_   ENSG00000136960     8  120534326  120720693    454      42  195813      -2.6059      0.99335    8.5709e-14      -2.6059
_SET1_   ENSG00000156802     8  124297090  124463590    403      39  195813      0.10286      0.40521    8.5612e-14      0.10286
_SET1_   ENSG00000170873     8  125528031  125775730    965      99  195813       0.4246      0.34259    8.5598e-14       0.4246
_SET1_   ENSG00000120217     9    5415503    5505566    339      42  195813      0.40838      0.30069    8.5598e-14      0.40838
_SET1_   ENSG00000214042     9   21166468   21237204    384      14  195813     -0.72049      0.69148    8.5598e-14     -0.72049
_SET1_   ENSG00000197919     9   21405440   21476315    200      32  195813      0.15924      0.42587    8.5626e-14      0.15924
_SET1_   ENSG00000198467     9   35646989   35726017    198      28  195813      0.59347      0.23907    8.5598e-14      0.59347
_SET1_   ENSG00000122705     9   36155853   36339778    571      39  195813     -0.53482      0.65286    8.5598e-14     -0.53482
_SET1_   ENSG00000165059     9   71592469   71664039    207      45  195813      0.23442      0.38076    8.5626e-14      0.23442
_SET1_   ENSG00000165060     9   71615175   71750094    521      33  195813      -0.2626      0.53018    8.5598e-14      -0.2626
_SET1_   ENSG00000135070     9   88844461   88932676    171      18  195813      0.46857      0.25223    8.5598e-14      0.46857
_SET1_   ENSG00000165025     9   93529069   93695831    763      81  195813     -0.87224       0.8072    8.5598e-14     -0.87224
_SET1_   ENSG00000127083     9   95141527   95221743    234      20  195813     -0.33902      0.57903    8.5598e-14     -0.33902
