# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = DACOSTA_UV_RESPONSE_VIA_ERCC3_DN (set)
# _SET1_  NGENES = 801
# _SET1_  P-VALUE = 2.75157e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000071082     2  101583177  101675494    258      27  195813      -0.1756       0.5091    8.5626e-14      -0.1756
_SET1_   ENSG00000115641     2  105939169  106089970    530      67  195813     0.095998      0.44441    8.5612e-14     0.095998
_SET1_   ENSG00000135968     2  109030017  109160871    462      19  195813     -0.28515      0.51467    8.5598e-14     -0.28515
_SET1_   ENSG00000198142     2  110336911  110411563    237      25  195813      -1.3335      0.88122    8.5709e-14      -1.3335
_SET1_   ENSG00000125538     2  113552328  113629480    160      23  195813     -0.51315      0.64047    8.5598e-14     -0.51315
_SET1_   ENSG00000125618     2  113938574  114071527    463      35  195813      0.77403      0.17525    8.5598e-14      0.77403
_SET1_   ENSG00000155438     2  122449521  122529499    169      14  195813      0.68263      0.28086    8.5598e-14      0.68263
_SET1_   ENSG00000162980     2  152610498  152720006    224      21  195813       1.2136      0.10545    8.5709e-14       1.2136
_SET1_   ENSG00000177917     2  153539407  153652767    292      28  195813        1.295     0.078215    8.5709e-14        1.295
_SET1_   ENSG00000115233     2  162129549  162303228    291      21  195813        1.733     0.031034    8.5709e-14        1.733
_SET1_   ENSG00000115339     2  166569101  166686192    216      30  195813       0.4153      0.29284    8.5598e-14       0.4153
_SET1_   ENSG00000064989     2  188172856  188348187    459      24  195813       2.2695    0.0067592    8.5709e-14       2.2695
_SET1_   ENSG00000204262     2  189861622  190079605    575      23  195813      0.25693      0.32847    8.5598e-14      0.25693
_SET1_   ENSG00000196950     2  196405701  196637426    491      42  195813      -1.5898      0.93031    8.5709e-14      -1.5898
_SET1_   ENSG00000118997     2  196567427  196968536    833      27  195813      -1.1915      0.84594    8.5709e-14      -1.1915
_SET1_   ENSG00000144381     2  198316305  198416461    106       9  195813      0.59851      0.19938    8.5598e-14      0.59851
_SET1_   ENSG00000196141     2  201135604  201381986    620      58  195813      0.76231      0.19902    8.5598e-14      0.76231
_SET1_   ENSG00000115361     2  211017663  211125215    103      21  195813      -2.0983       0.9777    8.5709e-14      -2.0983
_SET1_   ENSG00000115414     2  216190163  216335895    467      39  195813       2.4019    0.0053129    8.5709e-14       2.4019
_SET1_   ENSG00000115461     2  217501828  217595248    219      26  195813      0.34315      0.33328    8.5598e-14      0.34315
_SET1_   ENSG00000180871     2  218955012  219036976    155      12  195813     -0.92527      0.75513    8.5598e-14     -0.92527
_SET1_   ENSG00000115556     2  219437488  219536907    169       8  195813      -1.1097      0.79793    8.5709e-14      -1.1097
_SET1_   ENSG00000163499     2  219819911  219893143     90      13  195813      0.59851      0.27538    8.5598e-14      0.59851
_SET1_   ENSG00000169047     2  227561033  227699475    279      25  195813     -0.66108      0.75211    8.5598e-14     -0.66108
_SET1_   ENSG00000150995     3    4500032    4924524   1541     150  195813      0.34686      0.41586    8.5598e-14      0.34686
_SET1_   ENSG00000134072     3    9764026    9846676    164      26  195813     -0.41652      0.62166    8.5598e-14     -0.41652
_SET1_   ENSG00000132170     3   12293867   12510855    592      46  195813       1.5867     0.043905    8.5709e-14       1.5867
_SET1_   ENSG00000154764     3   13822755   13956618    464      63  195813       0.2017      0.39808    8.5626e-14       0.2017
_SET1_   ENSG00000131386     3   16181156   16308499    514      56  195813      -2.1248      0.97952    8.5709e-14      -2.1248
_SET1_   ENSG00000131378     3   16320081   16590533    886      75  195813      0.49559      0.29504    8.5598e-14      0.49559
_SET1_   ENSG00000092345     3   16593299   16746813    708      59  195813       1.5037     0.057516    8.5709e-14       1.5037
_SET1_   ENSG00000182247     3   23209511   23668284   1597      29  195813      -1.4477      0.88748    8.5709e-14      -1.4477
_SET1_   ENSG00000153560     3   33394828   33517863    399      20  195813      0.44246      0.27587    8.5598e-14      0.44246
_SET1_   ENSG00000172995     3   35645437   35870988    568      39  195813     -0.51545      0.64346    8.5598e-14     -0.51545
_SET1_   ENSG00000114742     3   39058489   39173155    350      24  195813     -0.18339      0.52097    8.5626e-14     -0.18339
_SET1_   ENSG00000144659     3   39389839   39473842    358      27  195813        1.189     0.084542    8.5709e-14        1.189
_SET1_   ENSG00000163812     3   44921749   45052677    324      20  195813     -0.39056      0.57301    8.5598e-14     -0.39056
_SET1_   ENSG00000144791     3   45561886   45762830    712      34  195813      0.52357      0.24142    8.5598e-14      0.52357
_SET1_   ENSG00000047849     3   47857182   48165769    331      17  195813       2.0065      0.01297    8.5709e-14       2.0065
_SET1_   ENSG00000114268     3   48520117   48634448    147      19  195813       1.3298      0.10397    8.5709e-14       1.3298
_SET1_   ENSG00000172037     3   49123547   49205551     83      13  195813      0.92526      0.14106    8.5598e-14      0.92526
_SET1_   ENSG00000067560     3   49361578   49485431    201      16  195813        3.385   0.00015671    8.5709e-14        3.385
_SET1_   ENSG00000004534     3   49942440   50172478    371      16  195813       2.1393    0.0082427    8.5709e-14       2.1393
_SET1_   ENSG00000145050     3   51387478   51461828     93      12  195813       2.0272     0.023425    8.5709e-14       2.0272
_SET1_   ENSG00000010322     3   52454134   52562087    172      19  195813     -0.42516      0.62345    8.5598e-14     -0.42516
_SET1_   ENSG00000163931     3   53223723   53325068    340      21  195813     -0.37622      0.56316    8.5598e-14     -0.37622
_SET1_   ENSG00000114405     3   62269648   62356888    124      28  195813    -0.082488      0.50308    8.5612e-14    -0.082488
_SET1_   ENSG00000163638     3   64466333   64708676    737      83  195813     -0.65228      0.73634    8.5598e-14     -0.65228
_SET1_   ENSG00000187098     3   69753586   70052488    867      42  195813       2.1187     0.011435    8.5709e-14       2.1187
_SET1_   ENSG00000064225     3   98416080   98575045    395      32  195813      0.79737      0.16808    8.5598e-14      0.79737
_SET1_   ENSG00000170017     3  105050753  105330744    930      48  195813      -0.3476      0.58767    8.5598e-14      -0.3476
_SET1_   ENSG00000196776     3  107727145  107844872    299      39  195813      -1.4632       0.9122    8.5709e-14      -1.4632
_SET1_   ENSG00000144834     3  111682511  111767734    450      33  195813      -1.6051      0.92414    8.5709e-14      -1.6051
_SET1_   ENSG00000072858     3  113216143  113383425    511      38  195813       1.0162      0.12808    8.5709e-14       1.0162
_SET1_   ENSG00000113924     3  120312020  120436418    429      43  195813      0.14538      0.40929    8.5626e-14      0.14538
_SET1_   ENSG00000114030     3  122105796  122268792    387      24  195813      -2.5372      0.99052    8.5709e-14      -2.5372
_SET1_   ENSG00000169087     3  122423846  122547671    378      23  195813       0.3832      0.29428    8.5598e-14       0.3832
_SET1_   ENSG00000144908     3  125787412  125951837    766      40  195813     -0.40097      0.58628    8.5598e-14     -0.40097
_SET1_   ENSG00000172765     3  129331635  129647419    436      19  195813       1.4789      0.05372    8.5709e-14       1.4789
_SET1_   ENSG00000091527     3  133257574  133344105    266      27  195813    -0.092322      0.48178    8.5612e-14    -0.092322
_SET1_   ENSG00000163781     3  133282019  133415737    429      29  195813    0.0019037      0.44159    8.5619e-14    0.0019037
_SET1_   ENSG00000114019     3  134039716  134129321    198      27  195813      0.97928       0.1297    8.5598e-14      0.97928
_SET1_   ENSG00000118007     3  136020077  136506220    818      28  195813       3.4941   0.00010999    8.5709e-14       3.4941
_SET1_   ENSG00000155903     3  141170889  141369184    437      39  195813     -0.05675      0.46912    8.5619e-14     -0.05675
_SET1_   ENSG00000144935     3  142407916  142561730    324      20  195813      -1.1208      0.82007    8.5709e-14      -1.1208
_SET1_   ENSG00000047457     3  148845197  148974842    495      59  195813      -1.1328      0.87111    8.5709e-14      -1.1328
_SET1_   ENSG00000178053     3  158253952  158360041    355      21  195813     -0.41848       0.5773    8.5598e-14     -0.41848
_SET1_   ENSG00000163536     3  167418031  167578356    479      34  195813        1.786     0.026232    8.5709e-14        1.786
_SET1_   ENSG00000075651     3  171283195  171563740    843      32  195813        1.896     0.018014    8.5709e-14        1.896
_SET1_   ENSG00000058063     3  182476288  182674423    409      19  195813       2.2537    0.0066897    8.5709e-14       2.2537
_SET1_   ENSG00000078081     3  182805001  182916627    367      28  195813       -1.121      0.83666    8.5709e-14       -1.121
_SET1_   ENSG00000175166     3  183981497  184061842    156      26  195813      -1.2212      0.86669    8.5709e-14      -1.2212
_SET1_   ENSG00000090539     3  184062861  184143524    265      48  195813      -1.0838      0.84532    8.5709e-14      -1.0838
_SET1_   ENSG00000182580     3  184244572  184335197    332      43  195813       -1.205      0.86556    8.5709e-14       -1.205
_SET1_   ENSG00000073803     3  184965729  185241885    616      31  195813     -0.20243      0.51055    8.5626e-14     -0.20243
_SET1_   ENSG00000113889     3  186400065  186496743    414      36  195813       -1.871      0.95662    8.5709e-14       -1.871
_SET1_   ENSG00000181092     3  186525463  186611252    260      42  195813      -2.5621      0.99334    8.5709e-14      -2.5621
_SET1_   ENSG00000113916     3  187404165  187498515    335      35  195813     -0.55199      0.67062    8.5598e-14     -0.55199
_SET1_   ENSG00000163347     3  189988490  190075264    430      33  195813     -0.39775      0.59792    8.5598e-14     -0.39775
_SET1_   ENSG00000163960     3  196039533  196194345    354      30  195813     0.081238      0.40255    8.5612e-14     0.081238
_SET1_   ENSG00000180370     3  196431728  196594518    641      44  195813      -1.2212      0.86102    8.5709e-14      -1.2212
_SET1_   ENSG00000075711     3  196734431  197061171    917      39  195813       1.0086      0.12022    8.5709e-14       1.0086
_SET1_   ENSG00000215375     4     632369     710822    210      25  195813     -0.67592      0.71149    8.5598e-14     -0.67592
_SET1_   ENSG00000163950     4    1659527    1749282    340      20  195813       1.3841     0.053756    8.5709e-14       1.3841
_SET1_   ENSG00000163993     4    6659796    6733897    285      46  195813     -0.35027      0.60391    8.5598e-14     -0.35027
_SET1_   ENSG00000184985     4    7159265    7779554   3522     290  195813       -1.978      0.98501    8.5709e-14       -1.978
_SET1_   ENSG00000168214     4   26130077   26471541    718      59  195813      0.21579      0.37638    8.5626e-14      0.21579
_SET1_   ENSG00000109689     4   26824300   27062003    531      31  195813      0.31555      0.31445    8.5598e-14      0.31555
_SET1_   ENSG00000169851     4   30687037   31183422   1536      72  195813      0.11533      0.42581    8.5612e-14      0.11533
_SET1_   ENSG00000163683     4   39512950   39675710    480      49  195813       1.1893       0.1024    8.5709e-14       1.1893
_SET1_   ENSG00000121892     4   39789483   40014576    729      39  195813      0.47922       0.2651    8.5598e-14      0.47922
_SET1_   ENSG00000109182     4   48953264   49099098    234      14  195813     -0.72467      0.68689    8.5598e-14     -0.72467
_SET1_   ENSG00000163071     4   52882497   52998458    206      18  195813      -1.0183       0.7956    8.5709e-14      -1.0183
_SET1_   ENSG00000157404     4   55489085   55641881    442      41  195813       1.0087      0.12695    8.5709e-14       1.0087
_SET1_   ENSG00000174780     4   57298081   57404839    301      18  195813     0.012972      0.42417    8.5619e-14     0.012972
_SET1_   ENSG00000047315     4   57808888   57932334    500      37  195813       2.5725    0.0032451    8.5709e-14       2.5725
_SET1_   ENSG00000018189     4   71534921   71708032    459      13  195813      -1.5825      0.95834    8.5709e-14      -1.5825
_SET1_   ENSG00000080493     4   72018003   72472804    909      58  195813    -0.059009      0.50435    8.5619e-14    -0.059009
_SET1_   ENSG00000163626     4   73886797   73970472     70      13  195813     -0.25191        0.542    8.5598e-14     -0.25191
_SET1_   ENSG00000081041     4   74927752   75000010     67      11  195813      0.82792      0.16014    8.5598e-14      0.82792
_SET1_   ENSG00000182585     4   75139190   75216024    273      19  195813      0.54219       0.2368    8.5598e-14      0.54219
_SET1_   ENSG00000169245     4   76907273   76979650    352      12  195813      -1.1788      0.80962    8.5709e-14      -1.1788
_SET1_   ENSG00000138750     4   77000812   77104668    561      16  195813      -0.4566      0.58264    8.5598e-14      -0.4566
_SET1_   ENSG00000109339     4   86901276   87550284   1855      60  195813      -0.2768      0.58114    8.5598e-14      -0.2768
_SET1_   ENSG00000145335     4   90610250   90794466    691      29  195813      -1.0297      0.79689    8.5709e-14      -1.0297
_SET1_   ENSG00000163106     4   95184686   95299027    263      13  195813      0.73144      0.15868    8.5598e-14      0.73144
_SET1_   ENSG00000138823     4  100449918  100580156    541      30  195813       3.2505   0.00038902    8.5709e-14       3.2505
_SET1_   ENSG00000109332     4  103680540  103825053    311       9  195813      -1.2116      0.81312    8.5709e-14      -1.2116
_SET1_   ENSG00000138796     4  108875870  108991331    308      17  195813     -0.97996      0.80621    8.5598e-14     -0.97996
_SET1_   ENSG00000138792     4  111251889  111521441    752      56  195813      0.69542      0.21247    8.5598e-14      0.69542
_SET1_   ENSG00000138685     4  123712863  123854391    493      43  195813     -0.54163      0.69198    8.5598e-14     -0.54163
_SET1_   ENSG00000142731     4  128767016  128855350    130      15  195813        1.832     0.031985    8.5709e-14        1.832
_SET1_   ENSG00000153132     4  141274609  141384122    291      17  195813     -0.62517      0.69606    8.5598e-14     -0.62517
_SET1_   ENSG00000109424     4  141445588  141524959    176      19  195813      -1.1395      0.83586    8.5709e-14      -1.1395
_SET1_   ENSG00000109452     4  142909313  143803585   2536      91  195813      -1.2802      0.90158    8.5709e-14      -1.2802
_SET1_   ENSG00000109654     4  154038494  154295472    745      74  195813      -1.1115      0.85841    8.5709e-14      -1.1115
_SET1_   ENSG00000256043     4  156810270  156910069    455      39  195813     -0.67046      0.71615    8.5598e-14     -0.67046
_SET1_   ENSG00000171497     4  159595286  159679548    117      21  195813        0.557      0.24647    8.5598e-14        0.557
_SET1_   ENSG00000164129     4  164230091  164308086    332      25  195813     -0.81476      0.74914    8.5598e-14     -0.81476
_SET1_   ENSG00000164106     4  174270852  174362531    147      21  195813      0.16384      0.37774    8.5626e-14      0.16384
_SET1_   ENSG00000151725     4  185580772  185690287    502      14  195813      0.15472      0.34208    8.5626e-14      0.15472
_SET1_   ENSG00000145506     5     973944    1074058    306      24  195813      -1.3235      0.87461    8.5709e-14      -1.3235
_SET1_   ENSG00000049656     5    1282859    1380214    348      38  195813     -0.29373      0.56425    8.5598e-14     -0.29373
_SET1_   ENSG00000078295     5    7361321    7865194   1443     101  195813       1.5779     0.058018    8.5709e-14       1.5779
_SET1_   ENSG00000176788     5   17030707   17311943    979      97  195813       1.6127      0.05499    8.5709e-14       1.6127
_SET1_   ENSG00000113389     5   32654176   32826819    516      49  195813      0.72888      0.20608    8.5598e-14      0.72888
_SET1_   ENSG00000113492     5   34963206   35083198    402      42  195813      0.38339      0.30948    8.5598e-14      0.38339
_SET1_   ENSG00000168685     5   35817797   35914705    325      19  195813     -0.51946      0.61533    8.5598e-14     -0.51946
_SET1_   ENSG00000079215     5   36571457   36723436    442      69  195813      -1.2262      0.88431    8.5709e-14      -1.2262
_SET1_   ENSG00000171522     5   40644600   40728837    226      17  195813     -0.98714      0.77688    8.5598e-14     -0.98714
_SET1_   ENSG00000134363     5   52741239   52817964    258      31  195813      0.48976      0.26734    8.5598e-14      0.48976
_SET1_   ENSG00000049167     5   60134658   60275900    374      22  195813    -0.033727      0.43408    8.5619e-14    -0.033727
_SET1_   ENSG00000214944     5   72886983   73272818   1255      82  195813     -0.23566      0.57502    8.5626e-14     -0.23566
_SET1_   ENSG00000176928     5   74288289   74361724    223      22  195813      0.56822      0.23689    8.5598e-14      0.56822
_SET1_   ENSG00000132840     5   78330540   78420289    305      20  195813      -1.9179       0.9567    8.5709e-14      -1.9179
_SET1_   ENSG00000152413     5   78633459   78845040    542      40  195813      -1.3264      0.88427    8.5709e-14      -1.3264
_SET1_   ENSG00000228716     5   79887047   79985802    525      18  195813     -0.22755      0.49556    8.5626e-14     -0.22755
_SET1_   ENSG00000173221     5   95052023   95193709    378      44  195813     -0.27433      0.57067    8.5598e-14     -0.27433
_SET1_   ENSG00000172795     5  112277399  112391667    378      29  195813     0.017621      0.42713    8.5619e-14     0.017621
_SET1_   ENSG00000205302     5  122075691  122200803    453      24  195813      0.79905      0.15587    8.5598e-14      0.79905
