# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = DACOSTA_UV_RESPONSE_VIA_ERCC3_DN (set)
# _SET1_  NGENES = 804
# _SET1_  P-VALUE = 3.94253e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM        N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000115942     2  201738696  201863403    144      16  1579423      -1.7415       0.8254   -8.8818e-16      -1.7415
_SET1_   ENSG00000064012     2  202063166  202187434    275      28  1582505      -2.2604      0.89861   -8.8818e-16      -2.2604
_SET1_   ENSG00000118263     2  207903861  208066991    442      46  1588660       4.1382   6.9642e-08   -8.8818e-16       4.1382
_SET1_   ENSG00000118260     2  208359461  208503155    226      21  1564892       2.7465   0.00012331   -8.8818e-16       2.7465
_SET1_   ENSG00000115020     2  209095991  209258475    406      18  1538634      -0.5182      0.40862   -7.7716e-16      -0.5182
_SET1_   ENSG00000138376     2  215555370  215709428    596      41  1563757      0.13125      0.10041   -7.7716e-16      0.13125
_SET1_   ENSG00000116106     2  222247747  222473922    450      49  1572081       2.8538   3.4283e-05   -8.8818e-16       2.8538
_SET1_   ENSG00000123983     2  223690652  223844357    366      31  1582489      -0.1614      0.19093   -7.7716e-16      -0.1614
_SET1_   ENSG00000169047     2  227561033  227699475    276      28  1550800      0.76676     0.077121   -7.7716e-16      0.76676
_SET1_   ENSG00000173744     2  228301868  228460930    449      29  1586918      0.77425      0.03585   -7.7716e-16      0.77425
_SET1_   ENSG00000153827     2  230593554  230822955    271      19  1548140      0.20648      0.12793   -7.7716e-16      0.20648
_SET1_   ENSG00000067066     2  231245657  231443805    799      44  1579867      -2.0378      0.73942   -8.8818e-16      -2.0378
_SET1_   ENSG00000204120     2  233527009  233760285    574      30  1570030       4.4128   1.2516e-08   -8.8818e-16       4.4128
_SET1_   ENSG00000157985     2  236367733  237075444   1646     126  1566799     0.061615     0.016679    -7.841e-16     0.061615
_SET1_   ENSG00000124831     2  238501219  238757325    877      50  1572112      -1.2363      0.43961   -8.8818e-16      -1.2363
_SET1_   ENSG00000068024     2  239934864  240358348   1316     116  1569065      -1.5518      0.42137   -8.8818e-16      -1.5518
_SET1_   ENSG00000150995     3    4500032    4924524   1313     146  1565218      -1.0496       0.2588   -8.8818e-16      -1.0496
_SET1_   ENSG00000134107     3    4985801    5062008    250      38  1575012      -1.2355      0.60682   -8.8818e-16      -1.2355
_SET1_   ENSG00000206560     3   15673743   15936278    440      19  1589277      0.21059      0.10192   -7.7716e-16      0.21059
_SET1_   ENSG00000131378     3   16320081   16590533    776      68  1569497     -0.77922       0.2907   -7.7716e-16     -0.77922
_SET1_   ENSG00000170142     3   23812394   23967807    301      31  1557555      0.31375     0.098524   -7.7716e-16      0.31375
_SET1_   ENSG00000033867     3   27379214   27560911    545      25  1570739      0.62564     0.042077   -7.7716e-16      0.62564
_SET1_   ENSG00000163513     3   30612994   30770634    476      60  1534055     -0.18715      0.18481   -7.7716e-16     -0.18715
_SET1_   ENSG00000163539     3   33502737   33794848    287      31  1559108      -1.6929      0.78342   -8.8818e-16      -1.6929
_SET1_   ENSG00000144674     3   37249668   37443242    370      17  1569648     -0.74737      0.41904   -7.7716e-16     -0.74737
_SET1_   ENSG00000172939     3   38171580   38331979    206      23  1585125      0.58542      0.09449   -7.7716e-16      0.58542
_SET1_   ENSG00000182606     3   42020294   42302381    732      48  1579556     -0.66072      0.25821   -7.7716e-16     -0.66072
_SET1_   ENSG00000011376     3   45394998   45625913    519      30  1592264      0.80865     0.025145   -7.7716e-16      0.80865
_SET1_   ENSG00000181555     3   47022919   47240457    250      18  1584299        1.277     0.012667   -8.8818e-16        1.277
_SET1_   ENSG00000004534     3   49942440   50172478    313      14  1581601        3.321   8.6637e-06   -8.8818e-16        3.321
_SET1_   ENSG00000114904     3   52709800   52839965    222      14  1596536        3.402   6.2614e-06   -8.8818e-16        3.402
_SET1_   ENSG00000163935     3   52902588   53115766    421      20  1583522       4.5059   1.3526e-08   -8.8818e-16       4.5059
_SET1_   ENSG00000114251     3   55464743   55558973    280      32  1561990      0.44842     0.075473   -7.7716e-16      0.44842
_SET1_   ENSG00000136068     3   57959127   58192982    567      39  1571573      0.13625     0.091401   -7.7716e-16      0.13625
_SET1_   ENSG00000144749     3   66394221   66586687    413      40  1544147       1.0762     0.017349   -8.8818e-16       1.0762
_SET1_   ENSG00000187098     3   69753586   70052488    641      36  1562285     -0.51749      0.23599   -7.7716e-16     -0.51749
_SET1_   ENSG00000163602     3   72385976   72531069    257      27  1578979      0.48935     0.070015   -7.7716e-16      0.48935
_SET1_   ENSG00000114480     3   81503850   81846312    564      29  1572845      0.44192     0.057625   -7.7716e-16      0.44192
_SET1_   ENSG00000144810     3   99322319   99553070    478      42  1572780     -0.42136      0.26016   -7.7716e-16     -0.42136
_SET1_   ENSG00000168386     3   99513985   99868357    393      24  1575546      0.50216     0.067453   -7.7716e-16      0.50216
_SET1_   ENSG00000066422     3  101332733  101431339    156      17  1566707       1.3221     0.011973   -8.8818e-16       1.3221
_SET1_   ENSG00000170017     3  105050753  105330744    742      41  1583592     -0.79839      0.30458   -7.7716e-16     -0.79839
_SET1_   ENSG00000114423     3  105339305  105623396    645      45  1562404     -0.32721      0.20953   -7.7716e-16     -0.32721
_SET1_   ENSG00000114439     3  107206783  107565171    667      40  1570615       1.3973    0.0043237   -8.8818e-16       1.3973
_SET1_   ENSG00000181722     3  114021941  114901118   1544     103  1572755    -0.071425     0.037842   -7.9103e-16    -0.071425
_SET1_   ENSG00000082701     3  119505170  119848264    566      34  1571625       -1.746      0.73995   -8.8818e-16       -1.746
_SET1_   ENSG00000173706     3  124649554  124809802    465      60  1565983      -1.5393       0.6648   -8.8818e-16      -1.5393
_SET1_   ENSG00000163848     3  124909405  125129198    428      32  1574929      -1.3857      0.62404   -8.8818e-16      -1.3857
_SET1_   ENSG00000114520     3  125130495  125274041    319      22  1583916      -0.1323      0.20233   -7.7716e-16      -0.1323
_SET1_   ENSG00000074416     3  127372909  127577051    456      60  1568160      0.10643      0.11797   -7.9103e-16      0.10643
_SET1_   ENSG00000172765     3  129331635  129647419    405      18  1565986     -0.44868      0.34698   -7.7716e-16     -0.44868
_SET1_   ENSG00000196455     3  130362779  130500673    225       7  1568693       1.3202     0.016592   -8.8818e-16       1.3202
_SET1_   ENSG00000017260     3  130534439  130770556    384      27  1536010      0.42828     0.079083   -7.7716e-16      0.42828
_SET1_   ENSG00000138246     3  132101370  132292876    424      35  1571731      -0.5095      0.30118   -7.7716e-16      -0.5095
_SET1_   ENSG00000163781     3  133282019  133415737    379      28  1551682     -0.68959      0.39006   -7.7716e-16     -0.68959
_SET1_   ENSG00000163785     3  133749147  134004689    624      33  1522902       1.2204    0.0092658   -8.8818e-16       1.2204
_SET1_   ENSG00000073711     3  135649515  135901733    371      22  1570443        2.373   0.00034489   -8.8818e-16        2.373
_SET1_   ENSG00000118007     3  136020077  136506220    676      25  1573999       1.2355    0.0071369   -8.8818e-16       1.2355
_SET1_   ENSG00000158092     3  136546050  136703665    329      14  1569335      0.29323      0.10115   -7.7716e-16      0.29323
_SET1_   ENSG00000175054     3  142133077  142332668    400      20  1571146      0.69584     0.047928   -7.7716e-16      0.69584
_SET1_   ENSG00000144935     3  142407916  142561730    276      18  1587313      0.49587     0.072533   -7.7716e-16      0.49587
_SET1_   ENSG00000163714     3  142648339  142814567    345      38  1573762       1.2157     0.011319   -8.8818e-16       1.2157
_SET1_   ENSG00000152952     3  145752227  145916440    394      19  1573955      -1.4498      0.65558   -8.8818e-16      -1.4498
_SET1_   ENSG00000188313     3  146197967  146297651    365      32  1585459      0.96225     0.022859   -7.7716e-16      0.96225
_SET1_   ENSG00000071794     3  148712914  148839341    248      24  1585690     -0.69124      0.38789   -7.7716e-16     -0.69124
_SET1_   ENSG00000018408     3  149200022  149489501    885      83  1571766       1.2086     0.004653   -8.8818e-16       1.2086
_SET1_   ENSG00000082996     3  149495495  149714926    456      27  1582536      -1.7737      0.79111   -8.8818e-16      -1.7737
_SET1_   ENSG00000196428     3  150091122  150219218    339      27  1583189       1.1495      0.01446   -8.8818e-16       1.1495
_SET1_   ENSG00000152601     3  151926617  152218569    413      33  1559360       3.7901   6.6959e-07   -8.8818e-16       3.7901
_SET1_   ENSG00000163655     3  155553325  155696815    363      19  1573736      0.55704     0.070066   -7.7716e-16      0.55704
_SET1_   ENSG00000163659     3  156356024  156459559    265      19  1585337      0.14039      0.16029   -7.7716e-16      0.14039
_SET1_   ENSG00000163661     3  157119578  157196417    190      26  1585955      0.57113     0.056856   -7.7716e-16      0.57113
_SET1_   ENSG00000151967     3  159522650  159650149    216      37  1602118     -0.50898      0.30846   -7.7716e-16     -0.50898
_SET1_   ENSG00000085276     3  168766287  169416406   1655     118  1574658      -1.9278      0.45309   -8.8818e-16      -1.9278
_SET1_   ENSG00000163558     3  169905153  170058769    434      18  1569481      0.60248     0.064651   -7.7716e-16      0.60248
_SET1_   ENSG00000058056     3  179335543  179542189    439      57  1569460   -0.0084121      0.14122   -7.8583e-16   -0.0084121
_SET1_   ENSG00000114416     3  180550929  180735541    326      19  1540509       0.6799     0.056107   -7.7716e-16       0.6799
_SET1_   ENSG00000058063     3  182476288  182674423    373      18  1571639      -1.9466      0.83209   -8.8818e-16      -1.9466
_SET1_   ENSG00000196083     3  190196840  190410843    589      80  1557141      -1.0858      0.47957   -8.8818e-16      -1.0858
_SET1_   ENSG00000198836     3  193275933  193450612    421      27  1589886       3.2114    8.152e-06   -8.8818e-16       3.2114
_SET1_   ENSG00000133657     3  194088401  194254093    507      49  1535177       1.3615    0.0075985   -8.8818e-16       1.3615
_SET1_   ENSG00000114331     3  194960465  195198807    636      21  1556556      -1.2129       0.5649   -8.8818e-16      -1.2129
_SET1_   ENSG00000163960     3  196039533  196194345    284      27  1555650      0.88568     0.030829   -7.7716e-16      0.88568
_SET1_   ENSG00000075711     3  196734431  197061171    690      38  1558694     0.030431      0.10425   -7.8756e-16     0.030431
_SET1_   ENSG00000125386     4    2591988    2769292    434      30  1556755       2.1984   0.00062989   -8.8818e-16       2.1984
_SET1_   ENSG00000196526     4    7725441    7976653   1128      53  1577528      0.86184    0.0058582   -7.7716e-16      0.86184
_SET1_   ENSG00000145147     4   20219883   20657184    989     125  1572840       1.6473    0.0010443   -8.8818e-16       1.6473
_SET1_   ENSG00000109606     4   24484064   24621173    344      34  1551345        2.259   0.00063652   -8.8818e-16        2.259
_SET1_   ENSG00000168214     4   26130077   26471541    591      57  1559551       -0.272      0.17659   -7.7716e-16       -0.272
_SET1_   ENSG00000047365     4   35914843   36281131    972      61  1581845      0.19358     0.045523   -7.7716e-16      0.19358
