# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = ACEVEDO_METHYLATED_IN_LIVER_CANCER_DN (set)
# _SET1_  NGENES = 713
# _SET1_  P-VALUE = 8.83627e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000143369     1  150445538  150521265    211      22  59957       2.0789     0.001651    1.8208e-14       2.0789
_SET1_   ENSG00000163131     1  150667672  150773433    245      20  59957       4.2657   1.7514e-07    1.8652e-14       4.2657
_SET1_   ENSG00000143390     1  151278116  151354833    166      34  59957       2.3053   0.00066573    1.8208e-14       2.3053
_SET1_   ENSG00000159377     1  151337010  151409420    153      24  59957     -0.73175      0.47635    1.8319e-14     -0.73175
_SET1_   ENSG00000143375     1  151447986  151546168    196      35  59957       1.9508    0.0020609    1.8208e-14       1.9508
_SET1_   ENSG00000143376     1  151549541  151706567    307      32  59957        2.427   0.00055457    1.8208e-14        2.427
_SET1_   ENSG00000143515     1  154263029  154358783    336      23  59957       1.2679     0.020195    1.8208e-14       1.2679
_SET1_   ENSG00000125459     1  155544979  155753153    293      30  59957       4.6356   4.5136e-08    1.8652e-14       4.6356
_SET1_   ENSG00000132718     1  155794300  155889990    187      28  59957       3.1077   5.2258e-05    1.8208e-14       3.1077
_SET1_   ENSG00000116584     1  155881630  156011861    234      31  59957       2.3122   0.00089704    1.8208e-14       2.3122
_SET1_   ENSG00000163479     1  155943839  156025750    169      32  59957       2.1879    0.0010725    1.8208e-14       2.1879
_SET1_   ENSG00000143320     1  156634398  156710608    217      54  59957       1.1804     0.014479    1.8208e-14       1.1804
_SET1_   ENSG00000143314     1  156672095  156746382    188      37  59957       1.6811    0.0051549    1.8208e-14       1.6811
_SET1_   ENSG00000158481     1  158224576  158298420    165      31  59957       1.8904    0.0033028    1.8208e-14       1.8904
_SET1_   ENSG00000132693     1  159647079  159719379    218      32  59957     -0.33647      0.29066    1.8263e-14     -0.33647
_SET1_   ENSG00000162738     1  160335376  160433468    279      25  59957      0.23316      0.14883    1.8291e-14      0.23316
_SET1_   ENSG00000143248     1  163045911  163326577   1203      67  59957       1.0146     0.030003    1.8208e-14       1.0146
_SET1_   ENSG00000120332     1  175001994  175152202    570      43  59957     -0.98225      0.53385    1.8319e-14     -0.98225
_SET1_   ENSG00000135828     1  182507769  182593391    287      38  59957     -0.22033      0.22477    1.8291e-14     -0.22033
_SET1_   ENSG00000135862     1  182957595  183149727    786      27  59957       -1.365      0.71902    1.8208e-14       -1.365
_SET1_   ENSG00000116711     1  186763085  186993113    795      71  59957       1.4426     0.010714    1.8208e-14       1.4426
_SET1_   ENSG00000116741     1  192743169  192816403    222      35  59957      0.21436      0.12448    1.8291e-14      0.21436
_SET1_   ENSG00000077152     1  202265785  202346108    212      30  59957     -0.14411      0.21438    1.8291e-14     -0.14411
_SET1_   ENSG00000136634     1  206905947  206980839    236      52  59957       7.3023   5.5512e-17    1.8652e-14       7.3023
_SET1_   ENSG00000123836     1  207187801  207289369    250      44  59957       1.1264     0.021222    1.8208e-14       1.1264
_SET1_   ENSG00000117594     1  209824510  209943295    383      56  59957       1.1103     0.023187    1.8208e-14       1.1103
_SET1_   ENSG00000117650     1  211801114  211883960    377      40  59957       0.2147      0.13543    1.8291e-14       0.2147
_SET1_   ENSG00000162772     1  212703676  212829119    471      73  59957     -0.53125      0.35194    1.8319e-14     -0.53125
_SET1_   ENSG00000154380     1  225639537  225875844    672      39  59957     -0.80823       0.5611    1.8319e-14     -0.80823
_SET1_   ENSG00000143776     1  227142566  227541175   1952      29  59957     -0.34091       0.3857    1.8263e-14     -0.34091
_SET1_   ENSG00000069248     1  229542045  229679103    445      38  59957       3.1954   4.2556e-05    1.8208e-14       3.1954
_SET1_   ENSG00000135801     1  229693858  229796794    256      31  59957      0.67815     0.056974    1.8319e-14      0.67815
_SET1_   ENSG00000182901     1  240896554  241555530   2677     215  59957      0.79966     0.032297    1.8319e-14      0.79966
_SET1_   ENSG00000162711     1  247544458  247647410    609      67  59957      0.90244     0.035195    1.8319e-14      0.90244
_SET1_   ENSG00000171848     2   10227455   10306545    250      43  59957      -2.4896       0.9393    1.8208e-14      -2.4896
_SET1_   ENSG00000115758     2   10545094   10623630    286      39  59957      -0.5319      0.34246    1.8319e-14      -0.5319
_SET1_   ENSG00000134324     2   11782721   12002535    855     111  59957      0.87842     0.034161    1.8319e-14      0.87842
_SET1_   ENSG00000079785     2   15696302   15806235    390      30  59957     -0.38567      0.33514    1.8263e-14     -0.38567
_SET1_   ENSG00000198399     2   24390733   24618583    652      26  59957     -0.80812      0.61443    1.8319e-14     -0.80812
_SET1_   ENSG00000084676     2   24679783   25028571    931      40  59957       4.4157   1.9138e-07    1.8652e-14       4.4157
_SET1_   ENSG00000138080     2   27266435   27344271    153      25  59957      0.56659     0.074377    1.8319e-14      0.56659
_SET1_   ENSG00000084774     2   27405258   27501811    273      20  59957     -0.18582      0.33335    1.8291e-14     -0.18582
_SET1_   ENSG00000115194     2   27441552   27533685    229      30  59957       0.2332      0.16615    1.8291e-14       0.2332
_SET1_   ENSG00000213639     2   28939506   29060806    273      23  59957       1.6787    0.0063324    1.8208e-14       1.6787
_SET1_   ENSG00000158125     2   31522187   31672581    574      76  59957    -0.038669      0.18591    1.8291e-14    -0.038669
_SET1_   ENSG00000163214     2   38989871   39138075    387      29  59957     -0.83689       0.5242    1.8319e-14     -0.83689
_SET1_   ENSG00000115904     2   39173537   39386486    524      25  59957      0.66272      0.12693    1.8319e-14      0.66272
_SET1_   ENSG00000143921     2   44031103   44140605    556      44  59957      0.33115      0.12999    1.8263e-14      0.33115
_SET1_   ENSG00000143947     2   55424039   55497989    226      38  59957     -0.10958      0.23179    1.8291e-14     -0.10958
_SET1_   ENSG00000169764     2   64033074   64153696    329      39  59957      -1.3726      0.73109    1.8208e-14      -1.3726
_SET1_   ENSG00000119862     2   64646103   64723515    269      34  59957      0.18481      0.13278    1.8291e-14      0.18481
_SET1_   ENSG00000115275     2   74653184   74727537    108      23  59957     -0.32715      0.34975    1.8263e-14     -0.32715
_SET1_   ENSG00000115325     2   74741153   74819681    106      29  59957       0.3132       0.1589    1.8263e-14       0.3132
_SET1_   ENSG00000159399     2   75026108   75155486    483      72  59957      0.11066      0.14013    1.8291e-14      0.11066
_SET1_   ENSG00000115364     2   75838909   75952977    435      32  59957       -1.075      0.61278    1.8208e-14       -1.075
_SET1_   ENSG00000152291     2   85510147   85590548    276      32  59957      0.81877     0.044721    1.8319e-14      0.81877
_SET1_   ENSG00000115525     2   86031267   86151137    459      29  59957     -0.05436       0.2203    1.8291e-14     -0.05436
_SET1_   ENSG00000132300     2   86298305   86404280    323      22  59957       0.4112      0.12621    1.8263e-14       0.4112
_SET1_   ENSG00000132305     2   86336055   86457893    387      22  59957      0.90256     0.045599    1.8319e-14      0.90256
_SET1_   ENSG00000158050     2   96773905   96846179    134      29  59957      0.22757      0.13337    1.8291e-14      0.22757
_SET1_   ENSG00000115641     2  105939169  106089970    605      90  59957     -0.49636      0.31603    1.8263e-14     -0.49636
_SET1_   ENSG00000169607     2  113458930  113557254    296      33  59957      0.76427     0.043938    1.8319e-14      0.76427
_SET1_   ENSG00000074047     2  121458199  121785229   1076     110  59957      0.53495     0.077899    1.8319e-14      0.53495
_SET1_   ENSG00000075886     2  132198666  132275507    442      15  59957      0.81091     0.081546    1.8319e-14      0.81091
_SET1_   ENSG00000153246     2  160753519  160954121    794      47  59957        1.094     0.028412    1.8208e-14        1.094
_SET1_   ENSG00000153250     2  161093662  161385305    857      51  59957       3.0479   6.5251e-05    1.8208e-14       3.0479
_SET1_   ENSG00000115267     2  163088589  163210213    276      10  59957       1.5297     0.045708    1.8208e-14       1.5297
_SET1_   ENSG00000182263     2  164414906  164627522    560      77  59957     -0.53377      0.37417    1.8319e-14     -0.53377
_SET1_   ENSG00000153253     2  165909032  166095577    508      41  59957      0.18852      0.17546    1.8291e-14      0.18852
_SET1_   ENSG00000138385     2  170613443  170703574    403      36  59957     -0.58235      0.40284    1.8319e-14     -0.58235
_SET1_   ENSG00000128708     2  172743958  172883599    390      33  59957     -0.92947      0.58076    1.8319e-14     -0.92947
_SET1_   ENSG00000152256     2  173385101  173524823    559      31  59957     -0.24396      0.34786    1.8291e-14     -0.24396
_SET1_   ENSG00000128654     2  177099123  177237753    326      30  59957      0.12733      0.17679    1.8291e-14      0.12733
_SET1_   ENSG00000170144     2  178042291  178123686    135      24  59957      -0.7176      0.46143    1.8319e-14      -0.7176
_SET1_   ENSG00000187231     2  179931419  180164517    739      39  59957       0.6116     0.094742    1.8319e-14       0.6116
_SET1_   ENSG00000188738     2  186568355  186733017    415      19  59957       -1.039      0.60896    1.8208e-14       -1.039
_SET1_   ENSG00000138378     2  191859302  192051322    529      55  59957       2.2543   0.00090995    1.8208e-14       2.2543
_SET1_   ENSG00000114942     2  206989309  207062652    228      23  59957       2.7612   0.00013256    1.8208e-14       2.7612
_SET1_   ENSG00000118263     2  207903861  208066991    536      54  59957      -1.7409      0.79811    1.8208e-14      -1.7409
_SET1_   ENSG00000163251     2  208592310  208669287    194      27  59957     -0.55818      0.42097    1.8319e-14     -0.55818
_SET1_   ENSG00000078018     2  210253782  210633842   1136      44  59957       1.3267      0.02436    1.8208e-14       1.3267
_SET1_   ENSG00000115457     2  217462551  217564159    283      62  59957      -1.5776       0.7587    1.8208e-14      -1.5776
_SET1_   ENSG00000163482     2  219501749  219602439    203      21  59957      0.19166      0.15428    1.8291e-14      0.19166
_SET1_   ENSG00000135912     2  219540568  219655139    270      14  59957     -0.74069        0.481    1.8319e-14     -0.74069
_SET1_   ENSG00000135925     2  219710085  219799303    108      22  59957      -1.1247      0.63654    1.8208e-14      -1.1247
_SET1_   ENSG00000187736     2  219905039  220060587    376      21  59957    -0.027661      0.24935    1.8287e-14    -0.027661
_SET1_   ENSG00000152056     2  224581403  224737744    630      44  59957      -0.4128      0.31786    1.8263e-14      -0.4128
_SET1_   ENSG00000169047     2  227561033  227699475    355      42  59957      -1.5089      0.80578    1.8208e-14      -1.5089
_SET1_   ENSG00000115009     2  228643558  228717272    269      48  59957       2.8365   7.0633e-05    1.8208e-14       2.8365
_SET1_   ENSG00000173692     2  231886578  232072541    469      38  59957      -1.4611      0.75066    1.8208e-14      -1.4611
_SET1_   ENSG00000123485     2  234707062  234798212    408      41  59957      0.62173     0.063756    1.8319e-14      0.62173
_SET1_   ENSG00000144476     2  237441430  237526001    313      39  59957       1.4727     0.014972    1.8208e-14       1.4727
_SET1_   ENSG00000144485     2  239111908  239184303    322      30  59957     -0.83675      0.50011    1.8319e-14     -0.83675
_SET1_   ENSG00000130414     2  240796867  240999819    979      87  59957      -1.4646      0.70397    1.8208e-14      -1.4646
_SET1_   ENSG00000063660     2  241340088  241442493    555      52  59957       2.8519   9.9033e-05    1.8208e-14       2.8519
_SET1_   ENSG00000187288     3    9873398    9956938    266      40  59957     -0.91935      0.49647    1.8319e-14     -0.91935
_SET1_   ENSG00000144559     3   11796916   11923393    450      62  59957     -0.77812      0.42809    1.8319e-14     -0.77812
_SET1_   ENSG00000132155     3   12590100   12740725    461      29  59957      -1.3459      0.70776    1.8208e-14      -1.3459
_SET1_   ENSG00000092345     3   16593299   16746813    726      70  59957     -0.72555      0.43611    1.8319e-14     -0.72555
_SET1_   ENSG00000182568     3   18351879   18522080    456      66  59957       2.0833    0.0013159    1.8208e-14       2.0833
_SET1_   ENSG00000114166     3   20046515   20230896    761      47  59957      0.69416     0.062802    1.8319e-14      0.69416
_SET1_   ENSG00000153560     3   33394828   33517863    439      27  59957     0.087115      0.23967    1.8291e-14     0.087115
_SET1_   ENSG00000076242     3   36999823   37142380    309      18  59957      -1.0522      0.61572    1.8208e-14      -1.0522
_SET1_   ENSG00000168028     3   39413180   39489033    363      18  59957       1.3121     0.020318    1.8208e-14       1.3121
_SET1_   ENSG00000114857     3   42607106   42725227    328      26  59957     -0.41142      0.38759    1.8263e-14     -0.41142
_SET1_   ENSG00000144648     3   42811244   42964466    391      41  59957     0.090562      0.17678    1.8291e-14     0.090562
_SET1_   ENSG00000144792     3   44584715   44676186    226      23  59957     -0.22722      0.28084    1.8291e-14     -0.22722
_SET1_   ENSG00000160799     3   46928216   47058500    226      29  59957      0.56882      0.07506    1.8319e-14      0.56882
_SET1_   ENSG00000164045     3   48163636   48264892    182      24  59957      0.66573     0.068707    1.8319e-14      0.66573
_SET1_   ENSG00000055957     3   52776603   52861078    256      22  59957      0.47016      0.10866    1.8263e-14      0.47016
_SET1_   ENSG00000163932     3   53155025   53261733    314      36  59957      0.40624     0.095024    1.8263e-14      0.40624
_SET1_   ENSG00000136068     3   57959127   58192982    686      55  59957   -0.0018308      0.18308    1.8289e-14   -0.0018308
_SET1_   ENSG00000144749     3   66394221   66586687    610      64  59957      -0.6404      0.42031    1.8319e-14      -0.6404
_SET1_   ENSG00000044524     3   89121674   89566284   1027      44  59957      -1.1856      0.66476    1.8208e-14      -1.1856
_SET1_   ENSG00000114439     3  107206783  107565171    907      64  59957       1.9839    0.0025747    1.8208e-14       1.9839
_SET1_   ENSG00000160145     3  123763870  124480172   2613     125  59957      0.48153     0.073482    1.8263e-14      0.48153
_SET1_   ENSG00000163902     3  128303817  128434918    460      29  59957     -0.28256      0.30118    1.8263e-14     -0.28256
_SET1_   ENSG00000196455     3  130362779  130500673    364      16  59957     -0.70285      0.56394    1.8319e-14     -0.70285
_SET1_   ENSG00000174640     3  133616540  133806028    662      87  59957     -0.71095      0.40205    1.8319e-14     -0.71095
_SET1_   ENSG00000118007     3  136020077  136506220    932      38  59957      0.62797     0.093944    1.8319e-14      0.62797
_SET1_   ENSG00000158092     3  136546050  136703665    423      19  59957       1.3984     0.015802    1.8208e-14       1.3984
_SET1_   ENSG00000163655     3  155553325  155696815    439      27  59957      -1.8134      0.87801    1.8208e-14      -1.8134
_SET1_   ENSG00000114850     3  156222929  156307973    312      30  59957     0.029295       0.1863    1.8287e-14     0.029295
_SET1_   ENSG00000079257     3  158328611  158425482    357      16  59957       1.0321     0.037346    1.8208e-14       1.0321
_SET1_   ENSG00000169255     3  160766671  160858172    234      26  59957     -0.29471      0.28309    1.8263e-14     -0.29471
_SET1_   ENSG00000214160     3  183925089  184002336    191      27  59957      0.23861      0.14571    1.8291e-14      0.23861
_SET1_   ENSG00000175166     3  183981497  184061842    169      34  59957      0.74475     0.047893    1.8319e-14      0.74475
_SET1_   ENSG00000113905     3  186343005  186431029    403      36  59957      0.11202      0.18215    1.8291e-14      0.11202
_SET1_   ENSG00000113916     3  187404165  187498515    352      41  59957       1.6312    0.0068241    1.8208e-14       1.6312
_SET1_   ENSG00000196083     3  190196840  190410843    775     120  59957     -0.77664      0.43399    1.8319e-14     -0.77664
_SET1_   ENSG00000114279     3  191822184  192520553   2508     199  59957     -0.90042      0.46009    1.8319e-14     -0.90042
_SET1_   ENSG00000063978     4    2428947    2662047    718      59  59957     -0.63202      0.43561    1.8319e-14     -0.63202
_SET1_   ENSG00000048342     4   15436489   15638180    580      43  59957     -0.78502      0.48573    1.8319e-14     -0.78502
_SET1_   ENSG00000007062     4   15929699   16121001    775      95  59957      0.21103      0.12579    1.8291e-14      0.21103
_SET1_   ENSG00000169851     4   30687037   31183422   1697      90  59957      0.96941     0.032026    1.8319e-14      0.96941
_SET1_   ENSG00000109814     4   39465375   39564931    419      41  59957      0.57044     0.082677    1.8319e-14      0.57044
_SET1_   ENSG00000179299     4   40716914   40847002    370      38  59957      -0.7501      0.43523    1.8319e-14      -0.7501
_SET1_   ENSG00000154277     4   41223430   41305472    328      30  59957       0.1978      0.16102    1.8291e-14       0.1978
_SET1_   ENSG00000109158     4   46885917   47031424    514      31  59957       0.6773     0.071181    1.8319e-14       0.6773
_SET1_   ENSG00000109180     4   48772229   48898834    221      32  59957       0.5598     0.075217    1.8319e-14       0.5598
_SET1_   ENSG00000128052     4   55909644   56026756    418      62  59957       2.2159    0.0006483    1.8208e-14       2.2159
_SET1_   ENSG00000128039     4   56177276   56274263    316      33  59957      0.86906     0.041922    1.8319e-14      0.86906
_SET1_   ENSG00000109163     4   68570046   68655078    261      24  59957      -1.3715      0.71112    1.8208e-14      -1.3715
_SET1_   ENSG00000135220     4   69759181   69852509    440      24  59957     -0.71119      0.53109    1.8319e-14     -0.71119
_SET1_   ENSG00000080493     4   72018003   72472804   1145      86  59957     -0.57111      0.41642    1.8319e-14     -0.57111
_SET1_   ENSG00000169116     4   75823305   76010325    457      56  59957     0.090014      0.17628    1.8291e-14     0.090014
_SET1_   ENSG00000169245     4   76907273   76979650    359      16  59957       1.3471     0.015311    1.8208e-14       1.3471
_SET1_   ENSG00000138760     4   77044890   77170046    607      30  59957      -1.8474      0.87519    1.8208e-14      -1.8474
_SET1_   ENSG00000138764     4   78043304   78389542   1898      46  59957     -0.63654      0.45664    1.8319e-14     -0.63654
_SET1_   ENSG00000156234     4   78397907   78567988    381      66  59957     -0.97584      0.52602    1.8319e-14     -0.97584
_SET1_   ENSG00000138675     4   81152753   81292834    530      53  59957       0.1288      0.18955    1.8291e-14       0.1288
_SET1_   ENSG00000163624     4   85469132   85607491    298      27  59957     -0.46841       0.3707    1.8263e-14     -0.46841
_SET1_   ENSG00000163629     4   87480468   87771324    825      22  59957      -1.1642      0.75973    1.8208e-14      -1.1642
_SET1_   ENSG00000109320     4  103387486  103573459    557      28  59957      -0.2298      0.29494    1.8291e-14      -0.2298
_SET1_   ENSG00000109332     4  103680540  103825053    339      13  59957       1.6256    0.0089544    1.8208e-14       1.6256
_SET1_   ENSG00000145354     4  103755135  103845399    182      10  59957       1.6324    0.0073895    1.8208e-14       1.6324
_SET1_   ENSG00000164023     4  108710719  108871203    419      58  59957    -0.085103      0.20157    1.8291e-14    -0.085103
_SET1_   ENSG00000205403     4  110626852  110758335    381      35  59957     -0.70361      0.46159    1.8319e-14     -0.70361
_SET1_   ENSG00000138798     4  110799040  110968422    518      32  59957      -0.8249      0.53728    1.8319e-14      -0.8249
_SET1_   ENSG00000145362     4  113704265  114339896   2159     182  59957      0.27002      0.10287    1.8263e-14      0.27002
_SET1_   ENSG00000164096     4  120183207  120260600    311      22  59957     -0.98321      0.56469    1.8319e-14     -0.98321
_SET1_   ENSG00000164109     4  120941763  121023229    214      35  59957      -1.2633      0.63731    1.8208e-14      -1.2633
_SET1_   ENSG00000138685     4  123712863  123854391    563      45  59957      0.45325      0.12552    1.8263e-14      0.45325
_SET1_   ENSG00000109390     4  140153034  140258705    318      22  59957     -0.63052      0.44875    1.8319e-14     -0.63052
_SET1_   ENSG00000121211     4  154230801  154371270    471      42  59957     0.069452      0.20348    1.8291e-14     0.069452
_SET1_   ENSG00000171564     4  155449108  155527238    227      27  59957     -0.68591      0.42002    1.8319e-14     -0.68591
_SET1_   ENSG00000171557     4  155490286  155569119    164      37  59957       1.1751     0.014024    1.8208e-14       1.1751
_SET1_   ENSG00000185149     4  156094781  156173230    318      28  59957      0.16366       0.1465    1.8291e-14      0.16366
_SET1_   ENSG00000109756     4  159990330  160316321    717      47  59957      0.84414     0.044283    1.8319e-14      0.84414
_SET1_   ENSG00000198948     4  170872748  170989182    391      34  59957     -0.72328      0.46435    1.8319e-14     -0.72328
_SET1_   ENSG00000218336     4  183030140  183759177   3042     267  59957      0.33945     0.073173    1.8263e-14      0.33945
_SET1_   ENSG00000164342     4  186955306  187044223    374      53  59957        1.844    0.0023414    1.8208e-14        1.844
_SET1_   ENSG00000153395     5    1421595    1559092    572      78  59957     0.078684       0.1433    1.8291e-14     0.078684
_SET1_   ENSG00000038382     5   14108811   14567235   1338      76  59957     -0.55802      0.39393    1.8319e-14     -0.55802
_SET1_   ENSG00000113387     5   32496739   32639185    551      48  59957      -1.2079      0.64907    1.8208e-14      -1.2079
_SET1_   ENSG00000164190     5   36841861   37101515    445      43  59957     -0.62299      0.45184    1.8319e-14     -0.62299
_SET1_   ENSG00000113448     5   58229865   59852947   4862     207  59957      0.82443     0.038651    1.8319e-14      0.82443
_SET1_   ENSG00000134057     5   68427837   68509072    211      21  59957      -2.2428      0.91234    1.8208e-14      -2.2428
_SET1_   ENSG00000134058     5   68495668   68608250    332      18  59957      -1.4677      0.75526    1.8208e-14      -1.4677
_SET1_   ENSG00000131844     5   70848115   70989531    435      43  59957     -0.66158      0.38767    1.8319e-14     -0.66158
_SET1_   ENSG00000122012     5   75343997   75684764   1263      96  59957      -1.7737       0.7986    1.8208e-14      -1.7737
_SET1_   ENSG00000152409     5   78497012   78658038    385      29  59957     -0.57554      0.41776    1.8319e-14     -0.57554
_SET1_   ENSG00000173221     5   95052023   95193709    440      63  59957       1.0927     0.021827    1.8208e-14       1.0927
_SET1_   ENSG00000125347     5  131782301  131861490    269      24  59957       6.8025   9.2974e-15    1.8652e-14       6.8025
_SET1_   ENSG00000131437     5  131993320  132108330    284      20  59957       3.4657   1.9915e-05    1.8208e-14       3.4657
_SET1_   ENSG00000146021     5  136918189  137106779    443      46  59957      0.39846      0.10108    1.8263e-14      0.39846
_SET1_   ENSG00000112983     5  137440455  137549675    219      34  59957     -0.93307      0.54486    1.8319e-14     -0.93307
_SET1_   ENSG00000120314     5  140009261  140088709    188      20  59957      0.18643       0.1466    1.8291e-14      0.18643
_SET1_   ENSG00000204963     5  140178969  140426929    523      36  59957       0.2125      0.14898    1.8291e-14       0.2125
_SET1_   ENSG00000120327     5  140567931  140640858    262      26  59957      -1.7403      0.83986    1.8208e-14      -1.7403
_SET1_   ENSG00000131507     5  141453070  141569005    433      30  59957       5.4448   2.1488e-10    1.8652e-14       5.4448
_SET1_   ENSG00000113580     5  142622496  142850077    475      47  59957       1.6062    0.0065261    1.8208e-14       1.6062
_SET1_   ENSG00000113712     5  148836760  148966007    316      36  59957       1.4045     0.012758    1.8208e-14       1.4045
_SET1_   ENSG00000113140     5  151005657  151101726    296      37  59957      -1.2967       0.6489    1.8208e-14      -1.2967
_SET1_   ENSG00000037749     5  153383466  153635038    860      44  59957      0.98201     0.035067    1.8319e-14      0.98201
_SET1_   ENSG00000155508     5  154202113  154291353    223      23  59957     -0.83679      0.59193    1.8319e-14     -0.83679
_SET1_   ENSG00000113719     5  172226278  172414688    749     111  59957        2.281   0.00059813    1.8208e-14        2.281
_SET1_   ENSG00000183072     5  172624112  172697360    219      45  59957     -0.32026      0.24409    1.8263e-14     -0.32026
