# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = DANG_BOUND_BY_MYC (set)
# _SET1_  NGENES = 944
# _SET1_  P-VALUE = 8.96814e-08
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000173372     1   22927999   23001101    270      26  59957      -1.2235      0.64988    1.8208e-14      -1.2235
_SET1_   ENSG00000173369     1   22944255   23023031    257      31  59957     -0.20267      0.24424    1.8291e-14     -0.20267
_SET1_   ENSG00000125944     1   23595264   23705829    197      27  59957      -1.7169      0.83434    1.8208e-14      -1.7169
_SET1_   ENSG00000000938     1   27903575   27996788    183      34  59957      0.57302      0.11329    1.8319e-14      0.57302
_SET1_   ENSG00000117751     1   28122289   28213187    167      27  59957     -0.14437      0.27197    1.8291e-14     -0.14437
_SET1_   ENSG00000130766     1   28551038   28644002    292      28  59957      0.36177      0.12548    1.8263e-14      0.36177
_SET1_   ENSG00000175130     1   32764433   32836980     66      39  59957      0.45803      0.10898    1.8263e-14      0.45803
_SET1_   ENSG00000126067     1   36032185   36142445    213      29  59957      -1.1156      0.73593    1.8208e-14      -1.1156
_SET1_   ENSG00000117395     1   43594846   43771607    755      46  59957     -0.12476      0.27565    1.8291e-14     -0.12476
_SET1_   ENSG00000196517     1   44422172   44532139    274      47  59957      -1.1583      0.61378    1.8208e-14      -1.1583
_SET1_   ENSG00000132781     1   45759835   45841142    137      32  59957      0.16342      0.14766    1.8291e-14      0.16342
_SET1_   ENSG00000187048     1   47359849   47442156    278      25  59957       1.0636     0.046524    1.8208e-14       1.0636
_SET1_   ENSG00000132122     1   48726044   48972845    618      41  59957     -0.29033      0.32792    1.8263e-14     -0.29033
_SET1_   ENSG00000085832     1   51784935   52020000    777      30  59957      0.75184      0.11354    1.8319e-14      0.75184
_SET1_   ENSG00000058804     1   54196133   54339533    372      41  59957      -1.4859      0.76935    1.8208e-14      -1.4859
_SET1_   ENSG00000177606     1   59211465   59284785    170      35  59957     -0.51353      0.34974    1.8319e-14     -0.51353
_SET1_   ENSG00000162607     1   62866968   62952475    203      28  59957       1.2678     0.016661    1.8208e-14       1.2678
_SET1_   ENSG00000079739     1   64023947   64160916    485      58  59957       -0.502        0.333    1.8319e-14       -0.502
_SET1_   ENSG00000162433     1   65578232   65732828    531      52  59957      -1.1194      0.60944    1.8208e-14      -1.1194
_SET1_   ENSG00000172380     1   68132149   68334150    664      49  59957       1.6514    0.0067713    1.8208e-14       1.6514
_SET1_   ENSG00000116729     1   68529142   68733803    898     105  59957      0.77949     0.046293    1.8319e-14      0.77949
_SET1_   ENSG00000254685     1   74628896   74734770    259      29  59957      -1.3713      0.68716    1.8208e-14      -1.3713
_SET1_   ENSG00000077254     1   78126672   78260537    275      29  59957     0.079608      0.21614    1.8291e-14     0.079608
_SET1_   ENSG00000162613     1   78374740   78479794    255      28  59957       1.2433     0.031159    1.8208e-14       1.2433
_SET1_   ENSG00000122420     1   78734568   79040434   1025      68  59957        1.965    0.0027693    1.8208e-14        1.965
_SET1_   ENSG00000213516     1   89410139   89493643    194      30  59957       2.2476   0.00065061    1.8208e-14       2.2476
_SET1_   ENSG00000197147     1   89955395   90098423    418      33  59957      -1.8496      0.83803    1.8208e-14      -1.8496
_SET1_   ENSG00000069702     1   92110902   92406892   1173      96  59957       2.2502    0.0007406    1.8208e-14       2.2502
_SET1_   ENSG00000117528     1   94848933   95019222    290      33  59957     -0.25807      0.27412    1.8263e-14     -0.25807
_SET1_   ENSG00000172339     1   95404963   95573501    646      44  59957     -0.60221      0.43065    1.8319e-14     -0.60221
_SET1_   ENSG00000162688     1  100280640  100424579    508      31  59957     -0.20606      0.28381    1.8291e-14     -0.20606
_SET1_   ENSG00000162694     1  101302943  101396554    173      31  59957       1.6155    0.0067176    1.8208e-14       1.6155
_SET1_   ENSG00000065135     1  110056233  110171975    288      36  59957      -1.1054      0.61132    1.8208e-14      -1.1054
_SET1_   ENSG00000184371     1  110417864  110508614    295      57  59957       1.1809     0.014451    1.8208e-14       1.1809
_SET1_   ENSG00000168710     1  110492308  110601357    220      34  59957       1.1337     0.026515    1.8208e-14       1.1337
_SET1_   ENSG00000134255     1  111647249  111762724    317      53  59957       3.0244   4.1826e-05    1.8208e-14       3.0244
_SET1_   ENSG00000116473     1  112049840  112294313    918      67  59957      -1.7324      0.81272    1.8208e-14      -1.7324
_SET1_   ENSG00000155380     1  113419469  113534635    233      34  59957     -0.55508      0.37569    1.8319e-14     -0.55508
_SET1_   ENSG00000175984     1  115090469  115248043    448      38  59957    -0.061366      0.26511    1.8291e-14    -0.061366
_SET1_   ENSG00000116748     1  115180719  115273239    246      43  59957     -0.18497      0.25548    1.8291e-14     -0.18497
_SET1_   ENSG00000163399     1  116880290  116987883    249      27  59957      -1.9692      0.92641    1.8208e-14      -1.9692
_SET1_   ENSG00000116824     1  117262007  117346850    230      41  59957      0.80309     0.046883    1.8319e-14      0.80309
_SET1_   ENSG00000116830     1  117567925  117685075    363      47  59957      -1.1178      0.60582    1.8208e-14      -1.1178
_SET1_   ENSG00000143140     1  147193332  147280484    370      34  59957      0.10946      0.18811    1.8291e-14      0.10946
_SET1_   ENSG00000143387     1  150733684  150815799    147      19  59957       3.9728   7.6698e-07    1.8208e-14       3.9728
_SET1_   ENSG00000143546     1  153327508  153398664    203      17  59957      0.59071      0.11566    1.8319e-14      0.59071
_SET1_   ENSG00000143621     1  153599512  153678524    146      18  59957      -1.4535      0.70687    1.8208e-14      -1.4535
_SET1_   ENSG00000143554     1  153711830  153787633    139      32  59957     -0.84211      0.45223    1.8319e-14     -0.84211
_SET1_   ENSG00000143578     1  153905010  153981839    105      19  59957     -0.97007      0.53182    1.8319e-14     -0.97007
_SET1_   ENSG00000160710     1  154519538  154635475    232      30  59957     -0.24287      0.24865    1.8291e-14     -0.24287
_SET1_   ENSG00000169242     1  155064936  155142333    199      22  59957       4.5947   2.0109e-08    1.8652e-14       4.5947
_SET1_   ENSG00000160789     1  156017364  156144880    284      32  59957       1.8066    0.0053241    1.8208e-14       1.8066
_SET1_   ENSG00000187862     1  156514519  156591562    251      23  59957     -0.39747      0.38319    1.8263e-14     -0.39747
_SET1_   ENSG00000132692     1  156576182  156664324    224      46  59957    -0.064371      0.17692    1.8291e-14    -0.064371
_SET1_   ENSG00000143320     1  156634398  156710608    217      54  59957       1.1804     0.014479    1.8208e-14       1.1804
_SET1_   ENSG00000117036     1  157055983  157143266    302      38  59957      0.65267     0.063873    1.8319e-14      0.65267
_SET1_   ENSG00000158714     1  159761540  159842039    302      47  59957      0.34252      0.10813    1.8263e-14      0.34252
_SET1_   ENSG00000198574     1  162330056  162416928    317      36  59957     -0.43821      0.31839    1.8263e-14     -0.43821
_SET1_   ENSG00000117143     1  162496323  162604627    269      39  59957       -1.141       0.6092    1.8208e-14       -1.141
_SET1_   ENSG00000143190     1  167155066  167431582    778      47  59957       1.3113     0.022128    1.8208e-14       1.3113
_SET1_   ENSG00000143164     1  167870021  168080081    456      34  59957      0.24838      0.17463    1.8291e-14      0.24838
_SET1_   ENSG00000188404     1  169624808  169715839    494      38  59957       3.9968   8.3461e-07    1.8208e-14       3.9968
_SET1_   ENSG00000076321     1  173649080  173790840    276      22  59957     -0.77679      0.54965    1.8319e-14     -0.77679
_SET1_   ENSG00000135862     1  182957595  183149727    786      27  59957       -1.365      0.71902    1.8208e-14       -1.365
_SET1_   ENSG00000116667     1  184321192  184633154    924      63  59957     -0.23161      0.28992    1.8291e-14     -0.23161
_SET1_   ENSG00000143278     1  196973321  197071397    208      20  59957     -0.30615      0.30457    1.8263e-14     -0.30615
_SET1_   ENSG00000118194     1  201293136  201381890    358      41  59957     -0.35125      0.31572    1.8263e-14     -0.35125
_SET1_   ENSG00000077157     1  202282827  202596834    640      37  59957      0.15631      0.17163    1.8291e-14      0.15631
_SET1_   ENSG00000188770     1  203428271  203512992    302      44  59957      -1.4286      0.71148    1.8208e-14      -1.4286
_SET1_   ENSG00000162889     1  206823289  206942628    377      47  59957        4.804   8.8731e-09    1.8652e-14        4.804
_SET1_   ENSG00000123689     1  209813765  209884733    237      63  59957       0.6905     0.046428    1.8319e-14       0.6905
_SET1_   ENSG00000009790     1  209894377  209990668    326      27  59957        3.806   2.4894e-06    1.8208e-14        3.806
_SET1_   ENSG00000082512     1  211464957  211583288    357      33  59957      0.53474       0.1131    1.8319e-14      0.53474
_SET1_   ENSG00000117650     1  211801114  211883960    377      40  59957       0.2147      0.13543    1.8291e-14       0.2147
_SET1_   ENSG00000196482     1  216641588  217346097   2735     207  59957      -1.5423      0.68855    1.8208e-14      -1.5423
_SET1_   ENSG00000092969     1  218484577  218652961    405      55  59957       1.9446     0.002764    1.8208e-14       1.9446
_SET1_   ENSG00000143353     1  219312186  219421207    248      29  59957     -0.68564      0.43561    1.8319e-14     -0.68564
_SET1_   ENSG00000143768     1  226089298  226164189    172      48  59957       1.2033     0.016391    1.8208e-14       1.2033
_SET1_   ENSG00000143799     1  226513392  226630780    381      28  59957     -0.76762      0.47905    1.8319e-14     -0.76762
_SET1_   ENSG00000116906     1  231341953  231448719    315      30  59957     -0.59739      0.42965    1.8319e-14     -0.59739
_SET1_   ENSG00000143669     1  235789341  236081940    615      39  59957     -0.26556      0.27714    1.8263e-14     -0.26556
_SET1_   ENSG00000155816     1  240142648  240673489   2179     137  59957     -0.43427      0.27797    1.8263e-14     -0.43427
_SET1_   ENSG00000054282     1  243384320  243698394    672      58  59957      0.60935     0.074343    1.8319e-14      0.60935
_SET1_   ENSG00000153207     1  246967400  247130280    523      45  59957     0.067333       0.1695    1.8291e-14     0.067333
_SET1_   ENSG00000115738     2    8783975    8859583    260      32  59957     -0.50736      0.40557    1.8319e-14     -0.50736
_SET1_   ENSG00000119185     2    9508604    9598676    244      32  59957       1.8017    0.0038256    1.8208e-14       1.8017
_SET1_   ENSG00000151694     2    9593615    9730921    331      32  59957       2.2999   0.00069252    1.8208e-14       2.2999
_SET1_   ENSG00000115758     2   10545094   10623630    286      39  59957      -0.5319      0.34246    1.8319e-14      -0.5319
_SET1_   ENSG00000071575     2   12822015   12917860    264      30  59957     -0.93973      0.52098    1.8319e-14     -0.93973
_SET1_   ENSG00000170745     2   18024114   18577882   2451     172  59957     -0.46333      0.30451    1.8263e-14     -0.46333
_SET1_   ENSG00000119771     2   23573088   23966481   1561     132  59957      0.65988     0.052373    1.8319e-14      0.65988
_SET1_   ENSG00000138080     2   27266435   27344271    153      25  59957      0.56659     0.074377    1.8319e-14      0.56659
_SET1_   ENSG00000138030     2   27274615   27358640    164      26  59957      0.58108     0.071567    1.8319e-14      0.58108
_SET1_   ENSG00000213639     2   28939506   29060806    273      23  59957       1.6787    0.0063324    1.8208e-14       1.6787
_SET1_   ENSG00000013016     2   31421880   31527313    471      65  59957       1.4516    0.0082921    1.8208e-14       1.4516
_SET1_   ENSG00000152147     2   38943676   39047142    235      25  59957      -0.9053      0.53386    1.8319e-14      -0.9053
_SET1_   ENSG00000115904     2   39173537   39386486    524      25  59957      0.66272      0.12693    1.8319e-14      0.66272
_SET1_   ENSG00000171150     2   46891091   47025268    654      41  59957      -1.4586      0.75261    1.8208e-14      -1.4586
_SET1_   ENSG00000095002     2   47595108   47824450    822      65  59957      0.35587      0.11894    1.8263e-14      0.35587
_SET1_   ENSG00000115380     2   56058102   56186274    476      45  59957      0.56366     0.089889    1.8319e-14      0.56366
_SET1_   ENSG00000119866     2   60643302   60815702    387      66  59957      0.14313      0.13163    1.8291e-14      0.14313
_SET1_   ENSG00000115464     2   61379598   61732904    929      36  59957       5.2675   9.1489e-10    1.8652e-14       5.2675
_SET1_   ENSG00000173163     2   62080859   62409382    782      39  59957      0.78493     0.078916    1.8319e-14      0.78493
_SET1_   ENSG00000115902     2   65180611   65285999    379      60  59957      -0.4256       0.3272    1.8263e-14      -0.4256
_SET1_   ENSG00000115956     2   68557305   68659585    568      25  59957      0.85153     0.051495    1.8319e-14      0.85153
_SET1_   ENSG00000163219     2   68871733   69088965    925      70  59957       1.4144     0.010088    1.8208e-14       1.4144
_SET1_   ENSG00000144043     2   71178068   71257075    257      44  59957      0.85837     0.037561    1.8319e-14      0.85837
_SET1_   ENSG00000124370     2   71301814   71392369    441      43  59957     -0.26534       0.2988    1.8263e-14     -0.26534
_SET1_   ENSG00000065911     2   74390689   74479692    207      33  59957     -0.31832      0.28349    1.8263e-14     -0.31832
_SET1_   ENSG00000115325     2   74741153   74819681    106      29  59957       0.3132       0.1589    1.8263e-14       0.3132
_SET1_   ENSG00000132300     2   86298305   86404280    323      22  59957       0.4112      0.12621    1.8263e-14       0.4112
_SET1_   ENSG00000239305     2   86795516   86885989    233      34  59957      -1.1649      0.60356    1.8208e-14      -1.1649
_SET1_   ENSG00000172005     2   95656422   95754737     98      19  59957      0.28275       0.1319    1.8263e-14      0.28275
_SET1_   ENSG00000222040     2   96743707   96816984    106      20  59957      0.17534      0.14716    1.8291e-14      0.17534
_SET1_   ENSG00000115085     2   98295023   98391325    192      30  59957       1.0321     0.025727    1.8208e-14       1.0321
_SET1_   ENSG00000183513     2   99180773   99259978    172      22  59957      0.87075     0.050722    1.8319e-14      0.87075
_SET1_   ENSG00000135945     2   99981938  100141497    429      29  59957     -0.82128      0.51088    1.8319e-14     -0.82128
_SET1_   ENSG00000115590     2  102573306  102680006    387      31  59957       4.2747   1.7939e-07    1.8652e-14       4.2747
_SET1_   ENSG00000115594     2  102646004  102831334    733      64  59957        3.596    3.397e-06    1.8208e-14        3.596
_SET1_   ENSG00000115602     2  102892962  103003497    461      28  59957        5.855   1.1205e-11    1.8652e-14        5.855
_SET1_   ENSG00000144136     2  113368434  113456404    281      23  59957       1.4479     0.012672    1.8208e-14       1.4479
_SET1_   ENSG00000125538     2  113552328  113629480    181      31  59957      0.19171      0.12912    1.8291e-14      0.19171
_SET1_   ENSG00000115091     2  114612537  114755173    489      30  59957      -1.1974      0.71727    1.8208e-14      -1.1974
_SET1_   ENSG00000144118     2  120962640  121087289    351      27  59957      -1.1392       0.6347    1.8208e-14      -1.1392
_SET1_   ENSG00000075886     2  132198666  132275507    442      15  59957      0.81091     0.081546    1.8319e-14      0.81091
_SET1_   ENSG00000176771     2  133394374  134361034   3039     221  59957      -2.7334      0.95289    1.8208e-14      -2.7334
_SET1_   ENSG00000123610     2  152179106  152271560    313      42  59957       1.6467    0.0054139    1.8208e-14       1.6467
_SET1_   ENSG00000144290     2  162245843  162876792   1620      44  59957     -0.44413      0.43854    1.8263e-14     -0.44413
_SET1_   ENSG00000198648     2  168775530  169139651   1305      66  59957       1.0943     0.026519    1.8208e-14       1.0943
_SET1_   ENSG00000071967     2  172343757  172449643    398      40  59957       2.1596    0.0011362    1.8208e-14       2.1596
_SET1_   ENSG00000077380     2  172508919  172639930    341      35  59957     -0.36071      0.32242    1.8263e-14     -0.36071
_SET1_   ENSG00000091409     2  173257082  173406181    671      42  59957     -0.29343      0.33526    1.8263e-14     -0.29343
_SET1_   ENSG00000115966     2  175901978  176068110    449      32  59957     -0.92267      0.61125    1.8319e-14     -0.92267
_SET1_   ENSG00000128710     2  176938518  177019670    220      54  59957       1.9439     0.001987    1.8208e-14       1.9439
_SET1_   ENSG00000170035     2  181796975  181976312    668      27  59957      0.20501      0.17784    1.8291e-14      0.20501
_SET1_   ENSG00000115232     2  182286929  182435914    457      50  59957        4.036   3.5205e-07    1.8652e-14        4.036
_SET1_   ENSG00000061676     2  183738843  183938586    593      37  59957     -0.24323      0.34378    1.8291e-14     -0.24323
_SET1_   ENSG00000115415     2  191794084  191920686    334      47  59957      0.19947      0.14547    1.8291e-14      0.19947
_SET1_   ENSG00000196141     2  201135604  201381986    681      70  59957       2.2699   0.00071422    1.8208e-14       2.2699
_SET1_   ENSG00000064012     2  202063166  202187434    374      41  59957     -0.71781       0.4472    1.8319e-14     -0.71781
_SET1_   ENSG00000138413     2  209065951  209165798    290      36  59957     -0.53107      0.44277    1.8319e-14     -0.53107
_SET1_   ENSG00000178568     2  212205446  213438565   5092     232  59957       1.3786    0.0094454    1.8208e-14       1.3786
_SET1_   ENSG00000115414     2  216190163  216335895    501      44  59957       1.9024    0.0024292    1.8208e-14       1.9024
_SET1_   ENSG00000135925     2  219710085  219799303    108      22  59957      -1.1247      0.63654    1.8208e-14      -1.1247
_SET1_   ENSG00000135924     2  220108989  220186622    217      32  59957     -0.58791      0.44943    1.8319e-14     -0.58791
_SET1_   ENSG00000175084     2  220248099  220326461    198      34  59957     -0.57468      0.40316    1.8319e-14     -0.57468
_SET1_   ENSG00000135917     2  228514926  228617728    605      48  59957      -0.2873      0.29121    1.8263e-14      -0.2873
_SET1_   ENSG00000187514     2  232536605  232613251    268      27  59957      -1.2341      0.67724    1.8208e-14      -1.2341
_SET1_   ENSG00000156973     2  232562135  232685982    368      30  59957     -0.84539      0.55226    1.8319e-14     -0.84539
_SET1_   ENSG00000144524     2  232611381  232708963    243      33  59957     -0.75695      0.48716    1.8319e-14     -0.75695
_SET1_   ENSG00000163359     2  238197646  238358018    634      76  59957      0.15231      0.14735    1.8291e-14      0.15231
_SET1_   ENSG00000144488     2  238973798  239076928    465      53  59957        2.285   0.00065603    1.8208e-14        2.285
_SET1_   ENSG00000068024     2  239934864  240358348   1753     154  59957     -0.99866      0.51219    1.8319e-14     -0.99866
_SET1_   ENSG00000168393     2  242580157  242661406    388      27  59957       2.8727   0.00011391    1.8208e-14       2.8727
_SET1_   ENSG00000134072     3    9764026    9846676    186      37  59957      -1.2017      0.61862    1.8208e-14      -1.2017
_SET1_   ENSG00000197548     3   11278995   11634139   1000      43  59957     -0.38179      0.36518    1.8263e-14     -0.38179
_SET1_   ENSG00000157150     3   12159551   12235851    215      28  59957      0.68359      0.08277    1.8319e-14      0.68359
_SET1_   ENSG00000177463     3   14954091   15130107    456      45  59957     0.060456      0.21383    1.8291e-14     0.060456
_SET1_   ENSG00000114166     3   20046515   20230896    761      47  59957      0.69416     0.062802    1.8319e-14      0.69416
_SET1_   ENSG00000170142     3   23812394   23967807    400      41  59957    -0.024635      0.20816    1.8287e-14    -0.024635
_SET1_   ENSG00000174748     3   23923036   24000183    252      24  59957     0.060436      0.19099    1.8291e-14     0.060436
_SET1_   ENSG00000153560     3   33394828   33517863    439      27  59957     0.087115      0.23967    1.8291e-14     0.087115
_SET1_   ENSG00000076242     3   36999823   37142380    309      18  59957      -1.0522      0.61572    1.8208e-14      -1.0522
_SET1_   ENSG00000144655     3   39148346   39231053    307      37  59957      0.18014      0.15871    1.8291e-14      0.18014
_SET1_   ENSG00000188846     3   40463783   40538861    257      18  59957      -1.1569      0.68405    1.8208e-14      -1.1569
_SET1_   ENSG00000168036     3   41201328   41336587    308      32  59957       2.5706   0.00031054    1.8208e-14       2.5706
_SET1_   ENSG00000163820     3   45924396   46072316    463      29  59957       1.6557    0.0074814    1.8208e-14       1.6557
_SET1_   ENSG00000164047     3   48229837   48301981    130      28  59957        1.323     0.015535    1.8208e-14        1.323
_SET1_   ENSG00000225697     3   48628156   48707926    109      21  59957       6.8603   2.5479e-14    1.8652e-14       6.8603
_SET1_   ENSG00000008300     3   48638902   48735348    155      21  59957       6.8468   2.7977e-14    1.8652e-14       6.8468
_SET1_   ENSG00000198218     3   49032140   49166796    155      30  59957       5.4052   2.1556e-10    1.8652e-14       5.4052
_SET1_   ENSG00000173402     3   49471146   49608048    224      22  59957        6.033   2.8667e-12    1.8652e-14        6.033
_SET1_   ENSG00000164077     3   49911302   50002606    151      19  59957       5.8689   7.6767e-12    1.8652e-14       5.8689
_SET1_   ENSG00000114353     3   50228724   50331787    146      34  59957       3.6173   4.0404e-06    1.8208e-14       3.6173
_SET1_   ENSG00000145050     3   51387478   51461828    126      19  59957     0.092871      0.24571    1.8291e-14     0.092871
_SET1_   ENSG00000248487     3   51970442   52050212    127      31  59957       1.7371     0.007691    1.8208e-14       1.7371
_SET1_   ENSG00000010322     3   52454134   52562087    267      26  59957     -0.46307      0.43482    1.8263e-14     -0.46307
_SET1_   ENSG00000114251     3   55464743   55558973    352      46  59957       0.1385      0.14526    1.8291e-14       0.1385
_SET1_   ENSG00000163636     3   63961225   64044658    239      44  59957      0.97293     0.033034    1.8319e-14      0.97293
_SET1_   ENSG00000057019     3   98479785   98655533    487      29  59957     -0.47032      0.38145    1.8263e-14     -0.47032
_SET1_   ENSG00000114423     3  105339305  105623396    843      47  59957      0.89588     0.053061    1.8319e-14      0.89588
_SET1_   ENSG00000163389     3  119152785  119248555    309      26  59957      0.11826       0.1872    1.8291e-14      0.11826
_SET1_   ENSG00000114023     3  122068023  122166181    288      25  59957      0.86046     0.049397    1.8319e-14      0.86046
_SET1_   ENSG00000073111     3  127282066  127376276    138      38  59957       -1.025      0.55649    1.8208e-14       -1.025
_SET1_   ENSG00000058262     3  127735484  127825526    241      11  59957      0.47281      0.13282    1.8263e-14      0.47281
_SET1_   ENSG00000179348     3  128163270  128247028    320      49  59957      0.29742      0.10896    1.8263e-14      0.29742
_SET1_   ENSG00000113971     3  132241986  132476303    514      43  59957       1.1803     0.026954    1.8208e-14       1.1803
_SET1_   ENSG00000158092     3  136546050  136703665    423      19  59957       1.3984     0.015802    1.8208e-14       1.3984
_SET1_   ENSG00000175054     3  142133077  142332668    517      27  59957      -1.7269      0.85323    1.8208e-14      -1.7269
_SET1_   ENSG00000196428     3  150091122  150219218    397      34  59957     -0.19341      0.25366    1.8291e-14     -0.19341
_SET1_   ENSG00000163661     3  157119578  157196417    252      29  59957      -1.1501      0.59285    1.8208e-14      -1.1501
_SET1_   ENSG00000113810     3  160082062  160187750    268      30  59957     0.031719      0.21046    1.8291e-14     0.031719
_SET1_   ENSG00000173905     3  167691465  167848763    506      31  59957     -0.11177      0.27506    1.8291e-14     -0.11177
_SET1_   ENSG00000171121     3  178922530  179019790    422      39  59957       1.0692      0.02616    1.8208e-14       1.0692
_SET1_   ENSG00000175166     3  183981497  184061842    169      34  59957      0.74475     0.047893    1.8319e-14      0.74475
_SET1_   ENSG00000163347     3  189988490  190075264    466      44  59957      -1.6368      0.78783    1.8208e-14      -1.6368
_SET1_   ENSG00000159692     4    1170236    1278741    360      35  59957      0.52481     0.084494    1.8319e-14      0.52481
_SET1_   ENSG00000013810     4    1688227    1781898    381      25  59957      0.80399     0.057477    1.8319e-14      0.80399
_SET1_   ENSG00000168924     4    1778206    1892974    269      40  59957      0.29269      0.15275    1.8263e-14      0.29269
_SET1_   ENSG00000185818     4    2026239    2105816    138      24  59957       1.1586     0.029501    1.8208e-14       1.1586
_SET1_   ENSG00000155275     4    8402867    8530258    630      36  59957      -1.6861      0.84413    1.8208e-14      -1.6861
_SET1_   ENSG00000231637     4    9320364    9391956    181      19  59957      -0.5028      0.41641    1.8319e-14      -0.5028
_SET1_   ENSG00000118579     4   17581254   17670728    318      11  59957       0.5901      0.10856    1.8319e-14       0.5901
_SET1_   ENSG00000109606     4   24484064   24621173    439      48  59957     -0.31941      0.30876    1.8263e-14     -0.31941
_SET1_   ENSG00000157765     4   25621923   25715370    306      46  59957      -1.2592      0.64514    1.8208e-14      -1.2592
_SET1_   ENSG00000091490     4   25714055   25900382    659      98  59957      0.24894      0.10741    1.8291e-14      0.24894
_SET1_   ENSG00000109787     4   38630817   38737663    358      44  59957       1.9775     0.002403    1.8208e-14       1.9775
_SET1_   ENSG00000121895     4   38933365   39069542    597      65  59957       0.5697      0.06417    1.8319e-14       0.5697
_SET1_   ENSG00000035928     4   39254076   39402995    315      25  59957      -1.6422      0.77977    1.8208e-14      -1.6422
_SET1_   ENSG00000064042     4   41326624   41737061   1333     124  59957    -0.020569      0.18694    1.8287e-14    -0.020569
_SET1_   ENSG00000075539     4   48464378   48817339    602      34  59957       1.4173     0.015386    1.8208e-14       1.4173
_SET1_   ENSG00000163631     4   74227831   74322129    257      19  59957     0.067091       0.2087    1.8291e-14     0.067091
_SET1_   ENSG00000163738     4   74944891   75203816    588      55  59957      -1.4827      0.76964    1.8208e-14      -1.4827
_SET1_   ENSG00000124882     4   75195860   75289468    481      33  59957      -1.9587       0.8848    1.8208e-14      -1.9587
_SET1_   ENSG00000186212     4   77781082   77854002    286      28  59957      0.15206      0.16302    1.8291e-14      0.15206
_SET1_   ENSG00000138675     4   81152753   81292834    530      53  59957       0.1288      0.18955    1.8291e-14       0.1288
_SET1_   ENSG00000145287     4   83976201   84093228    291      53  59957       1.1175     0.020324    1.8208e-14       1.1175
_SET1_   ENSG00000109339     4   86901276   87550284   2060      78  59957     -0.84151      0.52826    1.8319e-14     -0.84151
_SET1_   ENSG00000185477     4   90122537   90264161    481      82  59957      0.75298     0.038447    1.8319e-14      0.75298
_SET1_   ENSG00000138696     4   95644119   96114599   1686      76  59957     -0.18616       0.2468    1.8291e-14     -0.18616
_SET1_   ENSG00000138795     4  108933701  109125112    476      41  59957       2.3926    0.0008012    1.8208e-14       2.3926
_SET1_   ENSG00000109534     4  110701666  110780893    259      24  59957     -0.38888      0.36881    1.8263e-14     -0.38888
