# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = FIRESTEIN_PROLIFERATION (set)
# _SET1_  NGENES = 150
# _SET1_  P-VALUE = 1.43525e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000156689    11   58566542   58706688    646      31  59957      -2.2886      0.95435    1.8208e-14      -2.2886
_SET1_   ENSG00000134824    11   61525452   61669826    335      31  59957       3.3092   1.5991e-05    1.8208e-14       3.3092
_SET1_   ENSG00000196611    11  102625651  102703891    332      53  59957      0.62868     0.057851    1.8319e-14      0.62868
_SET1_   ENSG00000149557    11  125280646  125401213    408      39  59957      0.21757      0.15362    1.8291e-14      0.21757
_SET1_   ENSG00000151498    11  134088389  134170749    237      43  59957      -1.6735      0.76826    1.8208e-14      -1.6735
_SET1_   ENSG00000110848    12    9870082    9948497    352      24  59957       3.3736   1.1357e-05    1.8208e-14       3.3736
_SET1_   ENSG00000008394    12   16465076   16797193    818      86  59957    -0.043856      0.18568    1.8291e-14    -0.043856
_SET1_   ENSG00000172572    12   20487179   20872315   1416     108  59957     -0.22052      0.23646    1.8291e-14     -0.22052
_SET1_   ENSG00000111057    12   53307655   53381685    225      43  59957      0.38921     0.093436    1.8263e-14      0.38921
_SET1_   ENSG00000065361    12   56438641   56532289    186      32  59957       -1.392      0.71877    1.8208e-14       -1.392
_SET1_   ENSG00000090376    12   66547659   66683402    418      51  59957     -0.35581      0.30728    1.8263e-14     -0.35581
_SET1_   ENSG00000111537    12   68513548   68588527    273      19  59957       4.0032   1.0437e-06    1.8652e-14       4.0032
_SET1_   ENSG00000187109    12   76403670   76513813    249      41  59957     -0.54411      0.33847    1.8319e-14     -0.54411
_SET1_   ENSG00000058272    12   80132343   80364240    439      24  59957      0.73943      0.11496    1.8319e-14      0.73943
_SET1_   ENSG00000179295    12  112821155  112982717    256      25  59957       1.8619    0.0072952    1.8208e-14       1.8619
_SET1_   ENSG00000176383    12  122653090  122728499    190      29  59957      0.63245     0.067911    1.8319e-14      0.63245
_SET1_   ENSG00000132964    13   26793276   27014375    749      35  59957     -0.84245      0.57922    1.8319e-14     -0.84245
_SET1_   ENSG00000100813    14   23492773   23599823    304      44  59957       1.2707     0.015579    1.8208e-14       1.2707
_SET1_   ENSG00000100911    14   24577574   24651779    161      35  59957      0.81437     0.039886    1.8319e-14      0.81437
_SET1_   ENSG00000186469    14   52257913   52481060   1022      99  59957      -1.3036      0.64582    1.8208e-14      -1.3036
_SET1_   ENSG00000073712    14   53288986   53454153    461      40  59957     -0.36919      0.34303    1.8263e-14     -0.36919
_SET1_   ENSG00000170345    14   75710477   75783933    296      48  59957       1.5202    0.0074297    1.8208e-14       1.5202
_SET1_   ENSG00000196136    14   95043714   95125392    452      74  59957      -1.0466       0.5219    1.8208e-14      -1.0466
_SET1_   ENSG00000142208    14  105200686  105297088    321      49  59957       1.1232     0.021767    1.8208e-14       1.1232
_SET1_   ENSG00000104067    15   29956571   30296068   1020      82  59957     -0.60052      0.41914    1.8319e-14     -0.60052
_SET1_   ENSG00000137801    15   39838280   39926667    234      22  59957      0.56779      0.10095    1.8319e-14      0.56779
_SET1_   ENSG00000168970    15   42085293   42175353    277      27  59957    -0.040187      0.21005    1.8291e-14    -0.040187
_SET1_   ENSG00000103942    15   83474838   83689661    609      41  59957     -0.76824       0.5053    1.8319e-14     -0.76824
_SET1_   ENSG00000168140    16    4386849    4468529    234      37  59957     -0.32358      0.31382    1.8263e-14     -0.32358
_SET1_   ENSG00000122304    16   11334496   11405337    315      28  59957       5.3746   2.2341e-10    1.8652e-14       5.3746
_SET1_   ENSG00000102882    16   30090426   30169827    133      27  59957     -0.20369      0.21938    1.8291e-14     -0.20369
_SET1_   ENSG00000169688    16   56650811   56722116    409      43  59957      -1.1216      0.61168    1.8208e-14      -1.1216
_SET1_   ENSG00000102962    16   57357684   57435102    331      44  59957     -0.37173      0.34549    1.8263e-14     -0.37173
_SET1_   ENSG00000181019    16   69705899   69795854    235      35  59957       1.9213    0.0029192    1.8208e-14       1.9213
_SET1_   ENSG00000065457    16   75595879   75692198    332      26  59957        -1.66      0.86062    1.8208e-14        -1.66
_SET1_   ENSG00000167193    17    1288983    1401456    481      53  59957       3.0306   5.1815e-05    1.8208e-14       3.0306
_SET1_   ENSG00000132382    17    4407192    4493926    378      72  59957      0.72369     0.047356    1.8319e-14      0.72369
_SET1_   ENSG00000170049    17    7790177    7868121    202      25  59957     -0.10765        0.226    1.8291e-14     -0.10765
_SET1_   ENSG00000034152    17   21152984   21253552    149      30  59957     -0.74446      0.42779    1.8319e-14     -0.74446
_SET1_   ENSG00000168961    17   25921824   26011586    275      23  59957       1.8947    0.0041221    1.8208e-14       1.8947
_SET1_   ENSG00000109083    17   26620352   26697515    134      25  59957      0.46579     0.099297    1.8263e-14      0.46579
_SET1_   ENSG00000181374    17   32648471   32720629    331      41  59957       4.0426   5.4335e-07    1.8652e-14       4.0426
_SET1_   ENSG00000108292    17   36826795   36921056    193      46  59957      -2.3084      0.91069    1.8208e-14      -2.3084
_SET1_   ENSG00000094804    17   38408885   38494171    135      18  59957        3.151   9.3266e-05    1.8208e-14        3.151
_SET1_   ENSG00000221852    17   39147278   39218454    355      25  59957      0.52249      0.10553    1.8319e-14      0.52249
_SET1_   ENSG00000168610    17   40430342   40575586    360      27  59957        6.478   2.4423e-13    1.8652e-14        6.478
_SET1_   ENSG00000012048    17   41161312   41312500    354      13  59957      0.60753      0.10211    1.8319e-14      0.60753
_SET1_   ENSG00000238083    17   44553877   44668016      9       3  59957      -0.4529      0.29154    1.8263e-14      -0.4529
_SET1_   ENSG00000006283    17   48603429   48739835    427      66  59957     -0.11255      0.18701    1.8291e-14     -0.11255
_SET1_   ENSG00000108443    17   57935447   58062925    241      27  59957       3.0364   5.7872e-05    1.8208e-14       3.0364
_SET1_   ENSG00000168461    18    9673162    9897548   1111     148  59957     -0.28481      0.23423    1.8263e-14     -0.28481
_SET1_   ENSG00000134757    18   28992758   29093665    368      36  59957       1.0361     0.030117    1.8208e-14       1.0361
_SET1_   ENSG00000070388    19     604879     678703    361      63  59957      0.36885      0.08933    1.8263e-14      0.36885
_SET1_   ENSG00000105251    19    4243598    4325721    372      51  59957     -0.67581      0.39946    1.8319e-14     -0.67581
_SET1_   ENSG00000179218    19   13014392   13090303    152      33  59957      0.28834      0.11704    1.8263e-14      0.28834
_SET1_   ENSG00000160014    19   47069331   47149050    268      35  59957       3.2155   1.9069e-05    1.8208e-14       3.2155
_SET1_   ENSG00000087074    19   49340649   49414314    358      26  59957      -2.0371      0.90589    1.8208e-14      -2.0371
_SET1_   ENSG00000213030    19   49515895   49587400    311      48  59957       1.0348     0.023818    1.8208e-14       1.0348
_SET1_   ENSG00000186806    19   51799790   51880378    300      38  59957     -0.16294      0.21373    1.8291e-14     -0.16294
_SET1_   ENSG00000132646    20    5060599    5142272    242      29  59957      0.14839      0.15495    1.8291e-14      0.14839
_SET1_   ENSG00000125510    20   62676526   62766996    256      34  59957       2.4548   0.00043739    1.8208e-14       2.4548
_SET1_   ENSG00000156273    21   30531392   31038071   1292      87  59957       2.1825    0.0014029    1.8208e-14       2.1825
_SET1_   ENSG00000157557    21   40142231   40231879    318      25  59957       2.8596   0.00010821    1.8208e-14       2.8596
_SET1_   ENSG00000182871    21   46790052   46968634    867      76  59957     -0.12426      0.22232    1.8291e-14     -0.12426
_SET1_   ENSG00000063515    22   19101089   19172796    311      57  59957     -0.69827      0.39442    1.8319e-14     -0.69827
_SET1_   ENSG00000100324    22   39760746   39868065    286      17  59957        2.944   0.00013461    1.8208e-14        2.944
_SET1_   ENSG00000100393    22   41452790   41611081    318      25  59957      0.81246     0.052706    1.8319e-14      0.81246

# _SET2_  VARIABLE = SWEET_LUNG_CANCER_KRAS_UP (set)
# _SET2_  NGENES = 431
# _SET2_  P-VALUE = 3.6524e-06
_SET2_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000116285     1    8029464    8121368    184      20  59957       5.3378   2.7319e-10    1.8652e-14       5.3378
_SET2_   ENSG00000171608     1    9676790    9824172    375      63  59957     -0.81002      0.46695    1.8319e-14     -0.81002
_SET2_   ENSG00000083444     1   11959262   12070595    373      34  59957      0.82501     0.049183    1.8319e-14      0.82501
_SET2_   ENSG00000132906     1   15782327   15888029    374      27  59957      0.12812      0.16472    1.8291e-14      0.12812
_SET2_   ENSG00000127472     1   20319672   20452683    486      53  59957      -1.3399      0.67848    1.8208e-14      -1.3399
_SET2_   ENSG00000189410     1   21011225   21094330    297      38  59957     -0.28513      0.29137    1.8263e-14     -0.28513
_SET2_   ENSG00000117643     1   25908959   26147698    572      48  59957     -0.52051      0.41739    1.8319e-14     -0.52051
_SET2_   ENSG00000175793     1   27154633   27225947    112      16  59957     0.098619      0.20394    1.8291e-14     0.098619
_SET2_   ENSG00000117748     1   28183035   28276257    364      27  59957       1.0984     0.026842    1.8208e-14       1.0984
_SET2_   ENSG00000184007     1   32337022   32445457    215      36  59957      -1.3026      0.71135    1.8208e-14      -1.3026
_SET2_   ENSG00000162521     1   33081743   33186812    290      12  59957     -0.20567      0.45262    1.8291e-14     -0.20567
_SET2_   ENSG00000126067     1   36032185   36142445    213      29  59957      -1.1156      0.73593    1.8208e-14      -1.1156
_SET2_   ENSG00000054118     1   36655017   36805958    244      32  59957       0.3192      0.15305    1.8263e-14       0.3192
_SET2_   ENSG00000142937     1   45205923   45279451    187      28  59957      0.97613      0.03741    1.8319e-14      0.97613
_SET2_   ENSG00000117448     1   45981215   46070721    264      20  59957      0.31949      0.13789    1.8263e-14      0.31949
_SET2_   ENSG00000123080     1   51391417   51475305    139      21  59957       1.1491     0.024693    1.8208e-14       1.1491
_SET2_   ENSG00000142875     1   84508745   84739181    515      40  59957      -1.4247      0.72399    1.8208e-14      -1.4247
_SET2_   ENSG00000117228     1   89483002   89566043    276      20  59957       1.8483    0.0041547    1.8208e-14       1.8483
_SET2_   ENSG00000069702     1   92110902   92406892   1173      96  59957       2.2502    0.0007406    1.8208e-14       2.2502
_SET2_   ENSG00000117505     1   93776445   93870055    266      17  59957       3.9236   2.0756e-06    1.8208e-14       3.9236
_SET2_   ENSG00000117362     1  150202804  150276980    154      19  59957       2.0802    0.0014098    1.8208e-14       2.0802
_SET2_   ENSG00000143384     1  150512032  150587066    174      29  59957       2.9798   5.7485e-05    1.8208e-14       2.9798
_SET2_   ENSG00000159377     1  151337010  151409420    153      24  59957     -0.73175      0.47635    1.8319e-14     -0.73175
_SET2_   ENSG00000143365     1  151743547  151839348    276      39  59957       5.0458   9.8689e-10    1.8652e-14       5.0458
_SET2_   ENSG00000143546     1  153327508  153398664    203      17  59957      0.59071      0.11566    1.8319e-14      0.59071
_SET2_   ENSG00000143570     1  153896575  153975188    115      18  59957      -1.0761      0.58297    1.8208e-14      -1.0761
_SET2_   ENSG00000143515     1  154263029  154358783    336      23  59957       1.2679     0.020195    1.8208e-14       1.2679
_SET2_   ENSG00000158473     1  158114737  158189686    303      18  59957      0.99846     0.043469    1.8319e-14      0.99846
_SET2_   ENSG00000018625     1  160050549  160148381    352      50  59957     -0.73615      0.41977    1.8319e-14     -0.73615
_SET2_   ENSG00000185630     1  164489821  164903533   1365     146  59957     -0.44593      0.29799    1.8263e-14     -0.44593
_SET2_   ENSG00000150681     1  192092587  192189945    204      32  59957      0.11838      0.17209    1.8291e-14      0.11838
_SET2_   ENSG00000081277     1  201217580  201337121    505      41  59957     -0.77456      0.49435    1.8319e-14     -0.77456
_SET2_   ENSG00000159176     1  201417658  201513584    476      50  59957       1.3151     0.013253    1.8208e-14       1.3151
_SET2_   ENSG00000136634     1  206905947  206980839    236      52  59957       7.3023   5.5512e-17    1.8652e-14       7.3023
_SET2_   ENSG00000123689     1  209813765  209884733    237      63  59957       0.6905     0.046428    1.8319e-14       0.6905
_SET2_   ENSG00000117724     1  214741538  214872931    542      34  59957     -0.32049      0.35564    1.8263e-14     -0.32049
_SET2_   ENSG00000092969     1  218484577  218652961    405      55  59957       1.9446     0.002764    1.8208e-14       1.9446
_SET2_   ENSG00000143742     1  225930531  226013168    321      37  59957     -0.30437       0.2784    1.8263e-14     -0.30437
_SET2_   ENSG00000069248     1  229542045  229679103    445      38  59957       3.1954   4.2556e-05    1.8208e-14       3.1954
_SET2_   ENSG00000143641     1  230158536  230452870   1273     110  59957       1.7937    0.0033803    1.8208e-14       1.7937
_SET2_   ENSG00000116962     1  236104130  236263462    544      55  59957      -1.5563      0.74087    1.8208e-14      -1.5563
_SET2_   ENSG00000116977     1  236646300  236751281    654      42  59957       1.2011     0.020746    1.8208e-14       1.2011
_SET2_   ENSG00000119285     1  236677305  236802804    790      24  59957       1.8026    0.0074001    1.8208e-14       1.8026
_SET2_   ENSG00000134323     2   16045686   16122129    238      45  59957      -1.3416      0.63839    1.8208e-14      -1.3416
_SET2_   ENSG00000119771     2   23573088   23966481   1561     132  59957      0.65988     0.052373    1.8319e-14      0.65988
_SET2_   ENSG00000115129     2   24265303   24343731    275      20  59957    -0.062393      0.26591    1.8291e-14    -0.062393
_SET2_   ENSG00000138074     2   27387455   27470826    244      25  59957     -0.46081       0.4128    1.8263e-14     -0.46081
_SET2_   ENSG00000163798     2   27851338   27952840    192      22  59957       1.3121     0.019773    1.8208e-14       1.3121
_SET2_   ENSG00000188010     2   39068103   39191213    313      34  59957     -0.59247      0.43257    1.8319e-14     -0.59247
_SET2_   ENSG00000115904     2   39173537   39386486    524      25  59957      0.66272      0.12693    1.8319e-14      0.66272
_SET2_   ENSG00000143924     2   42361490   42594688    717      30  59957     -0.12629      0.26606    1.8291e-14     -0.12629
_SET2_   ENSG00000138095     2   44078647   44258144    822      35  59957        0.843     0.056841    1.8319e-14        0.843
_SET2_   ENSG00000163219     2   68871733   69088965    925      70  59957       1.4144     0.010088    1.8208e-14       1.4144
_SET2_   ENSG00000196975     2   69836557   70088596    688      46  59957      0.99641     0.036559    1.8319e-14      0.99641
_SET2_   ENSG00000115548     2   86632770   86754839    329      30  59957      -1.5984      0.79672    1.8208e-14      -1.5984
_SET2_   ENSG00000135972     2  105619441  105751418    443      20  59957      -1.8616      0.87935    1.8208e-14      -1.8616
_SET2_   ENSG00000169679     2  111360275  111470691    119      24  59957     -0.29844      0.36887    1.8263e-14     -0.29844
_SET2_   ENSG00000115107     2  119946384  120058228    465      57  59957     -0.53073       0.3405    1.8319e-14     -0.53073
_SET2_   ENSG00000088179     2  120482207  120776394    639      33  59957     -0.62479      0.49656    1.8319e-14     -0.62479
_SET2_   ENSG00000121988     2  135859486  136323806    841      21  59957      -1.1933      0.77966    1.8208e-14      -1.1933
_SET2_   ENSG00000121966     2  136836919  136910735    154      23  59957      0.40025      0.10435    1.8263e-14      0.40025
_SET2_   ENSG00000135999     2  149367009  149580130    556      26  59957      0.54632       0.1341    1.8319e-14      0.54632
_SET2_   ENSG00000115145     2  152938315  153067506    369      29  59957       1.1997     0.023945    1.8208e-14       1.1997
_SET2_   ENSG00000163328     2  175261966  175386822    307      41  59957      -2.9186       0.9747    1.8208e-14      -2.9186
_SET2_   ENSG00000115966     2  175901978  176068110    449      32  59957     -0.92267      0.61125    1.8319e-14     -0.92267
_SET2_   ENSG00000115541     2  198329718  198403181     87      18  59957       1.6989    0.0044284    1.8208e-14       1.6989
_SET2_   ENSG00000138356     2  201415591  201576787    479      51  59957     -0.28013      0.26092    1.8263e-14     -0.28013
_SET2_   ENSG00000055044     2  203095439  203203389    224      20  59957     -0.59887      0.45151    1.8319e-14     -0.59887
_SET2_   ENSG00000163251     2  208592310  208669287    194      27  59957     -0.55818      0.42097    1.8319e-14     -0.55818
_SET2_   ENSG00000144445     2  210851147  211071107    274      41  59957       1.7584    0.0047895    1.8208e-14       1.7584
_SET2_   ENSG00000163464     2  218992568  219066718    167      25  59957       5.1112   1.0838e-09    1.8652e-14       5.1112
_SET2_   ENSG00000152056     2  224581403  224737744    630      44  59957      -0.4128      0.31786    1.8263e-14      -0.4128
_SET2_   ENSG00000135905     2  225594807  225942162   1091      84  59957      0.29751      0.11645    1.8263e-14      0.29751
_SET2_   ENSG00000115009     2  228643558  228717272    269      48  59957       2.8365   7.0633e-05    1.8208e-14       2.8365
_SET2_   ENSG00000187957     2  230187345  230614274   1791     144  59957      -1.9317       0.8397    1.8208e-14      -1.9317
_SET2_   ENSG00000124831     2  238501219  238757325   1109      68  59957      -0.2472      0.28559    1.8291e-14      -0.2472
_SET2_   ENSG00000168393     2  242580157  242661406    388      27  59957       2.8727   0.00011391    1.8208e-14       2.8727
_SET2_   ENSG00000114026     3    9756628    9864903    267      39  59957      -1.2692      0.66066    1.8208e-14      -1.2692
_SET2_   ENSG00000144554     3   10033098   10178614    497      13  59957       1.5474     0.023691    1.8208e-14       1.5474
_SET2_   ENSG00000134070     3   10171549   10320427    544      54  59957      0.74524     0.049165    1.8319e-14      0.74524
_SET2_   ENSG00000157103     3   10999410   11115933    420      89  59957      -1.4908      0.68962    1.8208e-14      -1.4908
_SET2_   ENSG00000132170     3   12293867   12510855    674      61  59957        1.229     0.018097    1.8208e-14        1.229
_SET2_   ENSG00000132155     3   12590100   12740725    461      29  59957      -1.3459      0.70776    1.8208e-14      -1.3459
_SET2_   ENSG00000169814     3   15607848   15722329    420      38  59957     -0.17457      0.30249    1.8291e-14     -0.17457
_SET2_   ENSG00000182568     3   18351879   18522080    456      66  59957       2.0833    0.0013159    1.8208e-14       2.0833
_SET2_   ENSG00000163513     3   30612994   30770634    589      76  59957        3.959   4.6325e-07    1.8208e-14        3.959
_SET2_   ENSG00000182973     3   32691637   32850367    657      35  59957      -1.2285      0.73442    1.8208e-14      -1.2285
_SET2_   ENSG00000163808     3   44768209   44949868    460      36  59957      0.76636      0.06422    1.8319e-14      0.76636
_SET2_   ENSG00000172215     3   45947425   46024845    228      24  59957       1.0326     0.029204    1.8208e-14       1.0326
_SET2_   ENSG00000114738     3   50613951   50721720    213      21  59957       1.0725     0.048239    1.8208e-14       1.0725
