# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = BOYLAN_MULTIPLE_MYELOMA_PCA1_UP (set)
# _SET1_  NGENES = 100
# _SET1_  P-VALUE = 2.83112e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000010810     6  111946535  112229655   1027      58  59957       0.1986      0.16612    1.8291e-14       0.1986
_SET1_   ENSG00000196569     6  129169342  129872714   2217     113  59957     -0.48862      0.33582    1.8263e-14     -0.48862
_SET1_   ENSG00000182747     6  137208402  137281777    210      29  59957       2.1473    0.0010468    1.8208e-14       2.1473
_SET1_   ENSG00000112531     6  163800032  164034628    628      49  59957     -0.44912      0.35172    1.8263e-14     -0.44912
_SET1_   ENSG00000146555     7    3306080    4343632   5276     151  59957     -0.15901      0.23689    1.8291e-14     -0.15901
_SET1_   ENSG00000106624     7   44108960   44189161    248      40  59957       1.7086    0.0039345    1.8208e-14       1.7086
_SET1_   ENSG00000106635     7   72915686   73007332    208      28  59957      0.99687     0.045732    1.8319e-14      0.99687
_SET1_   ENSG00000172354     7  100236154  100311797    176      28  59957       3.1117   3.8389e-05    1.8208e-14       3.1117
_SET1_   ENSG00000120910     8   22263332   22433652    452      28  59957     -0.70723      0.45227    1.8319e-14     -0.70723
_SET1_   ENSG00000104365     8   42093820   42224973    308      32  59957      0.12046      0.24582    1.8291e-14      0.12046
_SET1_   ENSG00000047249     8   54593117   54791118    416      30  59957      0.92281     0.075846    1.8319e-14      0.92281
_SET1_   ENSG00000164879     8   86250665   86396269    317      31  59957       1.8739    0.0042753    1.8208e-14       1.8739
_SET1_   ENSG00000156802     8  124297090  124463590    451      56  59957     -0.88245      0.47468    1.8319e-14     -0.88245
_SET1_   ENSG00000165699     9  135731735  135855020    396      47  59957     -0.48099      0.36267    1.8263e-14     -0.48099
_SET1_   ENSG00000168267    10   23446256   23518181    154      41  59957       2.2233   0.00081549    1.8208e-14       2.2233
_SET1_   ENSG00000148516    10   31572424   31853742    489      24  59957       1.4772     0.027556    1.8208e-14       1.4772
_SET1_   ENSG00000107562    10   44758038   44916941    736      69  59957      0.42637     0.097819    1.8263e-14      0.42637
_SET1_   ENSG00000042286    10   71822979   71927690    423      72  59957      -1.5745      0.76087    1.8208e-14      -1.5745
_SET1_   ENSG00000035403    10   75722872   75914918    401      39  59957       1.3918     0.013457    1.8208e-14       1.3918
_SET1_   ENSG00000075891    10  102460360  102624698    495      61  59957     -0.46721      0.34846    1.8263e-14     -0.46721
_SET1_   ENSG00000077150    10  104118867  104197281    116      29  59957     -0.15269      0.22004    1.8291e-14     -0.15269
_SET1_   ENSG00000107672    10  123681603  123769732    344      23  59957     0.037054      0.23025    1.8291e-14     0.037054
_SET1_   ENSG00000169550    11   26545580   26628780    486      44  59957      -2.5393      0.95121    1.8208e-14      -2.5393
_SET1_   ENSG00000068831    11   64459383   64547928    151      24  59957        0.649     0.087784    1.8319e-14        0.649
_SET1_   ENSG00000084207    11   67316066   67389131    231      21  59957    -0.088444       0.2219    1.8291e-14    -0.088444
_SET1_   ENSG00000179331    11  107764229  107869208    337      42  59957     -0.25685      0.26469    1.8263e-14     -0.25685
_SET1_   ENSG00000137713    11  111562632  111672151    238      21  59957      0.18753      0.20132    1.8291e-14      0.18753
_SET1_   ENSG00000150768    11  111860538  111970114    207      18  59957     -0.57104      0.46625    1.8319e-14     -0.57104
_SET1_   ENSG00000120458    11  124601394  124705569    306      45  59957       0.5969     0.064769    1.8319e-14       0.5969
_SET1_   ENSG00000167779    12   53456220   53531129    195      24  59957      -2.4114      0.95403    1.8208e-14      -2.4114
_SET1_   ENSG00000139546    12   53859705   53935215    114      25  59957       1.1997     0.017416    1.8208e-14       1.1997
_SET1_   ENSG00000197757    12   54349408   54459607    229      47  59957     -0.45643      0.29398    1.8263e-14     -0.45643
_SET1_   ENSG00000135446    12   58106510   58184796    132      23  59957      0.89413     0.036614    1.8319e-14      0.89413
_SET1_   ENSG00000175215    12   58178710   58275522    158      25  59957      0.42007     0.096629    1.8263e-14      0.42007
_SET1_   ENSG00000139372    12  104324582  104417652    383      40  59957      0.47137       0.1009    1.8263e-14      0.47137
_SET1_   ENSG00000178695    13   77419312   77495540    248      48  59957      -1.1249      0.58687    1.8208e-14      -1.1249
_SET1_   ENSG00000100804    14   23450752   23539439    195      47  59957       1.0139     0.023694    1.8208e-14       1.0139
_SET1_   ENSG00000100906    14   35835717   35908955    349      52  59957       3.4763   4.2728e-06    1.8208e-14       3.4763
_SET1_   ENSG00000119699    14   76389442   76484334    206      28  59957     -0.70441      0.45635    1.8319e-14     -0.70441
_SET1_   ENSG00000165553    14   77696826   77772655    308      43  59957      -1.0751      0.58167    1.8208e-14      -1.0751
_SET1_   ENSG00000166501    16   23812322   24266932   1696     144  59957        3.422   5.5891e-06    1.8208e-14        3.422
_SET1_   ENSG00000121281    16   50245048   50387046    331      50  59957       5.7765   8.0867e-12    1.8652e-14       5.7765
_SET1_   ENSG00000102996    16   58024470   58115805    280      35  59957     -0.50609      0.36455    1.8319e-14     -0.50609
_SET1_   ENSG00000168872    16   70345732   70442286    133      42  59957       1.0852      0.02175    1.8208e-14       1.0852
_SET1_   ENSG00000103257    16   87828629   87938094    732      56  59957       1.5611    0.0081908    1.8208e-14       1.5611
_SET1_   ENSG00000108381    17    3340668    3441713    477      69  59957     -0.18812      0.21165    1.8291e-14     -0.18812
_SET1_   ENSG00000173805    17   39838994   39925896    323      30  59957      0.73557     0.071739    1.8319e-14      0.73557
_SET1_   ENSG00000173757    17   40316186   40463725    223      34  59957        6.754   1.8874e-14    1.8652e-14        6.754
_SET1_   ENSG00000266967    17   41067543   41151515    123      27  59957        1.533    0.0074892    1.8208e-14        1.533
_SET1_   ENSG00000005884    17   48098332   48202845    375      51  59957      0.28763      0.13442    1.8263e-14      0.28763
_SET1_   ENSG00000080986    18    2536510    2651634    488      45  59957       1.1117     0.021768    1.8208e-14       1.1117
_SET1_   ENSG00000101596    18    2620737    2840015    970      48  59957       3.8835   1.4398e-06    1.8208e-14       3.8835
_SET1_   ENSG00000116017    19     890781    1010939    580      75  59957        1.872    0.0023016    1.8208e-14        1.872
_SET1_   ENSG00000129355    19   10642138   10714735    281      22  59957       2.5978    0.0003372    1.8208e-14       2.5978
_SET1_   ENSG00000167635    19   36670504   36764676    309      21  59957      0.50723     0.096498    1.8319e-14      0.50723
_SET1_   ENSG00000105323    19   41733401   41848503    271      24  59957      -0.8746       0.5637    1.8319e-14      -0.8746
_SET1_   ENSG00000101003    20   25353363   25468264    368      19  59957      -1.6815      0.82252    1.8208e-14      -1.6815
_SET1_   ENSG00000100368    22   37274670   37371491    482      69  59957       1.1692     0.016532    1.8208e-14       1.1692
