# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = CAIRO_HEPATOBLASTOMA_CLASSES_UP (set)
# _SET1_  NGENES = 558
# _SET1_  P-VALUE = 1.74041e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000171132     2   45843484   46450129   2629     249  59957      -1.7561      0.74623    1.8208e-14      -1.7561
_SET1_   ENSG00000180398     2   47094009   47203994    556      49  59957      0.27098      0.14263    1.8263e-14      0.27098
_SET1_   ENSG00000115464     2   61379598   61732904    929      36  59957       5.2675   9.1489e-10    1.8652e-14       5.2675
_SET1_   ENSG00000176407     2   85163216   85321595    368      42  59957      0.70207     0.067367    1.8319e-14      0.70207
_SET1_   ENSG00000239305     2   86795516   86885989    233      34  59957      -1.1649      0.60356    1.8208e-14      -1.1649
_SET1_   ENSG00000153561     2   86912296   87040164    232      32  59957      0.35247       0.1172    1.8263e-14      0.35247
_SET1_   ENSG00000172086     2   88291724   88390248    286      30  59957     -0.62516      0.43985    1.8319e-14     -0.62516
_SET1_   ENSG00000135940     2   98227503   98299846     82      15  59957      0.91783     0.041978    1.8319e-14      0.91783
_SET1_   ENSG00000115085     2   98295023   98391325    192      30  59957       1.0321     0.025727    1.8208e-14       1.0321
_SET1_   ENSG00000115641     2  105939169  106089970    605      90  59957     -0.49636      0.31603    1.8263e-14     -0.49636
_SET1_   ENSG00000184492     2  114221661  114293728     43      13  59957     -0.19614      0.20828    1.8291e-14     -0.19614
_SET1_   ENSG00000155368     2  120089497  120165126    318      27  59957      0.85268     0.049416    1.8319e-14      0.85268
_SET1_   ENSG00000048991     2  136254025  136517840    446      33  59957      -1.1913       0.6867    1.8208e-14      -1.1913
_SET1_   ENSG00000115221     2  160921177  161163399    807      51  59957       1.6831     0.006552    1.8208e-14       1.6831
_SET1_   ENSG00000136560     2  161958419  162127732    357      36  59957     -0.52637      0.43997    1.8319e-14     -0.52637
_SET1_   ENSG00000115233     2  162129549  162303228    352      35  59957      0.46675      0.11988    1.8263e-14      0.46675
_SET1_   ENSG00000172292     2  169277372  169666644   1404      99  59957       1.8967     0.003434    1.8208e-14       1.8967
_SET1_   ENSG00000152253     2  169655642  169804881    488      52  59957      -2.2313       0.9021    1.8208e-14      -2.2313
_SET1_   ENSG00000138382     2  170631591  170716441    360      30  59957     -0.95785      0.56998    1.8319e-14     -0.95785
_SET1_   ENSG00000152256     2  173385101  173524823    559      31  59957     -0.24396      0.34786    1.8291e-14     -0.24396
_SET1_   ENSG00000115966     2  175901978  176068110    449      32  59957     -0.92267      0.61125    1.8319e-14     -0.92267
_SET1_   ENSG00000128652     2  176966340  177072830    269      37  59957       2.3275   0.00060764    1.8208e-14       2.3275
_SET1_   ENSG00000163002     2  183947241  184061408    648      27  59957      -1.5788      0.82719    1.8208e-14      -1.5788
_SET1_   ENSG00000064989     2  188172856  188348187    505      28  59957      -0.3648      0.35685    1.8263e-14      -0.3648
_SET1_   ENSG00000128694     2  190576386  190662953    192      21  59957     -0.28435      0.33827    1.8263e-14     -0.28435
_SET1_   ENSG00000115419     2  191710553  191865278    348      34  59957       0.5176     0.094309    1.8319e-14       0.5176
_SET1_   ENSG00000115415     2  191794084  191920686    334      47  59957      0.19947      0.14547    1.8291e-14      0.19947
_SET1_   ENSG00000138378     2  191859302  192051322    529      55  59957       2.2543   0.00090995    1.8208e-14       2.2543
_SET1_   ENSG00000138443     2  204157942  204347446    323      36  59957      -3.0434      0.98939    1.8208e-14      -3.0434
_SET1_   ENSG00000168530     2  211119874  211214914    230      26  59957       1.1391     0.019885    1.8208e-14       1.1391
_SET1_   ENSG00000135913     2  219279974  219468084    415      21  59957      0.16462      0.19134    1.8291e-14      0.16462
_SET1_   ENSG00000169047     2  227561033  227699475    355      42  59957      -1.5089      0.80578    1.8208e-14      -1.5089
_SET1_   ENSG00000135898     2  231737033  231860781    577      78  59957       2.8318   9.9092e-05    1.8208e-14       2.8318
_SET1_   ENSG00000173692     2  231886578  232072541    469      38  59957      -1.4611      0.75066    1.8208e-14      -1.4611
_SET1_   ENSG00000134107     3    4985801    5062008    297      41  59957       1.0976     0.024912    1.8208e-14       1.0976
_SET1_   ENSG00000132155     3   12590100   12740725    461      29  59957      -1.3459      0.70776    1.8208e-14      -1.3459
_SET1_   ENSG00000163517     3   13486224   13582916    381      65  59957      0.42179     0.084383    1.8263e-14      0.42179
_SET1_   ENSG00000163520     3   13538824   13714922    807      80  59957       2.1587    0.0011511    1.8208e-14       2.1587
_SET1_   ENSG00000154767     3   14151647   14255283    313      35  59957      0.76273     0.053336    1.8319e-14      0.76273
_SET1_   ENSG00000163508     3   27722440   27799206    279      30  59957      -1.1053      0.65074    1.8208e-14      -1.1053
_SET1_   ENSG00000163513     3   30612994   30770634    589      76  59957        3.959   4.6325e-07    1.8208e-14        3.959
_SET1_   ENSG00000172936     3   38144969   38219513    125      31  59957     -0.17773      0.28056    1.8291e-14     -0.17773
_SET1_   ENSG00000164045     3   48163636   48264892    182      24  59957      0.66573     0.068707    1.8319e-14      0.66573
_SET1_   ENSG00000145040     3   48564160   48636206    107      26  59957         5.31   9.9998e-10    1.8652e-14         5.31
_SET1_   ENSG00000177479     3   48921254   49058815    176      28  59957       4.6867      1.7e-08    1.8652e-14       4.6867
_SET1_   ENSG00000173531     3   49686380   49761934    129      21  59957        5.163        5e-10    1.8652e-14        5.163
_SET1_   ENSG00000168306     3   58455863   58558046    268      51  59957      0.18547      0.13953    1.8291e-14      0.18547
_SET1_   ENSG00000144749     3   66394221   66586687    610      64  59957      -0.6404      0.42031    1.8319e-14      -0.6404
_SET1_   ENSG00000163378     3   68989365   69098112    332      34  59957      -1.7198      0.80188    1.8208e-14      -1.7198
_SET1_   ENSG00000175105     3   88153254   88228815    188      12  59957         -1.6      0.85349    1.8208e-14         -1.6
_SET1_   ENSG00000080822     3   98181756   98276910    235      48  59957       1.1598       0.0149    1.8208e-14       1.1598
_SET1_   ENSG00000196776     3  107727145  107844872    335      45  59957     -0.38276       0.2986    1.8263e-14     -0.38276
_SET1_   ENSG00000121552     3  122009091  122095819    297      29  59957    -0.091896      0.24293    1.8291e-14    -0.091896
_SET1_   ENSG00000160145     3  123763870  124480172   2613     125  59957      0.48153     0.073482    1.8263e-14      0.48153
_SET1_   ENSG00000173706     3  124649554  124809802    568      70  59957      0.27239      0.10978    1.8263e-14      0.27239
_SET1_   ENSG00000163913     3  129123968  129274198    518      23  59957     -0.46014      0.50188    1.8263e-14     -0.46014
_SET1_   ENSG00000163781     3  133282019  133415737    458      36  59957     -0.52175      0.40684    1.8319e-14     -0.52175
_SET1_   ENSG00000114115     3  139201276  139293671    294      28  59957      -1.8642      0.84758    1.8208e-14      -1.8642
_SET1_   ENSG00000120742     3  150224781  150356015    401      42  59957    -0.011905      0.19467    1.8289e-14    -0.011905
_SET1_   ENSG00000152601     3  151926617  152218569    587      51  59957     -0.28536      0.28945    1.8263e-14     -0.28536
_SET1_   ENSG00000163661     3  157119578  157196417    252      29  59957      -1.1501      0.59285    1.8208e-14      -1.1501
_SET1_   ENSG00000173889     3  169769520  169934537    368      26  59957     -0.26112      0.30046    1.8263e-14     -0.26112
_SET1_   ENSG00000154310     3  170744128  171213197   1509     159  59957      -1.2501      0.60793    1.8208e-14      -1.2501
_SET1_   ENSG00000075651     3  171283195  171563740    982      40  59957      -1.4883      0.77363    1.8208e-14      -1.4883
_SET1_   ENSG00000114450     3  179081990  179204378    388      49  59957      0.11781      0.16212    1.8291e-14      0.11781
_SET1_   ENSG00000214160     3  183925089  184002336    191      27  59957      0.23861      0.14571    1.8291e-14      0.23861
_SET1_   ENSG00000113889     3  186400065  186496743    501      50  59957     -0.85502      0.47576    1.8319e-14     -0.85502
_SET1_   ENSG00000196083     3  190196840  190410843    775     120  59957     -0.77664      0.43399    1.8319e-14     -0.77664
_SET1_   ENSG00000061938     3  195555235  195673816    499      75  59957     -0.19795      0.24313    1.8291e-14     -0.19795
_SET1_   ENSG00000174013     3  196260482  196350930    325      48  59957       1.6875    0.0037315    1.8208e-14       1.6875
_SET1_   ENSG00000075711     3  196734431  197061171   1110      50  59957      -1.0957      0.63832    1.8208e-14      -1.0957
_SET1_   ENSG00000169744     4   16468164   16935432   1561     164  59957     -0.40005      0.28553    1.8263e-14     -0.40005
_SET1_   ENSG00000109606     4   24484064   24621173    439      48  59957     -0.31941      0.30876    1.8263e-14     -0.31941
_SET1_   ENSG00000091490     4   25714055   25900382    659      98  59957      0.24894      0.10741    1.8291e-14      0.24894
_SET1_   ENSG00000174125     4   38757298   38893438    732      32  59957       1.2383     0.025916    1.8208e-14       1.2383
_SET1_   ENSG00000035928     4   39254076   39402995    315      25  59957      -1.6422      0.77977    1.8208e-14      -1.6422
_SET1_   ENSG00000145216     4   54208810   55196439   3205     181  59957     -0.35601      0.24867    1.8263e-14     -0.35601
_SET1_   ENSG00000128052     4   55909644   56026756    418      62  59957       2.2159    0.0006483    1.8208e-14       2.2159
_SET1_   ENSG00000185873     4   69057371   69146438    207      19  59957     -0.50216      0.39618    1.8319e-14     -0.50216
_SET1_   ENSG00000197888     4   69367902   69469245     53       5  59957      -2.0181      0.88327    1.8208e-14      -2.0181
_SET1_   ENSG00000156136     4   71823255   71931631    245      29  59957     0.060498      0.21967    1.8291e-14     0.060498
_SET1_   ENSG00000163739     4   74700110   74771959    288      28  59957      -1.6599       0.8242    1.8208e-14      -1.6599
_SET1_   ENSG00000163734     4   74867306   74939524     98      38  59957       1.1389     0.015592    1.8208e-14       1.1389
_SET1_   ENSG00000169245     4   76907273   76979650    359      16  59957       1.3471     0.015311    1.8208e-14       1.3471
_SET1_   ENSG00000118816     4   77933311   78032158    244      42  59957       -1.659      0.79907    1.8208e-14       -1.659
_SET1_   ENSG00000138764     4   78043304   78389542   1898      46  59957     -0.63654      0.45664    1.8319e-14     -0.63654
_SET1_   ENSG00000138675     4   81152753   81292834    530      53  59957       0.1288      0.18955    1.8291e-14       0.1288
_SET1_   ENSG00000151247     4   99757835   99886788    412      32  59957      -1.1993      0.66542    1.8208e-14      -1.1993
_SET1_   ENSG00000123737     4  122687472  122773176    248      30  59957      -1.0759      0.57997    1.8208e-14      -1.0759
_SET1_   ENSG00000109471     4  123337625  123412880    215      32  59957       4.6268   2.6793e-08    1.8652e-14       4.6268
_SET1_   ENSG00000138685     4  123712863  123854391    563      45  59957      0.45325      0.12552    1.8263e-14      0.45325
_SET1_   ENSG00000109424     4  141445588  141524959    198      26  59957     -0.14928      0.24793    1.8291e-14     -0.14928
_SET1_   ENSG00000109654     4  154038494  154295472    804      78  59957      0.15666      0.14213    1.8291e-14      0.15666
_SET1_   ENSG00000171497     4  159595286  159679548    169      38  59957      0.67817     0.054462    1.8319e-14      0.67817
_SET1_   ENSG00000109472     4  166247346  166454472    973      53  59957      0.33024      0.11963    1.8263e-14      0.33024
_SET1_   ENSG00000154447     4  169980407  170227256    700      61  59957     -0.73161      0.43361    1.8319e-14     -0.73161
_SET1_   ENSG00000109794     4  186990573  187128821    575      53  59957       2.9092   6.1329e-05    1.8208e-14       2.9092
_SET1_   ENSG00000169862     5   10936952   11939155   3498     248  59957     -0.46762      0.28637    1.8263e-14     -0.46762
_SET1_   ENSG00000145604     5   36117091   36219421    245      39  59957      0.36515      0.10997    1.8263e-14      0.36515
_SET1_   ENSG00000145592     5   40790364   40870437    210      35  59957       4.6876   1.0246e-08    1.8652e-14       4.6876
_SET1_   ENSG00000016082     5   50643921   50725564    202      29  59957      0.22547      0.14445    1.8291e-14      0.22547
_SET1_   ENSG00000145649     5   54363476   54441080    184      21  59957      0.19529      0.17705    1.8291e-14      0.19529
_SET1_   ENSG00000134352     5   55195923   55325821    349      44  59957        0.763     0.063155    1.8319e-14        0.763
_SET1_   ENSG00000095015     5   56076401   56226979    411      22  59957       1.7935    0.0068759    1.8208e-14       1.7935
_SET1_   ENSG00000145675     5   67476548   67632649    480      72  59957        1.568    0.0066445    1.8208e-14        1.568
_SET1_   ENSG00000134058     5   68495668   68608250    332      18  59957      -1.4677      0.75526    1.8208e-14      -1.4677
_SET1_   ENSG00000172058     5   70161492   70249357      1       1  59957      0.39708       0.2139    1.8263e-14      0.39708
_SET1_   ENSG00000214944     5   72886983   73272818   1363      94  59957      0.39762     0.092478    1.8263e-14      0.39762
_SET1_   ENSG00000186468     5   81534177   81609396    196      33  59957     -0.33571      0.28272    1.8263e-14     -0.33571
_SET1_   ENSG00000153140     5   89653078   89740603    138      28  59957      -1.4789      0.70113    1.8208e-14      -1.4789
_SET1_   ENSG00000113368     5  126077315  126207712    499      49  59957       1.1414     0.024671    1.8208e-14       1.1414
_SET1_   ENSG00000064651     5  127384458  127560380    329      25  59957     -0.67325      0.48745    1.8319e-14     -0.67325
_SET1_   ENSG00000217128     5  130942407  131167710    418      30  59957       1.7193    0.0084132    1.8208e-14       1.7193
_SET1_   ENSG00000197375     5  131670444  131766306    339      31  59957       5.7366   2.8736e-11    1.8652e-14       5.7366
_SET1_   ENSG00000113522     5  131856711  132015313    368      28  59957       2.8793   0.00021903    1.8208e-14       2.8793
_SET1_   ENSG00000213585     5  133272606  133375824    254      31  59957     -0.53563      0.38971    1.8319e-14     -0.53563
_SET1_   ENSG00000119048     5  133671870  133762683    176      20  59957       0.4016       0.1607    1.8263e-14       0.4016
_SET1_   ENSG00000171720     5  140965443  141051437    270      41  59957       1.1013     0.027353    1.8208e-14       1.1013
_SET1_   ENSG00000113657     5  146735374  146924619    354      61  59957     -0.83896       0.4662    1.8319e-14     -0.83896
_SET1_   ENSG00000169252     5  148171156  148243196    257      48  59957      0.71877     0.047671    1.8319e-14      0.71877
_SET1_   ENSG00000019582     5  149746200  149827492    242      44  59957      -3.2138      0.99006    1.8208e-14      -3.2138
_SET1_   ENSG00000237693     5  150191085  150315298    428      20  59957       6.3614   1.6058e-12    1.8652e-14       6.3614
_SET1_   ENSG00000164611     5  159813829  159890748    251      48  59957       0.4723     0.078167    1.8263e-14       0.4723
_SET1_   ENSG00000043462     5  169638241  169760231    375      92  59957      0.56115     0.054457    1.8319e-14      0.56115
_SET1_   ENSG00000120129     5  172160093  172233198    302      52  59957       2.7472   0.00012082    1.8208e-14       2.7472
_SET1_   ENSG00000074317     5  176012085  176092530    197      44  59957     -0.10984      0.19056    1.8291e-14     -0.10984
_SET1_   ENSG00000113758     5  176848609  176936402    166      30  59957      0.30295      0.10121    1.8263e-14      0.30295
_SET1_   ENSG00000161021     5  179124851  179258512    416      40  59957      -0.9435      0.55275    1.8319e-14      -0.9435
_SET1_   ENSG00000161011     5  179198388  179300078    367      49  59957      -0.9341      0.52104    1.8319e-14      -0.9341
_SET1_   ENSG00000037280     5  179993506  180111624    566      75  59957     -0.90184      0.49601    1.8319e-14     -0.90184
_SET1_   ENSG00000137275     6    3029225    3150421    451      52  59957     -0.27045      0.28688    1.8263e-14     -0.27045
_SET1_   ENSG00000124783     6    7233539    7382679    688      49  59957      -2.1046       0.8962    1.8208e-14      -2.1046
_SET1_   ENSG00000112186     6   17358447   17593023    790      76  59957     -0.14989      0.21292    1.8291e-14     -0.14989
_SET1_   ENSG00000235109     6   28257470   28359048    407      34  59957       2.1423    0.0022322    1.8208e-14       2.1423
_SET1_   ENSG00000204632     6   29759744   29833902   1360      31  59957       3.4162    2.248e-05    1.8208e-14       3.4162
_SET1_   ENSG00000137337     6   30632584   30720666    288      23  59957       2.8524   0.00040461    1.8208e-14       2.8524
_SET1_   ENSG00000137331     6   30675976   30747331    251      40  59957        3.189   3.3449e-05    1.8208e-14        3.189
_SET1_   ENSG00000204580     6   30809198   30902933    468      29  59957       3.9635   1.0423e-06    1.8208e-14       3.9635
_SET1_   ENSG00000198563     6   31462996   31545225    656      47  59957       6.5293   1.1667e-13    1.8652e-14       6.5293
_SET1_   ENSG00000204308     6   32111131   32186930    273      35  59957       7.2404   4.1121e-16    1.8652e-14       7.2404
_SET1_   ENSG00000179344     6   32592244   32671160    634      33  59957       6.2753   8.1455e-13    1.8652e-14       6.2753
_SET1_   ENSG00000204257     6   32881390   32971871    580      44  59957       5.4529   3.7586e-10    1.8652e-14       5.4529
_SET1_   ENSG00000112062     6   35960488   36114013    450      35  59957      0.26941       0.1486    1.8263e-14      0.26941
_SET1_   ENSG00000124762     6   36609305   36690116    355      41  59957        1.987    0.0021324    1.8208e-14        1.987
_SET1_   ENSG00000137193     6   37102979   37178202    282      35  59957       1.0794     0.021659    1.8208e-14       1.0794
_SET1_   ENSG00000112576     6   41867671   42053095    592      79  59957       3.2756   1.2642e-05    1.8208e-14       3.2756
_SET1_   ENSG00000124541     6   42954383   43036894    228      27  59957      -1.6881      0.86009    1.8208e-14      -1.6881
_SET1_   ENSG00000112715     6   43702921   43789224    273      64  59957       1.0706     0.017025    1.8208e-14       1.0706
_SET1_   ENSG00000112759     6   44152242   44236888    266      51  59957      0.34986     0.091896    1.8263e-14      0.34986
_SET1_   ENSG00000096384     6   44179824   44256620    256      44  59957      0.62971     0.059065    1.8319e-14      0.62971
_SET1_   ENSG00000196284     6   44742054   45380690   2205      37  59957      0.54355      0.11429    1.8319e-14      0.54355
_SET1_   ENSG00000146233     6   46482541   46655523    476      40  59957       1.2506     0.022884    1.8208e-14       1.2506
_SET1_   ENSG00000112115     6   52016185   52090436    327      32  59957      0.68452      0.06935    1.8319e-14      0.68452
_SET1_   ENSG00000096093     6   52250106   52422892    691      49  59957      0.51418      0.10024    1.8319e-14      0.51418
_SET1_   ENSG00000118418     6   79875962   79979406    279      21  59957     -0.40748      0.39822    1.8263e-14     -0.40748
_SET1_   ENSG00000146281     6   89820769   89910284    334      28  59957     -0.54713      0.39381    1.8319e-14     -0.54713
_SET1_   ENSG00000135341     6   91188292   91331764    507      38  59957       0.8768     0.044707    1.8319e-14       0.8768
_SET1_   ENSG00000123552     6   99845190  100004604    470      34  59957      -2.2225      0.92201    1.8208e-14      -2.2225
_SET1_   ENSG00000080546     6  109272640  109451022    410      20  59957       2.9933   0.00019848    1.8208e-14       2.9933
_SET1_   ENSG00000027697     6  137483621  137575586    242      47  59957       1.3544     0.012906    1.8208e-14       1.3544
_SET1_   ENSG00000118503     6  138153351  138239449    202      31  59957      0.78163     0.060518    1.8319e-14      0.78163
_SET1_   ENSG00000112378     6  138374642  138463648    386      47  59957     -0.27149       0.2632    1.8263e-14     -0.27149
_SET1_   ENSG00000135577     6  142344467  142444936    268      22  59957     -0.88897       0.5335    1.8319e-14     -0.88897
_SET1_   ENSG00000152818     6  144571837  145209170   1843     117  59957     -0.54289       0.3792    1.8319e-14     -0.54289
_SET1_   ENSG00000118508     6  146829829  146911101    176      35  59957      0.33832      0.11421    1.8263e-14      0.33832
_SET1_   ENSG00000164506     6  147490561  147741866    451      34  59957      0.87237     0.049944    1.8319e-14      0.87237
_SET1_   ENSG00000049618     6  157064063  157566913   1354     114  59957     -0.08931      0.21911    1.8291e-14     -0.08931
_SET1_   ENSG00000112486     6  167490295  167588184    395      42  59957       5.4563     1.25e-10    1.8652e-14       5.4563
_SET1_   ENSG00000112562     6  168806831  169108984   1301      97  59957      -1.0666      0.57218    1.8208e-14      -1.0666
_SET1_   ENSG00000136213     7    2408223    2509242    356      46  59957      -1.2382      0.62806    1.8208e-14      -1.2382
_SET1_   ENSG00000106546     7   17303246   17420776    204      49  59957      0.60279     0.066391    1.8319e-14      0.60279
_SET1_   ENSG00000136244     7   22730503   22806621    360      34  59957       2.0749    0.0016602    1.8208e-14       2.0749
