# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = DOANE_RESPONSE_TO_ANDROGEN_UP (set)
# _SET1_  NGENES = 164
# _SET1_  P-VALUE = 3.45664e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000135521     6  144129481  144219949    289      32  59957   -0.0075395      0.24099    1.8289e-14   -0.0075395
_SET1_   ENSG00000112531     6  163800032  164034628    628      49  59957     -0.44912      0.35172    1.8263e-14     -0.44912
_SET1_   ENSG00000112486     6  167490295  167588184    395      42  59957       5.4563     1.25e-10    1.8652e-14       5.4563
_SET1_   ENSG00000146540     7    1001622    1212896   1254      45  59957     -0.85587      0.55055    1.8319e-14     -0.85587
_SET1_   ENSG00000198898     7  116416124  116597103    399      40  59957      -1.2353      0.64579    1.8208e-14      -1.2353
_SET1_   ENSG00000059378     7  139688544  139798521    368      48  59957     -0.53589       0.3835    1.8319e-14     -0.53589
_SET1_   ENSG00000106144     7  142950308  143039789    156      53  59957    0.0028493      0.16294    1.8289e-14    0.0028493
_SET1_   ENSG00000147526     8   38550704   38745546    517      52  59957        2.046    0.0016674    1.8208e-14        2.046
_SET1_   ENSG00000165102     8   42960556   43092998    235      30  59957      0.59391      0.11499    1.8319e-14      0.59391
_SET1_   ENSG00000171033     8   79393374   79552502    421      33  59957       1.4154     0.020529    1.8208e-14       1.4154
_SET1_   ENSG00000170323     8   82355654   82430498    224      29  59957      0.79188     0.058148    1.8319e-14      0.79188
_SET1_   ENSG00000104320     8   90910564   91050456    421      28  59957     -0.47999      0.41813    1.8263e-14     -0.47999
_SET1_   ENSG00000164754     8  117823174  117922105    297      23  59957      -1.2823       0.7069    1.8208e-14      -1.2823
_SET1_   ENSG00000136960     8  120534326  120720693    531      48  59957      0.98884     0.031455    1.8319e-14      0.98884
_SET1_   ENSG00000175946     8  124622767  124700190    324      42  59957       1.6094    0.0073538    1.8208e-14       1.6094
_SET1_   ENSG00000137094     9   34954638   35033897    185      39  59957     -0.29935      0.26569    1.8263e-14     -0.29935
_SET1_   ENSG00000165119     9   86547998   86630569    166      26  59957       1.0087     0.027378    1.8208e-14       1.0087
_SET1_   ENSG00000070159     9  112102746  112295590    621      49  59957      -0.1463      0.25072    1.8291e-14      -0.1463
_SET1_   ENSG00000106853     9  114277002  114397135    451      56  59957     -0.34809      0.29907    1.8263e-14     -0.34809
_SET1_   ENSG00000181634     9  117511915  117603406    233      48  59957       5.1893        5e-10    1.8652e-14       5.1893
_SET1_   ENSG00000041982     9  117747806  117915536    663      62  59957     -0.06215      0.19936    1.8291e-14     -0.06215
_SET1_   ENSG00000136848     9  124294336  124582809    839     108  59957       2.2919   0.00060289    1.8208e-14       2.2919
_SET1_   ENSG00000136940     9  125525668  125625910    254      39  59957      -1.1886      0.69481    1.8208e-14      -1.1886
_SET1_   ENSG00000165724     9  140441531  140519942    161      22  59957      0.20182      0.17405    1.8291e-14      0.20182
_SET1_   ENSG00000148429    10   11460945   11688753    767      48  59957      -1.1903      0.68866    1.8208e-14      -1.1903
_SET1_   ENSG00000203837    10  118152379  118272469    535      24  59957     -0.66776      0.58256    1.8319e-14     -0.66776
_SET1_   ENSG00000177156    11     712329     800024    277      31  59957       2.6261   0.00028936    1.8208e-14       2.6261
_SET1_   ENSG00000167333    11    4584902    4664489    453      36  59957      -1.7651      0.84741    1.8208e-14      -1.7651
_SET1_   ENSG00000175352    11    8967123    9060596    274      23  59957       2.4925   0.00048513    1.8208e-14       2.4925
_SET1_   ENSG00000254598    11   11338489   11409904    387      79  59957     -0.25842      0.23795    1.8263e-14     -0.25842
_SET1_   ENSG00000026508    11   35125417   35288949    623      80  59957       1.3938     0.010429    1.8208e-14       1.3938
_SET1_   ENSG00000124939    11   61941140   62016408    318      29  59957     -0.70659      0.45689    1.8319e-14     -0.70659
_SET1_   ENSG00000165494    11   82833030   82933493    223      38  59957     -0.75593       0.4474    1.8319e-14     -0.75593
_SET1_   ENSG00000137500    11   82935139   83032450    261      17  59957      -1.6171      0.80457    1.8208e-14      -1.6171
_SET1_   ENSG00000074266    11   85920586   86024855    307      28  59957      0.33935      0.12046    1.8263e-14      0.33935
_SET1_   ENSG00000137713    11  111562632  111672151    238      21  59957      0.18753      0.20132    1.8291e-14      0.18753
_SET1_   ENSG00000160703    11  119002277  119089725    178      26  59957       1.4469    0.0093349    1.8208e-14       1.4469
_SET1_   ENSG00000137642    11  121287912  121539402    628      83  59957     -0.65489      0.39264    1.8319e-14     -0.65489
_SET1_   ENSG00000064309    11  125790691  125968230    688      69  59957      0.43142     0.088261    1.8263e-14      0.43142
_SET1_   ENSG00000134954    11  128293656  128492453    594      87  59957       2.5047   0.00026311    1.8208e-14       2.5047
_SET1_   ENSG00000111247    12    4612950    4704214    214      40  59957     -0.61527      0.37299    1.8319e-14     -0.61527
_SET1_   ENSG00000159335    12    6839682    6915116    282      40  59957      -0.5576      0.36886    1.8319e-14      -0.5576
_SET1_   ENSG00000018236    12   41051244   41501220   1630      67  59957       1.2838     0.018176    1.8208e-14       1.2838
_SET1_   ENSG00000123297    12   58141372   58236854    162      25  59957      0.73026     0.055699    1.8319e-14      0.73026
_SET1_   ENSG00000111537    12   68513548   68588527    273      19  59957       4.0032   1.0437e-06    1.8652e-14       4.0032
_SET1_   ENSG00000127324    12   71483865   71870678   1295      76  59957      -1.4565      0.70526    1.8208e-14      -1.4565
_SET1_   ENSG00000011465    12   91504025   91611900    237      33  59957     -0.33731      0.38607    1.8263e-14     -0.33731
_SET1_   ENSG00000186298    12  111122485  111215744    233      22  59957      0.45612      0.13614    1.8263e-14      0.45612
_SET1_   ENSG00000130779    12  122720979  122942179    586      35  59957       1.2247     0.027535    1.8208e-14       1.2247
_SET1_   ENSG00000177169    12  132344196  132442712    293      34  59957      -1.0091      0.62649    1.8208e-14      -1.0091
_SET1_   ENSG00000133116    13   33555207   33675282    450      41  59957     -0.25523      0.25904    1.8263e-14     -0.25523
_SET1_   ENSG00000134882    13   99818028  100073688    789      38  59957       3.2585    3.805e-05    1.8208e-14       3.2585
_SET1_   ENSG00000198604    14   35186937   35379853    691      38  59957         1.18     0.024892    1.8208e-14         1.18
_SET1_   ENSG00000129514    14   38024189   38104245    210      33  59957      -0.1198      0.21751    1.8291e-14      -0.1198
_SET1_   ENSG00000012983    14   50850219   51062844    500      46  59957       0.4433      0.11739    1.8263e-14       0.4433
_SET1_   ENSG00000020577    14   54998815   55295033    862     140  59957      0.46721     0.068889    1.8263e-14      0.46721
_SET1_   ENSG00000119630    14   75373537   75457487    244      39  59957    -0.076227      0.19478    1.8291e-14    -0.076227
_SET1_   ENSG00000187446    15   41488037   41609043    406      27  59957       1.2113     0.027424    1.8208e-14       1.2113
_SET1_   ENSG00000166949    15   67321101   67522533    622      80  59957       6.1781   3.4756e-13    1.8652e-14       6.1781
_SET1_   ENSG00000172345    15   81566394   81651524    312      41  59957     -0.31726      0.32083    1.8263e-14     -0.31726
_SET1_   ENSG00000168140    16    4386849    4468529    234      37  59957     -0.32358      0.31382    1.8263e-14     -0.32358
_SET1_   ENSG00000118898    16    4897508    5045742    738      74  59957      0.47699     0.078071    1.8263e-14      0.47699
_SET1_   ENSG00000072864    16   15702124   15855210    481      48  59957      0.91736     0.045284    1.8319e-14      0.91736
_SET1_   ENSG00000103365    16   23439863   23568316    276      24  59957     0.054712      0.26384    1.8291e-14     0.054712
_SET1_   ENSG00000122257    16   24514014   24619184    420      31  59957      0.66374     0.070957    1.8319e-14      0.66374
_SET1_   ENSG00000174992    16   29754561   29828096     77      20  59957     -0.26132      0.31227    1.8263e-14     -0.26132
_SET1_   ENSG00000089280    16   31156431   31238127    143      21  59957     -0.21734      0.30803    1.8291e-14     -0.21734
_SET1_   ENSG00000171208    16   47076614   47212908    183      33  59957    -0.073119      0.27671    1.8291e-14    -0.073119
_SET1_   ENSG00000087245    16   55388612   55575603    904      66  59957     0.026925      0.18477    1.8287e-14     0.026925
_SET1_   ENSG00000102962    16   57357684   57435102    331      44  59957     -0.37173      0.34549    1.8263e-14     -0.37173
_SET1_   ENSG00000178573    16   79584740   79669611    400      76  59957    0.0052033      0.16186    1.8289e-14    0.0052033
_SET1_   ENSG00000230989    16   83806448   83888342    527      41  59957      -1.0883      0.61066    1.8208e-14      -1.0883
_SET1_   ENSG00000142507    17    4664439    4736790    248      52  59957      -1.0275      0.50016    1.8208e-14      -1.0275
_SET1_   ENSG00000108559    17    5229258    5358480    540      32  59957     -0.85389      0.51649    1.8319e-14     -0.85389
_SET1_   ENSG00000176974    17   18196187   18301856    345      27  59957        1.143     0.026616    1.8208e-14        1.143
_SET1_   ENSG00000109072    17   26656290   26735110    156      22  59957      0.49377     0.093249    1.8263e-14      0.49377
_SET1_   ENSG00000141298    17   27917956   28292294    569      29  59957      0.22235       0.1608    1.8291e-14      0.22235
_SET1_   ENSG00000136448    17   43093978   43221384    404      36  59957       1.1467     0.023116    1.8208e-14       1.1467
_SET1_   ENSG00000132481    17   73835242   73909656    225      24  59957      0.43604      0.11251    1.8263e-14      0.43604
_SET1_   ENSG00000101557    18     123383     249629    377      34  59957       1.4743     0.012061    1.8208e-14       1.4743
_SET1_   ENSG00000141448    18   19714404   19817491    201      48  59957     -0.97161      0.53267    1.8319e-14     -0.97161
_SET1_   ENSG00000101782    18   20997787   21101567    294      30  59957      0.19335      0.15469    1.8291e-14      0.19335
_SET1_   ENSG00000167315    18   47274869   47375330    426      30  59957     -0.37501      0.33219    1.8263e-14     -0.37501
_SET1_   ENSG00000129946    19     381583     495996    614      75  59957     -0.29442      0.28085    1.8263e-14     -0.29442
_SET1_   ENSG00000125910    19    3137344    3215329    414      55  59957     -0.30652      0.24486    1.8263e-14     -0.30652
_SET1_   ENSG00000198342    19   12425185   12511719    168      34  59957      0.12681      0.13976    1.8291e-14      0.12681
_SET1_   ENSG00000167461    19   16187439   16280044    260      32  59957     -0.63268      0.40399    1.8319e-14     -0.63268
_SET1_   ENSG00000130313    19   17587438   17667097    276      44  59957      -1.5015      0.70439    1.8208e-14      -1.5015
_SET1_   ENSG00000105281    19   47243140   47326851    276      34  59957      0.85474     0.041442    1.8319e-14      0.85474
_SET1_   ENSG00000090554    19   49942464   50024488    251      31  59957     -0.65904      0.43069    1.8319e-14     -0.65904
_SET1_   ENSG00000196961    19   50235225   50345370    317      49  59957      -1.1402      0.61175    1.8208e-14      -1.1402
_SET1_   ENSG00000182986    19   53332043   53435946    552      57  59957       1.1303     0.019539    1.8208e-14       1.1303
_SET1_   ENSG00000121417    19   58106761   58189147    307      17  59957     -0.42553       0.4289    1.8263e-14     -0.42553
_SET1_   ENSG00000101464    20   33113346   33299910    349      24  59957      0.14291      0.17275    1.8291e-14      0.14291
_SET1_   ENSG00000101347    20   35483632   35615246    309      36  59957      -1.1402      0.59632    1.8208e-14      -1.1402
_SET1_   ENSG00000101017    20   44711911   44793502    326      44  59957       3.2033   2.2666e-05    1.8208e-14       3.2033
_SET1_   ENSG00000142156    21   47366651   47459964    370      37  59957      0.49681     0.080204    1.8263e-14      0.49681
_SET1_   ENSG00000169635    22   21736693   21840752     34       9  59957       3.0949   4.8619e-05    1.8208e-14       3.0949
_SET1_   ENSG00000100225    22   32835663   32929818    368      43  59957       1.7437    0.0035499    1.8208e-14       1.7437
_SET1_   ENSG00000159958    22   42286045   42357822    212      21  59957       -1.757      0.85307    1.8208e-14       -1.757

# _SET2_  VARIABLE = KEGG_MEDICUS_REFERENCE_EREG_EGFR_RAS_ERK_SIGNALING_PATHWAY (set)
# _SET2_  NGENES = 14
# _SET2_  P-VALUE = 7.619e-06
_SET2_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000065978     1   43113098   43203020    205      29  59957       1.0877     0.024805    1.8208e-14       1.0877
_SET2_   ENSG00000116882     1  119876402  119971753    279      36  59957      -1.5714      0.77213    1.8208e-14      -1.5714
_SET2_   ENSG00000117560     1  172593154  172671014    193      40  59957       1.6398    0.0040263    1.8208e-14       1.6398
_SET2_   ENSG00000077684     4  129695779  129831379    312      42  59957     -0.53875      0.37257    1.8319e-14     -0.53875
_SET2_   ENSG00000072682     5  131492531  131666008    580      43  59957       8.2787   5.4173e-20    1.7764e-14       8.2787
_SET2_   ENSG00000107798    10   90938326   91209314   1014      73  59957       1.0426     0.032441    1.8208e-14       1.0426
_SET2_   ENSG00000095564    10   93648526   93825082    396      32  59957       2.5849   0.00030707    1.8208e-14       2.5849
_SET2_   ENSG00000196611    11  102625651  102703891    332      53  59957      0.62868     0.057851    1.8319e-14      0.62868
_SET2_   ENSG00000166886    12   57447677   57524259    157      32  59957    -0.084978      0.20675    1.8291e-14    -0.084978
_SET2_   ENSG00000139977    14   57822262   57917635    228      28  59957       1.1891     0.038384    1.8208e-14       1.1891
_SET2_   ENSG00000170345    14   75710477   75783933    296      48  59957       1.5202    0.0074297    1.8208e-14       1.5202
_SET2_   ENSG00000186868    17   43936748   44140700   1152       7  59957       2.0499    0.0081653    1.8208e-14       2.0499
_SET2_   ENSG00000205853    22   32720893   32813039    597      39  59957       1.8768    0.0051042    1.8208e-14       1.8768
_SET2_   ENSG00000100410    22   41820721   41899729    155      18  59957       2.3165    0.0011784    1.8208e-14       2.3165
