# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE (set)
# _SET1_  NGENES = 70
# _SET1_  P-VALUE = 5.5812e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000231925     6   33232471   33317164     48       5  204402       2.4958    0.0012569   -8.8818e-16       2.4958
_SET1_   ENSG00000164742     7   45578739   45797715    119      21  204402      0.15187      0.24394   -7.2164e-16      0.15187
_SET1_   ENSG00000136574     8   11499468   11652511    206      36  204402       7.0335   1.9873e-14   -8.8818e-16       7.0335
_SET1_   ENSG00000104679     8   23092633   23188792    123      18  204402       1.0841     0.051299   -6.6613e-16       1.0841
_SET1_   ENSG00000185697     8   67439410   67561482     23       3  204402      -1.4557      0.89345   -6.6613e-16      -1.4557
_SET1_   ENSG00000164924     8  101893753  102000616     57       9  204402      0.81909     0.089206   -7.7716e-16      0.81909
_SET1_   ENSG00000022567     8  142182265  142353404    148      27  204402      -1.0055      0.67695   -6.6613e-16      -1.0055
_SET1_   ENSG00000198467     9   35646989   35726017     49      12  204402      0.75577     0.099356   -7.7716e-16      0.75577
_SET1_   ENSG00000165030     9   94136327   94221144     61      16  204402      -1.1298        0.729   -6.6613e-16      -1.1298
_SET1_   ENSG00000136942     9  127585159  127659260     37       4  204402      0.57062      0.13881   -7.7716e-16      0.57062
_SET1_   ENSG00000026025    10   17235258   17314592     71      12  204402      0.27713      0.20861   -7.2164e-16      0.27713
_SET1_   ENSG00000099250    10   33431420   33660190    320      42  204402     -0.75117       0.5802   -7.7716e-16     -0.75117
_SET1_   ENSG00000120057    10   99491508   99566709     64       6  204402      -1.3389       0.7969   -6.6613e-16      -1.3389
_SET1_   ENSG00000130598    11    1825219    1897910     54       9  204402      -1.8493      0.90587   -6.6613e-16      -1.8493
_SET1_   ENSG00000111701    12    7766996    7853499     80      17  204402     -0.35612      0.44755   -7.2164e-16     -0.35612
_SET1_   ENSG00000171860    12    8175898    8254067     36      11  204402       0.1445      0.24566   -7.2164e-16       0.1445
_SET1_   ENSG00000004700    12   21586845   21689603    162      14  204402      0.91514      0.06825   -7.7716e-16      0.91514
_SET1_   ENSG00000063046    12   53364942   53470993     79      10  204402      0.25264      0.24099   -7.2164e-16      0.25264
_SET1_   ENSG00000172819    12   53569354   53661764     37       9  204402      -0.5847      0.53085   -7.7716e-16      -0.5847
_SET1_   ENSG00000135679    12   69166956   69274214     55      13  204402      0.45938      0.16052   -7.2164e-16      0.45938
_SET1_   ENSG00000179295    12  112821155  112982717     42       5  204402       2.7944   0.00079813   -8.8818e-16       2.7944
_SET1_   ENSG00000111725    12  120070558  120154435     40       5  204402       3.0398   0.00019708   -8.8818e-16       3.0398
_SET1_   ENSG00000111775    12  120840893  120913545     31       8  204402       4.2128   1.0751e-06   -8.8818e-16       4.2128
_SET1_   ENSG00000110987    12  122422328  122534948     36       9  204402      0.30837      0.19957   -7.2164e-16      0.30837
_SET1_   ENSG00000152207    13   49245951   49318498     71      11  204402     -0.33272      0.42287   -7.2164e-16     -0.33272
_SET1_   ENSG00000156970    15   40418224   40548337     72       8  204402      0.31165      0.19618   -7.2164e-16      0.31165
_SET1_   ENSG00000140326    15   42980757   43064324     32       2  204402     -0.87234      0.66523   -7.7716e-16     -0.87234
_SET1_   ENSG00000166949    15   67321101   67522533    211      38  204402       1.3449      0.03009   -6.6613e-16       1.3449
_SET1_   ENSG00000118898    16    4897508    5045742    131      23  204402      0.27854      0.20476   -7.2164e-16      0.27854
_SET1_   ENSG00000007171    17   26048792   26162525     83      14  204402     -0.30506      0.40339   -7.2164e-16     -0.30506
_SET1_   ENSG00000109111    17   26954109   27064697     16       3  204402     0.088929      0.29247   -7.3552e-16     0.088929
_SET1_   ENSG00000108578    17   28540218   28654074     57       9  204402     -0.77995      0.59829   -7.7716e-16     -0.77995
_SET1_   ENSG00000120071    17   44072282   44337733    181       4  204402    -0.087777      0.32898   -7.3552e-16    -0.087777
_SET1_   ENSG00000125445    17   73222755   73297454     28       3  204402       3.9477   4.8989e-06   -8.8818e-16       3.9477
_SET1_   ENSG00000161544    17   74488438   74582257     54      11  204402      -1.9474      0.92234   -6.6613e-16      -1.9474
_SET1_   ENSG00000167900    17   76135160   76218314     72      21  204402      0.85544     0.084715   -7.7716e-16      0.85544
_SET1_   ENSG00000176108    17   78930398   79018317     44      13  204402      0.52304      0.14471   -7.7716e-16      0.52304
_SET1_   ENSG00000085415    18   12912132   13022535     63       9  204402       3.2235   8.3773e-05   -8.8818e-16       3.2235
_SET1_   ENSG00000118276    18   29167210   29300799     96      12  204402      0.42634      0.16459   -7.2164e-16      0.42634
_SET1_   ENSG00000125735    19    6628148    6705599     83      19  204402      -1.7885      0.89715   -6.6613e-16      -1.7885
_SET1_   ENSG00000179218    19   13014392   13090303     16       4  204402     -0.17281      0.36398   -7.2164e-16     -0.17281
_SET1_   ENSG00000130522    19   18355563   18427432     67      10  204402       1.1534      0.04522   -6.6613e-16       1.1534
_SET1_   ENSG00000064547    19   19699477   19774739     31       8  204402       1.2969     0.034566   -6.6613e-16       1.2969
_SET1_   ENSG00000101384    20   10583332   10689694     83      18  204402      -0.4675      0.47372   -7.2164e-16      -0.4675
_SET1_   ENSG00000099942    22   21236714   21343037     57      10  204402      0.78012      0.09406   -7.7716e-16      0.78012
_SET1_   ENSG00000250479    22   24073021   24145630     43       8  204402     -0.52418       0.5249   -7.7716e-16     -0.52418
