# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = DAZARD_RESPONSE_TO_UV_NHEK_DN (set)
# _SET1_  NGENES = 278
# _SET1_  P-VALUE = 4.95699e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000143546     1  153327508  153398664     44       4  204402       1.6417     0.018757   -6.6613e-16       1.6417
_SET1_   ENSG00000196754     1  153498584  153575366      8       2  204402       1.3819     0.051233   -6.6613e-16       1.3819
_SET1_   ENSG00000160691     1  154899774  154981871     28       5  204402       1.7739     0.011139   -6.6613e-16       1.7739
_SET1_   ENSG00000143321     1  156676899  156771717     46       9  204402       1.0845     0.053955   -6.6613e-16       1.0845
_SET1_   ENSG00000163568     1  158997274  159151886     90      12  204402       2.6239    0.0008922   -8.8818e-16       2.6239
_SET1_   ENSG00000162734     1  160140127  160220166     56      13  204402      -1.0966      0.70899   -6.6613e-16      -1.0966
_SET1_   ENSG00000158874     1  161157082  161228421     52      12  204402        1.859    0.0085104   -6.6613e-16        1.859
_SET1_   ENSG00000143252     1  161249047  161367984    108      11  204402      0.55693      0.14818   -7.7716e-16      0.55693
_SET1_   ENSG00000143198     1  165565098  165666033    130      21  204402     -0.75363      0.58371   -7.7716e-16     -0.75363
_SET1_   ENSG00000198821     1  167364877  167522847    206      53  204402       1.3021       0.0397   -6.6613e-16       1.3021
_SET1_   ENSG00000143322     1  179033462  179233819    119      12  204402      0.55755      0.13389   -7.7716e-16      0.55755
_SET1_   ENSG00000162783     1  181022638  181094977     59       8  204402     -0.65091       0.5469   -7.7716e-16     -0.65091
_SET1_   ENSG00000127074     1  192570275  192664390     55      10  204402      0.15473      0.24113   -7.2164e-16      0.15473
_SET1_   ENSG00000163444     1  202941514  203028976     80      19  204402      -1.2851      0.77715   -6.6613e-16      -1.2851
_SET1_   ENSG00000188783     1  203409956  203495480     12       2  204402     -0.87779      0.66784   -7.7716e-16     -0.87779
_SET1_   ENSG00000203710     1  207634492  207848992    139      20  204402     -0.34556      0.42013   -7.2164e-16     -0.34556
_SET1_   ENSG00000117724     1  214741538  214872931    153      17  204402      -1.1123      0.72089   -6.6613e-16      -1.1123
_SET1_   ENSG00000143815     1  225554204  225651627     79      11  204402       1.1741     0.043684   -6.6613e-16       1.1741
_SET1_   ENSG00000154380     1  225639537  225875844    150      17  204402      0.89702     0.079366   -7.7716e-16      0.89702
_SET1_   ENSG00000135744     1  230803269  230885043    175      26  204402      -1.0453      0.70111   -6.6613e-16      -1.0453
_SET1_   ENSG00000162711     1  247544458  247647410    147      23  204402       7.2095   4.9404e-15   -8.8818e-16       7.2095
_SET1_   ENSG00000172554     2     911554    1406385    318      43  204402      0.16548      0.23171   -7.2164e-16      0.16548
_SET1_   ENSG00000163029     2   17810079   18016509    176      14  204402      0.11609      0.24342   -7.3552e-16      0.11609
_SET1_   ENSG00000213626     2   30419397   30581596    145      25  204402      0.98763     0.062748   -7.7716e-16      0.98763
_SET1_   ENSG00000013016     2   31421880   31527313    148      25  204402     -0.58709       0.5196   -7.7716e-16     -0.58709
_SET1_   ENSG00000143919     2   44554089   45034731    411      18  204402    -0.050439      0.26224   -7.2858e-16    -0.050439
_SET1_   ENSG00000115355     2   55479978   55682057    203      15  204402      -1.8656      0.90581   -6.6613e-16      -1.8656
_SET1_   ENSG00000163235     2   70639412   70816325    236      31  204402      -1.8008      0.89243   -6.6613e-16      -1.8008
_SET1_   ENSG00000144031     2   71170510   71247626     44      14  204402     -0.12496      0.33987   -7.3552e-16     -0.12496
_SET1_   ENSG00000135625     2   73483058   73555833     22       6  204402     -0.29869      0.42407   -7.2164e-16     -0.29869
_SET1_   ENSG00000168899     2   85776531   85855535     49       9  204402       2.7789   0.00049151   -8.8818e-16       2.7789
_SET1_   ENSG00000071054     2  102278312  102546149    134      14  204402       2.6544   0.00066384   -8.8818e-16       2.6544
_SET1_   ENSG00000115594     2  102646004  102831334    282      27  204402       6.4023   1.2831e-12   -8.8818e-16       6.4023
_SET1_   ENSG00000071051     2  106326354  106545730    268      20  204402     -0.78709      0.57093   -7.7716e-16     -0.78709
_SET1_   ENSG00000183840     2  133139147  133439132    348      43  204402      0.74588     0.091309   -7.7716e-16      0.74588
_SET1_   ENSG00000196151     2  160057304  160178310    140      14  204402     -0.16781      0.35001   -7.2164e-16     -0.16781
_SET1_   ENSG00000081479     2  169948619  170254195    280      42  204402     -0.71077      0.56411   -7.7716e-16     -0.71077
_SET1_   ENSG00000204262     2  189861622  190079605    168      15  204402     -0.63101       0.5423   -7.7716e-16     -0.63101
_SET1_   ENSG00000119013     2  201901156  201985473     18       3  204402      -1.2521      0.79385   -6.6613e-16      -1.2521
_SET1_   ENSG00000116030     2  203035903  203138331     40       6  204402      0.67562      0.11555   -7.7716e-16      0.67562
_SET1_   ENSG00000114942     2  206989309  207062652     37       5  204402      0.80809     0.091223   -7.7716e-16      0.80809
_SET1_   ENSG00000118260     2  208359461  208503155     71       8  204402       -0.449      0.47547   -7.2164e-16       -0.449
_SET1_   ENSG00000197756     2  217327912  217478903    121      21  204402      -1.9181      0.91629   -6.6613e-16      -1.9181
_SET1_   ENSG00000135919     2  224804829  224939036    143      22  204402      -1.0226      0.68401   -6.6613e-16      -1.0226
_SET1_   ENSG00000156973     2  232562135  232685982     59       6  204402      0.94923     0.072995   -7.7716e-16      0.94923
_SET1_   ENSG00000115694     2  242397089  242484145     49       9  204402       1.2603     0.036793   -6.6613e-16       1.2603
_SET1_   ENSG00000168314     3   39473689   39605970    185      10  204402       1.4127     0.024841   -6.6613e-16       1.4127
_SET1_   ENSG00000114735     3   50571583   50657366     29       2  204402       2.6216    0.0012389   -8.8818e-16       2.6216
_SET1_   ENSG00000163378     3   68989365   69098112     68      10  204402       2.1031     0.004203   -8.8818e-16       2.1031
_SET1_   ENSG00000163605     3   73010936   73153350    132      11  204402     -0.15018       0.3392   -7.2164e-16     -0.15018
_SET1_   ENSG00000082701     3  119505170  119848264    171      18  204402        2.386    0.0016992   -8.8818e-16        2.386
_SET1_   ENSG00000114023     3  122068023  122166181     67       9  204402       2.1153    0.0040251   -8.8818e-16       2.1153
_SET1_   ENSG00000163781     3  133282019  133415737     99      11  204402      -1.4148      0.81087   -6.6613e-16      -1.4148
_SET1_   ENSG00000188313     3  146197967  146297651    132      15  204402     -0.38186      0.43417   -7.2164e-16     -0.38186
_SET1_   ENSG00000152580     3  151108172  151211497     97      15  204402       2.1039    0.0040509   -8.8818e-16       2.1039
_SET1_   ENSG00000118849     3  158379681  158485485     76       8  204402     -0.54667       0.5038   -7.7716e-16     -0.54667
_SET1_   ENSG00000121879     3  178830902  178992881     80      10  204402      0.49588      0.15571   -7.2164e-16      0.49588
_SET1_   ENSG00000114416     3  180550929  180735541     77       8  204402     -0.62729      0.54621   -7.7716e-16     -0.62729
_SET1_   ENSG00000205981     3  180666497  180742562     27       4  204402    -0.034676      0.32353   -7.2858e-16    -0.034676
_SET1_   ENSG00000181449     3  181394714  181467221     18       5  204402       1.1751     0.044602   -6.6613e-16       1.1751
_SET1_   ENSG00000090539     3  184062861  184143524     50      17  204402        1.889    0.0076838   -6.6613e-16        1.889
_SET1_   ENSG00000159674     4    1125720    1237750     60      11  204402     -0.94916      0.66399   -7.7716e-16     -0.94916
_SET1_   ENSG00000169851     4   30687037   31183422    327      34  204402      -1.4592      0.80378   -6.6613e-16      -1.4592
_SET1_   ENSG00000180613     4   54930690   55003672     34       6  204402       2.4425     0.001483   -8.8818e-16       2.4425
_SET1_   ENSG00000174808     4   75634969   75754896     97      15  204402      0.98357     0.062351   -7.7716e-16      0.98357
_SET1_   ENSG00000138750     4   77000812   77104668    122      11  204402       1.9438    0.0068466   -6.6613e-16       1.9438
_SET1_   ENSG00000109339     4   86901276   87550284    421      37  204402       1.2055     0.033854   -6.6613e-16       1.2055
_SET1_   ENSG00000118785     4   88861819   88939562     76      13  204402       1.8854    0.0075496   -6.6613e-16       1.8854
_SET1_   ENSG00000109452     4  142909313  143803585    717      56  204402      0.84122     0.061424   -7.7716e-16      0.84122
_SET1_   ENSG00000153147     4  144399616  144513639     62       5  204402      -1.1494      0.73453   -6.6613e-16      -1.1494
_SET1_   ENSG00000085365     5   77621339   77811562    163      14  204402       1.1827     0.040726   -6.6613e-16       1.1827
_SET1_   ENSG00000145692     5   78372602   78463108     49       7  204402       3.8545   5.7568e-06   -8.8818e-16       3.8545
_SET1_   ENSG00000134982     5  112008195  112216936    148       9  204402     -0.43897      0.44951   -7.2164e-16     -0.43897
_SET1_   ENSG00000205302     5  122075691  122200803     77       6  204402       1.1584     0.045504   -6.6613e-16       1.1584
_SET1_   ENSG00000081059     5  133415402  133522556     81      10  204402       -1.364        0.825   -6.6613e-16       -1.364
_SET1_   ENSG00000152700     5  133901834  134019961     26       6  204402       1.2925      0.03754   -6.6613e-16       1.2925
_SET1_   ENSG00000146021     5  136918189  137106779    115      15  204402       1.2786     0.033813   -6.6613e-16       1.2786
_SET1_   ENSG00000113721     5  149458400  149570435    116      25  204402      0.71655      0.10562   -7.7716e-16      0.71655
_SET1_   ENSG00000237693     5  150191085  150315298     92       6  204402      0.28963      0.21666   -7.2164e-16      0.28963
_SET1_   ENSG00000113282     5  157177751  157321183    134      16  204402       1.8726    0.0080328   -6.6613e-16       1.8726
_SET1_   ENSG00000120129     5  172160093  172233198     71      20  204402       4.0677   2.2595e-06   -8.8818e-16       4.0677
_SET1_   ENSG00000176783     5  178942559  179072027     53       8  204402    -0.074187      0.32102   -7.3552e-16    -0.074187
_SET1_   ENSG00000137285     6    3189495    3266964     47       5  204402      0.15194      0.27099   -7.2164e-16      0.15194
_SET1_   ENSG00000197977     6   10945992   11079547     86       9  204402        1.387     0.026975   -6.6613e-16        1.387
_SET1_   ENSG00000112343     6   25928030   26022384     74       9  204402        1.932    0.0067668   -6.6613e-16        1.932
_SET1_   ENSG00000204264     6   32773494   32847480    205      28  204402       1.6554     0.013466   -6.6613e-16       1.6554
_SET1_   ENSG00000030110     6   33505329   33583019     80      15  204402       0.5326      0.14113   -7.7716e-16       0.5326
_SET1_   ENSG00000137309     6   34169650   34249008     14       3  204402      -1.1871      0.78877   -6.6613e-16      -1.1871
_SET1_   ENSG00000272325     6   34212456   34395451     51       6  204402      -1.0423       0.7302   -6.6613e-16      -1.0423
_SET1_   ENSG00000112309     6   71531382   71701741    135      24  204402     -0.41259      0.45011   -7.2164e-16     -0.41259
_SET1_   ENSG00000203778     6  112373802  112458993     89       5  204402     -0.64181      0.55099   -7.7716e-16     -0.64181
_SET1_   ENSG00000135604     6  144436663  144544507     81      15  204402    -0.073798      0.32207   -7.3552e-16    -0.073798
_SET1_   ENSG00000085511     6  161377759  161573417    228      25  204402      -1.4351      0.82401   -6.6613e-16      -1.4351
_SET1_   ENSG00000136240     7    6450584    6558873     56      12  204402       1.3102     0.034009   -6.6613e-16       1.3102
_SET1_   ENSG00000106399     7    7641149    7793238    216      28  204402      0.82037      0.08504   -7.7716e-16      0.82037
_SET1_   ENSG00000136244     7   22730503   22806621    112      15  204402       6.2317   6.1523e-12   -8.8818e-16       6.2317
_SET1_   ENSG00000086300     7   26296541   26448949    101      16  204402      -1.4653      0.82056   -6.6613e-16      -1.4653
_SET1_   ENSG00000006625     7   30501237   30626095    120      15  204402     -0.21392      0.37721   -7.2164e-16     -0.21392
_SET1_   ENSG00000006715     7   38727563   39006994    304      21  204402      -1.4014       0.7828   -6.6613e-16      -1.4014
_SET1_   ENSG00000106070     7   50622760   50896159    334      24  204402      0.82293      0.07322   -7.7716e-16      0.82293
_SET1_   ENSG00000075223     7   80336854   80586675    153      31  204402       -1.547        0.855   -6.6613e-16       -1.547
_SET1_   ENSG00000005471     7   86996013   87144751    113      13  204402     -0.46784      0.49039   -7.2164e-16     -0.46784
_SET1_   ENSG00000157240     7   90858783   90933123     52       9  204402       1.6829     0.013313   -6.6613e-16       1.6829
_SET1_   ENSG00000160862     7   99529343   99608780     32       5  204402       1.6577     0.014391   -6.6613e-16       1.6577
_SET1_   ENSG00000091137     7  107266080  107393254     86      11  204402     0.016516       0.2855   -7.2858e-16     0.016516
_SET1_   ENSG00000001626     7  117070838  117391025    215      14  204402      0.58264      0.12112   -7.7716e-16      0.58264
_SET1_   ENSG00000106304     7  123530286  123646468     62      10  204402     -0.41798       0.4595   -7.2164e-16     -0.41798
_SET1_   ENSG00000181072     7  136518416  136740002    255      22  204402    -0.012931      0.27939   -7.2858e-16    -0.012931
_SET1_   ENSG00000156011     8   18349811   18977240   1064     121  204402       1.4419     0.019127   -6.6613e-16       1.4419
_SET1_   ENSG00000120875     8   29155581   29243185     58      10  204402      -1.3389       0.7935   -6.6613e-16      -1.3389
_SET1_   ENSG00000104687     8   30500583   30620443     58      10  204402       1.0264     0.061869   -6.6613e-16       1.0264
_SET1_   ENSG00000253729     8   48650669   48907743     49       7  204402       1.4241     0.035373   -6.6613e-16       1.4241
_SET1_   ENSG00000254087     8   56757372   56958940    186      18  204402      0.18087      0.22813   -7.2164e-16      0.18087
_SET1_   ENSG00000147601     8   73886099   73995357     80       8  204402      0.21309      0.22444   -7.2164e-16      0.21309
_SET1_   ENSG00000164938     8   95903200   95996639     76       7  204402      -2.1925      0.95186   -8.8818e-16      -2.1925
_SET1_   ENSG00000164796     8  113200157  114484328   1051      41  204402      0.38393      0.10236   -7.2164e-16      0.38393
_SET1_   ENSG00000164983     8  125289231  125419933     69      10  204402      -1.1066      0.72028   -6.6613e-16      -1.1066
_SET1_   ENSG00000147885     9   21181372   21252310     60       3  204402      -1.6174      0.87709   -6.6613e-16      -1.6174
_SET1_   ENSG00000147889     9   21932751   22030300     63      10  204402     -0.83554       0.6166   -7.7716e-16     -0.83554
_SET1_   ENSG00000120156     9   27074139   27265173    319      46  204402      -1.4285      0.81128   -6.6613e-16      -1.4285
_SET1_   ENSG00000165280     9   35021061   35108246     46       7  204402       1.5175     0.020916   -6.6613e-16       1.5175
_SET1_   ENSG00000107175     9   35697332   35772001     26       7  204402      0.17772      0.23762   -7.2164e-16      0.17772
_SET1_   ENSG00000119125     9   74694511   74907109    184      23  204402     -0.71433      0.56232   -7.7716e-16     -0.71433
_SET1_   ENSG00000165092     9   75480578   75730358    247      25  204402        1.059     0.050443   -6.6613e-16        1.059
_SET1_   ENSG00000099139     9   78470560   79012255    714     129  204402      -1.0583      0.68667   -6.6613e-16      -1.0583
_SET1_   ENSG00000156052     9   80296003   80681374    229      15  204402       1.2497     0.032688   -6.6613e-16       1.2497
_SET1_   ENSG00000130222     9   92184928   92256470    100      11  204402        2.424    0.0014706   -8.8818e-16        2.424
_SET1_   ENSG00000185920     9   98170262   98314339     38       8  204402       1.5241     0.020305   -6.6613e-16       1.5241
_SET1_   ENSG00000165029     9  107508283  107725518    280      49  204402       2.3913    0.0019156   -8.8818e-16       2.3913
_SET1_   ENSG00000148218     9  116113597  116198613     76      23  204402       0.3858       0.1842   -7.2164e-16       0.3858
_SET1_   ENSG00000044574     9  127962132  128038609     25       4  204402      -1.9911      0.92889   -6.6613e-16      -1.9911
_SET1_   ENSG00000148346     9  130876350  130950734     27       5  204402       -1.465      0.82757   -6.6613e-16       -1.465
_SET1_   ENSG00000197694     9  131279866  131430941     54       5  204402       1.1766     0.050905   -6.6613e-16       1.1766
_SET1_   ENSG00000196363     9  136965487  137060093      6       3  204402      0.41626      0.17129   -7.2164e-16      0.41626
_SET1_   ENSG00000107317     9  139836956  139914887     36       5  204402     -0.22023       0.3813   -7.2164e-16     -0.22023
_SET1_   ENSG00000176884     9  139997842  140098207     13       5  204402      0.27185      0.20644   -7.2164e-16      0.27185
_SET1_   ENSG00000065328    10   13168554   13288104    123      31  204402        0.498      0.15616   -7.2164e-16        0.498
_SET1_   ENSG00000197321    10   29711267   30060710    430      59  204402      -1.4968      0.82628   -6.6613e-16      -1.4968
_SET1_   ENSG00000107968    10   30687866   30785762     70       7  204402       3.4362   3.7803e-05   -8.8818e-16       3.4362
_SET1_   ENSG00000138311    10   64098951   64466771    368      42  204402      0.82636     0.077472   -7.7716e-16      0.82636
_SET1_   ENSG00000107758    10   75161186   75290782     25       2  204402      -1.6294      0.92601   -6.6613e-16      -1.6294
_SET1_   ENSG00000122861    10   75633935   75712255     41       5  204402       1.4718     0.023477   -6.6613e-16       1.4718
_SET1_   ENSG00000107438    10   96962329   97085781    138      23  204402     -0.99948      0.67469   -7.7716e-16     -0.99948
_SET1_   ENSG00000176171    10  133746578  133830435     49       6  204402     0.065693      0.28016   -7.3552e-16     0.065693
_SET1_   ENSG00000151651    10  135040907  135125372     48       9  204402      -1.0866      0.74327   -6.6613e-16      -1.0866
_SET1_   ENSG00000110713    11    3657313    3854022    117      20  204402      0.27919      0.20665   -7.2164e-16      0.27919
_SET1_   ENSG00000110171    11    6434843    6530689     68      12  204402      0.27343      0.20737   -7.2164e-16      0.27343
_SET1_   ENSG00000002330    11   64002302   64087176     25       6  204402     -0.73322      0.58437   -7.7716e-16     -0.73322
_SET1_   ENSG00000175592    11   65624520   65703044     34       6  204402        1.774     0.010816   -6.6613e-16        1.774
_SET1_   ENSG00000110719    11   67771483   67853362     28       6  204402     -0.89072       0.6406   -7.7716e-16     -0.89072
_SET1_   ENSG00000165458    11   71899745   71985149     28       7  204402      -1.1133      0.72762   -6.6613e-16      -1.1133
_SET1_   ENSG00000151376    11   86117150   86418678    379      39  204402      0.75106     0.088771   -7.7716e-16      0.75106
_SET1_   ENSG00000087053    11   95531046   95693479    123      10  204402      0.22623      0.21866   -7.2164e-16      0.22623
_SET1_   ENSG00000137726    11  117672693  117783201    133      32  204402      -1.3544      0.79841   -6.6613e-16      -1.3544
_SET1_   ENSG00000110395    11  119041752  119213859     68      11  204402       2.6887   0.00061608   -8.8818e-16       2.6887
_SET1_   ENSG00000076706    11  119144241  119227231     61      12  204402       1.3531     0.028694   -6.6613e-16       1.3531
_SET1_   ENSG00000110002    11  123951069  124053428    114      20  204402     -0.29977      0.40844   -7.2164e-16     -0.29977
_SET1_   ENSG00000064309    11  125790691  125968230    218      34  204402      0.23239      0.21898   -7.2164e-16      0.23239
_SET1_   ENSG00000111186    12    1604057    1791409    117      40  204402      -3.0401      0.99475   -8.8818e-16      -3.0401
_SET1_   ENSG00000010278    12    6273881    6382425     72      11  204402       1.1644     0.043013   -6.6613e-16       1.1644
_SET1_   ENSG00000067182    12    6402923    6486280     40      13  204402       1.7054     0.012103   -6.6613e-16       1.7054
_SET1_   ENSG00000111684    12    7050348    7160814     26       6  204402     -0.72023      0.63277   -7.7716e-16     -0.72023
_SET1_   ENSG00000184344    12    7807378    7883372     60      18  204402     -0.16909      0.35782   -7.2164e-16     -0.16909
_SET1_   ENSG00000111305    12   13201494   13291619     50       9  204402      0.64836       0.1233   -7.7716e-16      0.64836
_SET1_   ENSG00000134287    12   49294506   49386334     39       4  204402      -1.2254      0.76221   -6.6613e-16      -1.2254
_SET1_   ENSG00000123352    12   49725367   49956205     90       9  204402      0.34671      0.21455   -7.2164e-16      0.34671
_SET1_   ENSG00000063046    12   53364942   53470993     79      10  204402      0.25264      0.24099   -7.2164e-16      0.25264
_SET1_   ENSG00000167779    12   53456220   53531129     49       9  204402      0.27368      0.23704   -7.2164e-16      0.27368
_SET1_   ENSG00000123407    12   54313618   54387740     56       9  204402      0.67668      0.11329   -7.7716e-16      0.67668
_SET1_   ENSG00000123374    12   56325553   56401568     34       9  204402      -1.1405      0.73135   -6.6613e-16      -1.1405
_SET1_   ENSG00000135473    12   56675007   56762837     21       2  204402       2.3081    0.0042479   -8.8818e-16       2.3081
_SET1_   ENSG00000166886    12   57447677   57524259     39      10  204402      0.11765      0.26825   -7.3552e-16      0.11765
_SET1_   ENSG00000166888    12   57454191   57560922     45      12  204402     -0.22609      0.38118   -7.2164e-16     -0.22609
_SET1_   ENSG00000111581    12   69045514   69171785     52       8  204402      -1.9456      0.92184   -6.6613e-16      -1.9456
_SET1_   ENSG00000153233    12   70996853   71349623    381      57  204402      0.23479      0.22952   -7.2164e-16      0.23479
_SET1_   ENSG00000177889    12   93764449   93871038     36       9  204402      -0.3042      0.40915   -7.2164e-16      -0.3042
_SET1_   ENSG00000139344    12   96302071   96397370    120      19  204402     -0.87951      0.63032   -7.7716e-16     -0.87951
_SET1_   ENSG00000198431    12  104574557  104779061    148      18  204402      0.43892      0.16278   -7.2164e-16      0.43892
_SET1_   ENSG00000074590    12  106422118  106568811    150      27  204402     -0.38905      0.43957   -7.2164e-16     -0.38905
_SET1_   ENSG00000186298    12  111122485  111215744     35       5  204402      0.14656      0.27717   -7.2164e-16      0.14656
_SET1_   ENSG00000111275    12  112169691  112282782     25       2  204402       2.2376    0.0037891   -8.8818e-16       2.2376
_SET1_   ENSG00000135148    12  112528305  112626407     20       3  204402       2.6771    0.0010671   -8.8818e-16       2.6771
_SET1_   ENSG00000089159    12  120613250  120738574     46       8  204402       6.2955   6.0875e-12   -8.8818e-16       6.2955
_SET1_   ENSG00000130779    12  122720979  122942179     56       8  204402     -0.15017      0.35412   -7.2164e-16     -0.15017
_SET1_   ENSG00000139505    13   25767307   25897147     92      14  204402     -0.98831      0.69787   -7.7716e-16     -0.98831
_SET1_   ENSG00000188342    13   45659650   45893237    151       8  204402       1.2145     0.041331   -6.6613e-16       1.2145
_SET1_   ENSG00000118946    13   58170944   58338445    110      20  204402       2.2837    0.0024613   -8.8818e-16       2.2837
_SET1_   ENSG00000005810    13   77583792   77936185    179      18  204402      -2.1245      0.94523   -8.8818e-16      -2.1245
_SET1_   ENSG00000100804    14   23450752   23539439     28       7  204402      0.26517      0.21278   -7.2164e-16      0.26517
_SET1_   ENSG00000092010    14   24570367   24643176     30       7  204402        -1.03      0.69425   -6.6613e-16        -1.03
_SET1_   ENSG00000205978    14   24832992   24923494     93      20  204402       2.2802    0.0026839   -8.8818e-16       2.2802
_SET1_   ENSG00000168952    14   25243862   25554503    447      46  204402      0.62273      0.10869   -7.7716e-16      0.62273
_SET1_   ENSG00000092020    14   35519673   35626723     55       9  204402       2.9997   0.00024118   -8.8818e-16       2.9997
_SET1_   ENSG00000100479    14   50075273   50190140     39       4  204402     -0.33604      0.43541   -7.2164e-16     -0.33604
_SET1_   ENSG00000100592    14   59620364   59873123    275      22  204402     -0.72987      0.55249   -7.7716e-16     -0.72987
_SET1_   ENSG00000088808    14  104165089  104348927     87       6  204402         1.62     0.015724   -6.6613e-16         1.62
_SET1_   ENSG00000142208    14  105200686  105297088     27       6  204402      0.71123      0.10708   -7.7716e-16      0.71123
_SET1_   ENSG00000114062    15   25547381   25719128    100       9  204402     -0.05114      0.33619   -7.2858e-16     -0.05114
_SET1_   ENSG00000198826    15   32872345   32967150     34      11  204402     -0.46899      0.47728   -7.2164e-16     -0.46899
_SET1_   ENSG00000187446    15   41488037   41609043     52       6  204402     0.042584       0.2878   -7.2858e-16     0.042584
_SET1_   ENSG00000140280    15   51980208   52078782     84       8  204402       1.5233     0.019483   -6.6613e-16       1.5233
_SET1_   ENSG00000069667    15   60745483   61556518    952     147  204402       5.1271   3.4795e-09   -8.8818e-16       5.1271
_SET1_   ENSG00000169032    15   66644155   66819650     93      10  204402     0.019471      0.30171   -7.2858e-16     0.019471
_SET1_   ENSG00000103591    15   67458371   67582533     93       9  204402     -0.46694      0.47059   -7.2164e-16     -0.46694
_SET1_   ENSG00000156642    15   73817355   73961475     57       7  204402      0.16243       0.2515   -7.2164e-16      0.16243
_SET1_   ENSG00000184254    15  101382919  101491831     58      13  204402      0.18092      0.23505   -7.2164e-16      0.18092
_SET1_   ENSG00000127588    16     813041     885733     33       8  204402    -0.099819       0.3323   -7.3552e-16    -0.099819
_SET1_   ENSG00000140992    16    2552965    2688189      1       1  204402     -0.69168      0.55594   -7.7716e-16     -0.69168
_SET1_   ENSG00000217930    16    4346550    4440608     30       8  204402      -1.0295      0.69482   -6.6613e-16      -1.0295
_SET1_   ENSG00000013364    16   29796715   29894355     16       2  204402       1.4596     0.028295   -6.6613e-16       1.4596
_SET1_   ENSG00000102882    16   30090426   30169827     15       3  204402      -1.1499      0.73459   -6.6613e-16      -1.1499
_SET1_   ENSG00000103510    16   31092075   31177714     20       3  204402       -1.065      0.70878   -6.6613e-16       -1.065
_SET1_   ENSG00000089280    16   31156431   31238127     11       2  204402     -0.45876      0.48257   -7.2164e-16     -0.45876
_SET1_   ENSG00000198373    16   69761209   70010644    130      12  204402       2.0929    0.0040255   -8.8818e-16       2.0929
_SET1_   ENSG00000179409    17     612654     692239     54      12  204402     -0.30967      0.41601   -7.2164e-16     -0.30967
_SET1_   ENSG00000183914    17    7585672    7772062     86      16  204402      0.63083       0.1209   -7.7716e-16      0.63083
_SET1_   ENSG00000065559    17   11889141   12082147     80      12  204402      -1.7615      0.89035   -6.6613e-16      -1.7615
_SET1_   ENSG00000108474    17   16085505   16287115     66       6  204402       3.7644   8.6875e-06   -8.8818e-16       3.7644
_SET1_   ENSG00000108551    17   17362751   17434709     49       8  204402      0.54843      0.14088   -7.7716e-16      0.54843
