# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = GOZGIT_ESR1_TARGETS_UP (set)
# _SET1_  NGENES = 130
# _SET1_  P-VALUE = 2.46382e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000198961     5  108635410  108780695    110       8  204402       2.0564    0.0046702   -8.8818e-16       2.0564
_SET1_   ENSG00000047188     5  112814380  112965982    174      11  204402      0.67402      0.10924   -7.7716e-16      0.67402
_SET1_   ENSG00000138829     5  127558601  128029878    425      29  204402     -0.29085      0.36944   -7.2164e-16     -0.29085
_SET1_   ENSG00000145839     5  135192935  135266516     88      19  204402     -0.33342      0.43861   -7.2164e-16     -0.33342
_SET1_   ENSG00000044115     5  137911656  138305723    212       9  204402       1.6823      0.01187   -6.6613e-16       1.6823
_SET1_   ENSG00000113552     5  141336314  141427606     66       7  204402     -0.31091      0.41972   -7.2164e-16     -0.31091
_SET1_   ENSG00000113712     5  148836760  148966007     52       9  204402      -2.7743      0.98741   -8.8818e-16      -2.7743
_SET1_   ENSG00000145912     5  177541461  177615968     42      10  204402     -0.29165      0.40884   -7.2164e-16     -0.29165
_SET1_   ENSG00000111859     6   11148531   11417581    329      50  204402       1.3514     0.029509   -6.6613e-16       1.3514
_SET1_   ENSG00000204576     6   30489663   30566500     43       3  204402      0.67814      0.12211   -7.7716e-16      0.67814
_SET1_   ENSG00000111816     6  116217312  116416921    190      17  204402       5.5335    5.249e-10   -8.8818e-16       5.5335
_SET1_   ENSG00000111832     6  116857530  116953838     91      10  204402      -1.2839      0.77111   -6.6613e-16      -1.2839
_SET1_   ENSG00000106443     7   10978499   11244250    184      15  204402      0.52379      0.13474   -7.7716e-16      0.52379
_SET1_   ENSG00000136244     7   22730503   22806621    112      15  204402       6.2317   6.1523e-12   -8.8818e-16       6.2317
_SET1_   ENSG00000106624     7   44108960   44189161     46       9  204402     -0.47308      0.47743   -7.2164e-16     -0.47308
_SET1_   ENSG00000075213     7   83550093   84157040    611      48  204402      0.95437     0.049474   -7.7716e-16      0.95437
_SET1_   ENSG00000085563     7   87098175   87377611    174      24  204402      -2.0176      0.93092   -8.8818e-16      -2.0176
_SET1_   ENSG00000127920     7   93516011   93592922     91      14  204402     -0.57166      0.51297   -7.7716e-16     -0.57166
_SET1_   ENSG00000158560     7   95366866   95774634    383      54  204402      0.93965       0.0688   -7.7716e-16      0.93965
_SET1_   ENSG00000070669     7   97446430   97536854     98      13  204402      -2.8168      0.98914   -8.8818e-16      -2.8168
_SET1_   ENSG00000106617     7  151218197  151609210    358      68  204402       0.1395      0.26663   -7.2164e-16       0.1395
_SET1_   ENSG00000173273     8    9378424    9674856    264      12  204402       6.0152   2.0232e-11   -8.8818e-16       6.0152
_SET1_   ENSG00000156011     8   18349811   18977240   1064     121  204402       1.4419     0.019127   -6.6613e-16       1.4419
_SET1_   ENSG00000168490     8   22042222   22124854     39      15  204402      -1.2521      0.76469   -6.6613e-16      -1.2521
_SET1_   ENSG00000147465     8   37966167   38043783     23       6  204402      0.91034     0.088566   -7.7716e-16      0.91034
_SET1_   ENSG00000179041     8   67306263   67377966     57      10  204402      0.94842     0.070685   -7.7716e-16      0.94842
_SET1_   ENSG00000156467     8   97203148   97282862     44       5  204402      -1.3882       0.8058   -6.6613e-16      -1.3882
_SET1_   ENSG00000104341     8   98752285   98900241    124      12  204402        1.207     0.038206   -6.6613e-16        1.207
_SET1_   ENSG00000155926     8  134013973  134150298    247      21  204402     -0.61093      0.50472   -7.7716e-16     -0.61093
_SET1_   ENSG00000184489     8  142367093  142476620     73      15  204402      0.55696      0.13712   -7.7716e-16      0.55696
_SET1_   ENSG00000137106     9   37387663   37471987     65      13  204402      0.82463     0.085141   -7.7716e-16      0.82463
_SET1_   ENSG00000151461    10   11927021   12120169    161      21  204402     -0.19702      0.36955   -7.2164e-16     -0.19702
_SET1_   ENSG00000179774    10   69955386   70026871     76       9  204402      0.29256      0.20352   -7.2164e-16      0.29256
_SET1_   ENSG00000138316    10   72397559   72557197    276      38  204402      0.20047      0.22632   -7.2164e-16      0.20047
_SET1_   ENSG00000213341    10  101913055  102024376     83       8  204402      0.54309      0.16222   -7.7716e-16      0.54309
_SET1_   ENSG00000107679    10  124099212  124226867    123      15  204402      -0.1477       0.3426   -7.2164e-16      -0.1477
_SET1_   ENSG00000110108    11   60646346   60725915     44       6  204402      0.71722      0.10632   -7.7716e-16      0.71722
_SET1_   ENSG00000162302    11   64091620   64174687     31       5  204402      0.94319     0.070188   -7.7716e-16      0.94319
_SET1_   ENSG00000175592    11   65624520   65703044     34       6  204402        1.774     0.010816   -6.6613e-16        1.774
_SET1_   ENSG00000132744    11   67375026   67453130     40       7  204402       2.0084    0.0059933   -8.8818e-16       2.0084
_SET1_   ENSG00000171631    11   72940550   73044662     58       9  204402      0.42384      0.17627   -7.2164e-16      0.42384
_SET1_   ENSG00000134627    11   94242006   94389587    170      23  204402      -0.7048      0.55844   -7.7716e-16      -0.7048
_SET1_   ENSG00000110013    11  124468009  124600603     50       9  204402     -0.13536      0.36624   -7.2164e-16     -0.13536
_SET1_   ENSG00000008394    12   16465076   16797193    231      38  204402     -0.37576       0.4339   -7.2164e-16     -0.37576
_SET1_   ENSG00000111716    12   21753276   21945791     61       4  204402     -0.54885      0.51998   -7.7716e-16     -0.54885
_SET1_   ENSG00000123104    12   26455342   27021131    656      74  204402     -0.10949      0.30736   -7.3552e-16     -0.10949
_SET1_   ENSG00000135480    12   52591304   52680970    111      23  204402     -0.49554      0.48579   -7.2164e-16     -0.49554
_SET1_   ENSG00000172551    12   55189303   55287177     90      12  204402       1.0378     0.059612   -6.6613e-16       1.0378
_SET1_   ENSG00000170426    12   57281938   57363189     67       9  204402     -0.97579      0.67592   -7.7716e-16     -0.97579
_SET1_   ENSG00000139318    12   89706009   89782048     67      10  204402       2.3093    0.0023888   -8.8818e-16       2.3093
_SET1_   ENSG00000136052    12  105161331  105387522    156      13  204402     -0.83685      0.61193   -7.7716e-16     -0.83685
_SET1_   ENSG00000120659    13   43101872   43217149    124      15  204402      0.56142      0.13523   -7.7716e-16      0.56142
_SET1_   ENSG00000184226    13   66841967   67839468    816      84  204402      -1.0964      0.66783   -6.6613e-16      -1.0964
_SET1_   ENSG00000100473    14   31308720   31399271     86      22  204402       2.1716    0.0036281   -8.8818e-16       2.1716
_SET1_   ENSG00000131981    14   55555828   55647126     40       4  204402      -1.2227      0.76046   -6.6613e-16      -1.2227
_SET1_   ENSG00000126803    14   64967623   65044955     52       6  204402      -1.0876      0.71343   -6.6613e-16      -1.0876
_SET1_   ENSG00000137841    15   40535377   40635136     63      19  204402       3.3095   6.1402e-05   -8.8818e-16       3.3095
_SET1_   ENSG00000140259    15   44061690   44152000     33       4  204402      0.45861      0.18157   -7.2164e-16      0.45861
_SET1_   ENSG00000089486    16    4525676    4623829     56       5  204402      0.58035      0.14113   -7.7716e-16      0.58035
_SET1_   ENSG00000166501    16   23812322   24266932    400      65  204402     -0.39305      0.45405   -7.2164e-16     -0.39305
_SET1_   ENSG00000102882    16   30090426   30169827     15       3  204402      -1.1499      0.73459   -6.6613e-16      -1.1499
_SET1_   ENSG00000125148    16   56607111   56678409     44      13  204402      0.12439      0.26025   -7.3552e-16      0.12439
_SET1_   ENSG00000070770    16   58156811   58266824    109      15  204402      -1.0484       0.7132   -6.6613e-16      -1.0484
_SET1_   ENSG00000125166    16   58706035   58803261     65      10  204402      0.37998      0.18019   -7.2164e-16      0.37998
_SET1_   ENSG00000140905    16   81080566   81165008     94      10  204402      0.21748      0.23472   -7.2164e-16      0.21748
_SET1_   ENSG00000015413    16   89644716   89739839     40       7  204402      0.92562     0.071153   -7.7716e-16      0.92562
_SET1_   ENSG00000108381    17    3340668    3441713    116      22  204402      0.42665      0.16721   -7.2164e-16      0.42665
_SET1_   ENSG00000174083    17    8671041    8805994    102      22  204402     0.042029      0.28119   -7.2858e-16     0.042029
_SET1_   ENSG00000170315    17   16249112   16321059     21       6  204402      0.54772      0.15292   -7.7716e-16      0.54772
_SET1_   ENSG00000129277    17   34395983   34468014     81      12  204402      -1.2532      0.76242   -6.6613e-16      -1.2532
_SET1_   ENSG00000108622    17   62044954   62132994     36       8  204402      0.49439      0.15013   -7.2164e-16      0.49439
_SET1_   ENSG00000182481    17   65996635   66077958      1       1  204402      0.47208      0.15658   -7.2164e-16      0.47208
_SET1_   ENSG00000169738    17   79958012   80030608     17       5  204402       2.5496    0.0010013   -8.8818e-16       2.5496
_SET1_   ENSG00000255112    18   11816395   11889448     72      16  204402      -1.1883      0.75348   -6.6613e-16      -1.1883
_SET1_   ENSG00000175354    18   12750477   12964642    119      24  204402       6.5362   7.8021e-13   -8.8818e-16       6.5362
_SET1_   ENSG00000221887    18   61581535   61684008    122      13  204402      -1.1209      0.71919   -6.6613e-16      -1.1209
_SET1_   ENSG00000176490    19    2679565    2756416     26       5  204402       1.2126     0.042295   -6.6613e-16       1.2126
_SET1_   ENSG00000171223    19   12867310   12939124     21       6  204402     -0.26458        0.447   -7.2164e-16     -0.26458
_SET1_   ENSG00000167232    19   23452793   23613362    101       7  204402      0.42575      0.17519   -7.2164e-16      0.42575
_SET1_   ENSG00000245848    19   33755840   33828470     51      18  204402      0.45987      0.16506   -7.2164e-16      0.45987
_SET1_   ENSG00000105258    19   36569612   36641248     33       6  204402     -0.85701      0.62936   -7.7716e-16     -0.85701
_SET1_   ENSG00000130669    19   39581410   39708456     71      10  204402       -1.158       0.7291   -6.6613e-16       -1.158
_SET1_   ENSG00000090013    19   40918696   41006747     27       9  204402      0.44877      0.15958   -7.2164e-16      0.44877
_SET1_   ENSG00000077312    19   41221542   41306294     53      10  204402       1.0669      0.05526   -6.6613e-16       1.0669
_SET1_   ENSG00000086548    19   42219885   42311113     45       5  204402      0.44745      0.16545   -7.2164e-16      0.44745
_SET1_   ENSG00000105568    19   52658292   52765687    116      16  204402      0.95853     0.069807   -7.7716e-16      0.95853
_SET1_   ENSG00000248385    19   54538149   54619634     36      14  204402      -2.4356      0.97087   -8.8818e-16      -2.4356
_SET1_   ENSG00000125818    20    1058906    1195596    113      23  204402     -0.14589      0.35427   -7.2164e-16     -0.14589
_SET1_   ENSG00000087586    20   54909445   55002393     79      17  204402      0.19583      0.24054   -7.2164e-16      0.19583
_SET1_   ENSG00000124222    20   57191328   57289582     82      17  204402       2.1696    0.0033824   -8.8818e-16       2.1696
_SET1_   ENSG00000087495    20   58117564   58457766    382      61  204402      0.46024      0.16925   -7.2164e-16      0.46024
_SET1_   ENSG00000142168    21   32996935   33076244     32       7  204402        2.547    0.0014918   -8.8818e-16        2.547
_SET1_   ENSG00000142178    21   44799395   44882008    100      17  204402     0.076143      0.27284   -7.3552e-16     0.076143
_SET1_   ENSG00000100078    22   31495795   31571593     52      12  204402       -1.392      0.80306   -6.6613e-16       -1.392
_SET1_   ENSG00000128340    22   37586301   37675488     97      17  204402      -2.1069      0.94077   -8.8818e-16      -2.1069
