# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = LU_AGING_BRAIN_DN (set)
# _SET1_  NGENES = 138
# _SET1_  P-VALUE = 7.87162e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000124762     6   36609305   36690116    117      19  204402      -1.9048      0.91482   -6.6613e-16      -1.9048
_SET1_   ENSG00000112658     6   43104037   43184243     31       6  204402      -0.4507      0.48985   -7.2164e-16      -0.4507
_SET1_   ENSG00000124749     6   55886388   56293892    578      39  204402      0.10746      0.20446   -7.3552e-16      0.10746
_SET1_   ENSG00000112531     6  163800032  164034628    228      22  204402     -0.15233       0.3361   -7.2164e-16     -0.15233
_SET1_   ENSG00000106415     7    7973425    8168902    224      30  204402     -0.49357      0.47252   -7.2164e-16     -0.49357
_SET1_   ENSG00000155849     7   36858961   37523852    656      79  204402     0.073125      0.25494   -7.3552e-16     0.073125
_SET1_   ENSG00000106591     7   42936799   43023557     61       8  204402     -0.14964      0.36092   -7.2164e-16     -0.14964
_SET1_   ENSG00000170667     7  102087892  102193228     12       3  204402       1.2612     0.041974   -6.6613e-16       1.2612
_SET1_   ENSG00000128590     7  108175012  108250294     43       6  204402      0.18298       0.2369   -7.2164e-16      0.18298
_SET1_   ENSG00000006652     7  112028023  112156072    142      25  204402     -0.67056      0.55505   -7.7716e-16     -0.67056
_SET1_   ENSG00000106025     7  120392376  120533456     62       5  204402     -0.32414      0.43689   -7.2164e-16     -0.32414
_SET1_   ENSG00000128591     7  128435431  128534328     43       7  204402     -0.44249      0.49211   -7.2164e-16     -0.44249
_SET1_   ENSG00000079459     8   11618082   11731818    138      22  204402       5.5652        5e-10   -8.8818e-16       5.5652
_SET1_   ENSG00000179388     8   22510172   22585815     66      14  204402       1.6826     0.012921   -6.6613e-16       1.6826
_SET1_   ENSG00000104671     8   29978813   30076156     58       6  204402      0.29786       0.2332   -7.2164e-16      0.29786
_SET1_   ENSG00000187840     8   37852859   37952883      2       1  204402     -0.99641      0.77723   -7.7716e-16     -0.99641
_SET1_   ENSG00000133740     8   86054460   86164387     44       4  204402      0.54198      0.14841   -7.7716e-16      0.54198
_SET1_   ENSG00000156482     8   99002079   99093697     92      12  204402      0.85748       0.0817   -7.7716e-16      0.85748
_SET1_   ENSG00000164754     8  117823174  117922105     96      14  204402      0.78025     0.096328   -7.7716e-16      0.78025
_SET1_   ENSG00000107077     9    6685863    7210648    738      73  204402    -0.034396      0.26196   -7.2858e-16    -0.034396
_SET1_   ENSG00000137124     9   38357661   38433658     90      25  204402      -1.0589      0.70776   -6.6613e-16      -1.0589
_SET1_   ENSG00000196781     9   84163598   84339220    177      40  204402     -0.69765      0.57578   -7.7716e-16     -0.69765
_SET1_   ENSG00000070214     9  107971903  108236452    220      23  204402       1.3406     0.042289   -6.6613e-16       1.3406
_SET1_   ENSG00000095261     9  123542774  123640262     40       4  204402      0.62761      0.13418   -7.7716e-16      0.62761
_SET1_   ENSG00000136930     9  127080745  127212723     84       9  204402       0.6409      0.11973   -7.7716e-16       0.6409
_SET1_   ENSG00000136942     9  127585159  127659260     37       4  204402      0.57062      0.13881   -7.7716e-16      0.57062
_SET1_   ENSG00000148400     9  139353896  139475314     64      16  204402       2.4832    0.0013021   -8.8818e-16       2.4832
_SET1_   ENSG00000120594    10   20070168   20613785    728      70  204402        -2.14      0.92929   -8.8818e-16        -2.14
_SET1_   ENSG00000150093    10   33154247   33329720    144      19  204402     -0.11965      0.33878   -7.3552e-16     -0.11965
_SET1_   ENSG00000095794    10   35380719   35536886     66       3  204402     0.041578      0.29785   -7.2858e-16     0.041578
_SET1_   ENSG00000122861    10   75633935   75712255     41       5  204402       1.4718     0.023477   -6.6613e-16       1.4718
_SET1_   ENSG00000151224    10   81996576   82084440     83       8  204402       1.3487     0.029327   -6.6613e-16       1.3487
_SET1_   ENSG00000107854    10   93523069   93660033     78       9  204402        1.544     0.018903   -6.6613e-16        1.544
_SET1_   ENSG00000187553    10   94786021   94863454     39       9  204402       2.7297   0.00055061   -8.8818e-16       2.7297
_SET1_   ENSG00000172987    10  100183875  101030619    712      38  204402       0.3425      0.12843   -7.2164e-16       0.3425
_SET1_   ENSG00000148773    10  129859923  129959649    116      19  204402       1.1002     0.050977   -6.6613e-16       1.1002
_SET1_   ENSG00000166340    11    6599000    6675692     49      12  204402      -1.2172      0.75097   -6.6613e-16      -1.2172
_SET1_   ENSG00000213619    11   47551888   47641114     18       4  204402       4.2697   8.4874e-07   -8.8818e-16       4.2697
_SET1_   ENSG00000110048    11   59306871   59418617     31       3  204402      -1.3986       0.8632   -6.6613e-16      -1.3986
_SET1_   ENSG00000133315    11   63731030   63968578    137      23  204402       1.6797     0.013225   -6.6613e-16       1.6797
_SET1_   ENSG00000175482    11   67083248   67159443     21       3  204402       1.3093      0.06407   -6.6613e-16       1.3093
_SET1_   ENSG00000110218    11   93827094   93950138     82       9  204402      -0.1872       0.3597   -7.2164e-16      -0.1872
_SET1_   ENSG00000185742    11  109257846  109334840     27       3  204402      -1.4136      0.81873   -6.6613e-16      -1.4136
_SET1_   ENSG00000111711    12   21619715   21706342    126      16  204402       2.3894    0.0016463   -8.8818e-16       2.3894
_SET1_   ENSG00000167779    12   53456220   53531129     49       9  204402      0.27368      0.23704   -7.2164e-16      0.27368
_SET1_   ENSG00000135679    12   69166956   69274214     55      13  204402      0.45938      0.16052   -7.2164e-16      0.45938
_SET1_   ENSG00000080371    12   72113654   72219699     63       6  204402    -0.063791      0.35147   -7.3552e-16    -0.063791
_SET1_   ENSG00000182050    12   86337516   87267681    554      25  204402      0.12715      0.19216   -7.2164e-16      0.12715
_SET1_   ENSG00000075188    12  102432967  102548902     37       6  204402      0.71295       0.1124   -7.7716e-16      0.71295
_SET1_   ENSG00000185480    12  102478956  102626298     54       7  204402      0.51485      0.15292   -7.7716e-16      0.51485
_SET1_   ENSG00000135100    12  121381346  121475315     75      13  204402       7.1499   7.6052e-15   -8.8818e-16       7.1499
_SET1_   ENSG00000247077    12  133252405  133334228     31       5  204402     -0.10933      0.33752   -7.3552e-16     -0.10933
_SET1_   ENSG00000132965    13   31274645   31373556    176      27  204402      0.85632     0.083997   -7.7716e-16      0.85632
_SET1_   ENSG00000178695    13   77419312   77495540     58      12  204402      -2.8248      0.98917   -8.8818e-16      -2.8248
_SET1_   ENSG00000134899    13  103462194  103563345    115      15  204402      0.81344     0.086608   -7.7716e-16      0.81344
_SET1_   ENSG00000100949    14   24699744   24775945     60      11  204402     -0.34078       0.4253   -7.2164e-16     -0.34078
_SET1_   ENSG00000182185    14   68251496   69231935    947      84  204402       1.2815      0.02474   -6.6613e-16       1.2815
_SET1_   ENSG00000170345    14   75710477   75783933     39      13  204402       2.0558    0.0048319   -8.8818e-16       2.0558
_SET1_   ENSG00000137841    15   40535377   40635136     63      19  204402       3.3095   6.1402e-05   -8.8818e-16       3.3095
_SET1_   ENSG00000187720    15   71354291   72110722    702      91  204402     -0.15746      0.34274   -7.2164e-16     -0.15746
_SET1_   ENSG00000177971    15   75896426   75976047     23       6  204402      -1.3972      0.80351   -6.6613e-16      -1.3972
_SET1_   ENSG00000070770    16   58156811   58266824    109      15  204402      -1.0484       0.7132   -6.6613e-16      -1.0484
_SET1_   ENSG00000103175    16   84293252   84398450    195      49  204402      0.10816      0.27987   -7.3552e-16      0.10816
_SET1_   ENSG00000140948    16   87404852   87560651     75      14  204402       1.0235     0.061819   -6.6613e-16       1.0235
_SET1_   ENSG00000167526    16   89592065   89665950     31       5  204402      0.40908      0.17602   -7.2164e-16      0.40908
_SET1_   ENSG00000015413    16   89644716   89739839     40       7  204402      0.92562     0.071153   -7.7716e-16      0.92562
_SET1_   ENSG00000159842    17     871758    1167315    156      48  204402      -1.4285      0.83193   -6.6613e-16      -1.4285
_SET1_   ENSG00000108590    17    6511635    6589954     90      11  204402      0.93128     0.069624   -7.7716e-16      0.93128
_SET1_   ENSG00000141506    17    8747233    8904029    104      24  204402      0.23118      0.22616   -7.2164e-16      0.23118
_SET1_   ENSG00000108578    17   28540218   28654074     57       9  204402     -0.77995      0.59829   -7.7716e-16     -0.77995
_SET1_   ENSG00000141720    17   36886942   36991379     52      13  204402      0.72771      0.10684   -7.7716e-16      0.72771
_SET1_   ENSG00000173801    17   39740692   39978183     95      18  204402      -2.0756      0.93653   -8.8818e-16      -2.0756
_SET1_   ENSG00000108946    17   66472921   66582460     68      16  204402       1.3114     0.033145   -6.6613e-16       1.3114
_SET1_   ENSG00000109089    17   72948727   73036895     40       9  204402       1.9235    0.0072137   -6.6613e-16       1.9235
_SET1_   ENSG00000177885    17   73279157   73436790     78       6  204402       1.8385    0.0099901   -6.6613e-16       1.8385
_SET1_   ENSG00000129667    17   74431973   74532872     50      14  204402       1.2586     0.037416   -6.6613e-16       1.2586
_SET1_   ENSG00000141433    18     869944     947173    105      18  204402    -0.052081      0.31037   -7.2858e-16    -0.052081
_SET1_   ENSG00000166347    18   71885530   71994251    132      11  204402       2.4712    0.0013385   -8.8818e-16       2.4712
_SET1_   ENSG00000161888    19   11207196   11301484     61      16  204402      0.67847      0.11444   -7.7716e-16      0.67847
_SET1_   ENSG00000161860    19   12974600   13065090     27       5  204402     -0.57643       0.5203   -7.7716e-16     -0.57643
_SET1_   ENSG00000221983    19   18647540   18723360     25       4  204402       2.2476    0.0027798   -8.8818e-16       2.2476
_SET1_   ENSG00000105185    19   33036974   33113358     55       7  204402     -0.44457      0.46732   -7.2164e-16     -0.44457
_SET1_   ENSG00000124302    19   34077861   34299414    128      35  204402      0.78772     0.098406   -7.7716e-16      0.78772
_SET1_   ENSG00000006712    19   39841492   39916835     42       9  204402       1.5693     0.018822   -6.6613e-16       1.5693
_SET1_   ENSG00000125753    19   45974837   46065241     32       9  204402       1.1408     0.046467   -6.6613e-16       1.1408
_SET1_   ENSG00000171867    20    4631882    4717236     95      27  204402     -0.69272      0.57285   -7.7716e-16     -0.69272
_SET1_   ENSG00000171552    20   30217255   30346792     76       5  204402        2.173    0.0037906   -8.8818e-16        2.173
_SET1_   ENSG00000064655    20   45488263   45852492    415      57  204402      0.38634      0.17181   -7.2164e-16      0.38634
_SET1_   ENSG00000171858    20   60927172   60998576     50      11  204402      -1.8112      0.89971   -6.6613e-16      -1.8112
_SET1_   ENSG00000160305    21   47843812   48024926    195      23  204402       2.0078    0.0051858   -8.8818e-16       2.0078
_SET1_   ENSG00000241878    22   31979477   32093418     64       9  204402    -0.043892      0.33251   -7.2858e-16    -0.043892
_SET1_   ENSG00000166897    22   37729000   37858505    101      19  204402     0.015238       0.2881   -7.2858e-16     0.015238

# _SET2_  VARIABLE = REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES (set)
# _SET2_  NGENES = 14
# _SET2_  P-VALUE = 1.4168e-06
_SET2_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET2_   ENSG00000198952     1  156184015  156287620     65       7  204402       3.1606   0.00011196   -8.8818e-16       3.1606
_SET2_   ENSG00000180875     1  240617873  240810449    198      50  204402     0.042309      0.30308   -7.2858e-16     0.042309
_SET2_   ENSG00000134324     2   11782721   12002535    160      35  204402       1.0582     0.057871   -6.6613e-16       1.0582
_SET2_   ENSG00000164111     4  122554110  122653268     92      17  204402      -1.3276      0.78526   -6.6613e-16      -1.3276
_SET2_   ENSG00000124664     6   34470579   34559110     56      12  204402     -0.12554       0.3461   -7.2164e-16     -0.12554
_SET2_   ENSG00000105835     7  105853731  105961772     75      10  204402      0.38009       0.1781   -7.2164e-16      0.38009
_SET2_   ENSG00000091136     7  107529244  107678700    132      20  204402        2.207    0.0029222   -8.8818e-16        2.207
_SET2_   ENSG00000155897     8  131757547  132089672    403      44  204402      -1.9686       0.9141   -6.6613e-16      -1.9686
_SET2_   ENSG00000178685     8  145016321  145121940     24       3  204402       1.5617     0.019199   -6.6613e-16       1.5617
_SET2_   ENSG00000130222     9   92184928   92256470    100      11  204402        2.424    0.0014706   -8.8818e-16        2.424
_SET2_   ENSG00000167257    11  117068341  117192161     58      13  204402      0.71587      0.10494   -7.7716e-16      0.71587
_SET2_   ENSG00000135100    12  121381346  121475315     75      13  204402       7.1499   7.6052e-15   -8.8818e-16       7.1499
_SET2_   ENSG00000120659    13   43101872   43217149    124      15  204402      0.56142      0.13523   -7.7716e-16      0.56142
_SET2_   ENSG00000137841    15   40535377   40635136     63      19  204402       3.3095   6.1402e-05   -8.8818e-16       3.3095
