# ALPHA = 0.05
# NUMBER_OF_TESTS = 5878

# _SET1_  VARIABLE = REACTOME_HIV_LIFE_CYCLE (set)
# _SET1_  NGENES = 140
# _SET1_  P-VALUE = 7.75462e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000134330     2    9578787    9671672     55       4  204402     0.053995      0.28516   -7.2858e-16     0.053995
_SET1_   ENSG00000084774     2   27405258   27501811     64       6  204402       5.1673    9.034e-09   -8.8818e-16       5.1673
_SET1_   ENSG00000163171     2   37834032   38000611    201      34  204402     -0.89994      0.64344   -7.7716e-16     -0.89994
_SET1_   ENSG00000143995     2   66625584   66836001    170      31  204402       2.5002    0.0012149   -8.8818e-16       2.5002
_SET1_   ENSG00000115641     2  105939169  106089970    130      32  204402    -0.097171      0.33669   -7.3552e-16    -0.097171
_SET1_   ENSG00000153246     2  160753519  160954121    234      25  204402     -0.60109      0.51196   -7.7716e-16     -0.60109
_SET1_   ENSG00000123607     2  166678985  166845353    114      14  204402     -0.74296      0.57634   -7.7716e-16     -0.74296
_SET1_   ENSG00000175084     2  220248099  220326461     33       6  204402     -0.54198      0.51456   -7.7716e-16     -0.54198
_SET1_   ENSG00000132329     2  238732536  238855756     84      28  204402      0.10613      0.27023   -7.3552e-16      0.10613
_SET1_   ENSG00000132155     3   12590100   12740725     97      11  204402      0.82438     0.085465   -7.7716e-16      0.82438
_SET1_   ENSG00000160801     3   46884236   46980287     45       7  204402         2.61   0.00090484   -8.8818e-16         2.61
_SET1_   ENSG00000178467     3   48992319   49079587     16       2  204402       3.4661   3.8835e-05   -8.8818e-16       3.4661
_SET1_   ENSG00000023330     3   52197102   52283343     29       5  204402      0.95984     0.068157   -7.7716e-16      0.95984
_SET1_   ENSG00000144746     3   69099095   69190217     52      12  204402     -0.69201      0.56392   -7.7716e-16     -0.69201
_SET1_   ENSG00000169860     3  152517736  152590841     50       8  204402     -0.79283      0.63906   -7.7716e-16     -0.79283
_SET1_   ENSG00000035928     4   39254076   39402995     63       5  204402      0.46061      0.16178   -7.2164e-16      0.46061
_SET1_   ENSG00000151247     4   99757835   99886788     77       9  204402      0.23285      0.22219   -7.2164e-16      0.23285
_SET1_   ENSG00000181004     4  123618857  123701098     70       8  204402       1.3513     0.031256   -6.6613e-16       1.3513
_SET1_   ENSG00000137462     4  154587652  154661851     70      10  204402     -0.22843      0.37983   -7.2164e-16     -0.22843
_SET1_   ENSG00000171557     4  155490286  155569119     50      12  204402     -0.47585      0.47213   -7.2164e-16     -0.47585
_SET1_   ENSG00000150625     4  176519085  176958815    337      55  204402      -1.0474      0.70264   -6.6613e-16      -1.0474
_SET1_   ENSG00000151729     4  186029395  186106536     30       7  204402     -0.42198      0.45169   -7.2164e-16     -0.42198
_SET1_   ENSG00000112964     5   42388879   42756979    210      18  204402      -0.6479      0.52482   -7.7716e-16      -0.6479
_SET1_   ENSG00000170571     5   49657026   49774082     38       4  204402      0.24697      0.22445   -7.2164e-16      0.24697
_SET1_   ENSG00000164400     5  131374483  131446859     57       7  204402       1.5678     0.017935   -6.6613e-16       1.5678
_SET1_   ENSG00000158402     5  137585954  137709044     61       9  204402      0.18117      0.23903   -7.2164e-16      0.18117
_SET1_   ENSG00000169131     5  178103593  178192703     42       8  204402      -0.7653      0.59113   -7.7716e-16      -0.7653
_SET1_   ENSG00000228727     6   31695576   31767628     41       8  204402       2.8666   0.00040787   -8.8818e-16       2.8666
_SET1_   ENSG00000168477     6   31973931   32118111     69      14  204402       4.2211   1.2317e-06   -8.8818e-16       4.2211
_SET1_   ENSG00000065029     6   35191686   35298762     68       6  204402       1.8797     0.010282   -6.6613e-16       1.8797
_SET1_   ENSG00000096080     6   43604040   43690528     39       8  204402     0.066308      0.30479   -7.3552e-16     0.066308
_SET1_   ENSG00000112715     6   43702921   43789224     63      20  204402      0.49059      0.15307   -7.2164e-16      0.49059
_SET1_   ENSG00000112695     6   75912391   75995039     59       4  204402     -0.66366      0.67363   -7.7716e-16     -0.66366
_SET1_   ENSG00000154269     6  131914582  132103553    140      18  204402       1.4021     0.031164   -6.6613e-16       1.4021
_SET1_   ENSG00000146411     6  134274835  134408774    103      22  204402       1.0316     0.060183   -6.6613e-16       1.0316
_SET1_   ENSG00000008018     6  170809205  170897429     88       8  204402       -1.593      0.85353   -6.6613e-16       -1.593
_SET1_   ENSG00000136244     7   22730503   22806621    112      15  204402       6.2317   6.1523e-12   -8.8818e-16       6.2317
_SET1_   ENSG00000155849     7   36858961   37523852    656      79  204402     0.073125      0.25494   -7.3552e-16     0.073125
_SET1_   ENSG00000009954     7   72819728   72971608     28       6  204402       7.2998   3.8858e-15   -8.8818e-16       7.2998
_SET1_   ENSG00000106261     7   99578204   99674312     30       6  204402       2.7102   0.00059089   -8.8818e-16       2.7102
_SET1_   ENSG00000005249     7  106650094  106837256    130      14  204402       1.6535     0.013612   -6.6613e-16       1.6535
_SET1_   ENSG00000179388     8   22510172   22585815     66      14  204402       1.6826     0.012921   -6.6613e-16       1.6826
_SET1_   ENSG00000104722     8   24735525   24811607     80      10  204402       1.3062     0.035509   -6.6613e-16       1.3062
_SET1_   ENSG00000137575     8   59430483   59530419     80       5  204402      -1.2466      0.76483   -6.6613e-16      -1.2466
_SET1_   ENSG00000104205     8   67589653   67809257     45       4  204402       0.4405      0.24955   -7.2164e-16       0.4405
_SET1_   ENSG00000147647     8  105307552  105514281    233      35  204402      0.11668      0.25587   -7.3552e-16      0.11668
_SET1_   ENSG00000042832     8  133844203  134182147    538      36  204402      -1.3918       0.7491   -6.6613e-16      -1.3918
_SET1_   ENSG00000160932     8  144064399  144140249     34       6  204402      0.24929      0.21627   -7.2164e-16      0.24929
_SET1_   ENSG00000131668     9   96678905   96752654     88       9  204402      0.74616     0.099227   -7.7716e-16      0.74616
_SET1_   ENSG00000165140     9   97330415   97437531    115      12  204402     -0.94275      0.65078   -7.7716e-16     -0.94275
_SET1_   ENSG00000119508     9  102549137  102664173     41       4  204402      0.31813      0.20273   -7.2164e-16      0.31813
_SET1_   ENSG00000106771     9  111742432  111917225    191      21  204402      0.46063      0.15771   -7.2164e-16      0.46063
_SET1_   ENSG00000167081     9  128474624  128764656    112       7  204402       1.8035    0.0094967   -6.6613e-16       1.8035
_SET1_   ENSG00000169692     9  139532595  139616875     33       9  204402      0.69952      0.10802   -7.7716e-16      0.69952
_SET1_   ENSG00000120549    10   23948675   24871772    909     102  204402     -0.22307      0.34158   -7.2164e-16     -0.22307
_SET1_   ENSG00000120616    10   32521679   32702726    130      15  204402     0.042123      0.27708   -7.2858e-16     0.042123
_SET1_   ENSG00000156650    10   76550340   76827380    104       8  204402      0.20339      0.27969   -7.2164e-16      0.20339
_SET1_   ENSG00000023839    10  101507489  101646949     80       9  204402      -1.3725      0.79633   -6.6613e-16      -1.3725
_SET1_   ENSG00000151117    11   18679669   18761332     53      14  204402       1.7414       0.0112   -6.6613e-16       1.7414
_SET1_   ENSG00000176697    11   27641440   27778605     71      10  204402       2.7084   0.00057804   -8.8818e-16       2.7084
_SET1_   ENSG00000121691    11   34425472   34528609    198      18  204402     -0.20046      0.35657   -7.2164e-16     -0.20046
_SET1_   ENSG00000110717    11   67763084   67839111     26       6  204402      -0.9344      0.65757   -7.7716e-16      -0.9344
_SET1_   ENSG00000174804    11   86621721   86701433     60      11  204402      -1.2064      0.75197   -6.6613e-16      -1.2064
_SET1_   ENSG00000110660    11  107626717  107834019    140      17  204402   -0.0067373      0.29068   -7.2945e-16   -0.0067373
_SET1_   ENSG00000086827    11  113568909  113679533    105      16  204402        1.238     0.039831   -6.6613e-16        1.238
_SET1_   ENSG00000118137    11  116671467  116743666     33       8  204402       0.2678      0.22627   -7.2164e-16       0.2678
_SET1_   ENSG00000111726    12   22164108   22253608     94      12  204402     -0.38079      0.44119   -7.2164e-16     -0.38079
_SET1_   ENSG00000133703    12   25322723   25438870    106      15  204402      0.42748      0.16482   -7.2164e-16      0.42748
_SET1_   ENSG00000111405    12   48068517   48154350     74      12  204402     0.020293      0.29206   -7.2858e-16     0.020293
_SET1_   ENSG00000172602    12   49215928   49294681     48       9  204402      -1.4745      0.82425   -6.6613e-16      -1.4745
_SET1_   ENSG00000175197    12   57875371   57949300     22       2  204402       2.8513   0.00051283   -8.8818e-16       2.8513
_SET1_   ENSG00000133773    12   82582460   82787584    102      10  204402      -2.0799      0.94254   -8.8818e-16      -2.0799
_SET1_   ENSG00000111142    12   95832296   95944615     81      13  204402       5.5649    6.066e-10   -8.8818e-16       5.5649
_SET1_   ENSG00000017427    12  102754645  102909423    121      17  204402      0.70809      0.11483   -7.7716e-16      0.70809
_SET1_   ENSG00000120837    12  104475855  104567067     58      10  204402     -0.16547      0.37411   -7.2164e-16     -0.16547
_SET1_   ENSG00000111725    12  120070558  120154435     40       5  204402       3.0398   0.00019708   -8.8818e-16       3.0398
_SET1_   ENSG00000089053    12  121711048  121872699     62      14  204402       4.8727   4.0704e-08   -8.8818e-16       4.8727
_SET1_   ENSG00000139725    12  122180664  122276309     48       8  204402     -0.33483      0.43487   -7.2164e-16     -0.33483
_SET1_   ENSG00000111358    12  124083375  124182153     88       6  204402        1.171     0.045071   -6.6613e-16        1.171
_SET1_   ENSG00000176915    12  133267254  133373474     48      11  204402      0.48673      0.15162   -7.2164e-16      0.48673
_SET1_   ENSG00000150457    13   21512171   21670686    120      19  204402     -0.87503      0.63528   -7.7716e-16     -0.87503
_SET1_   ENSG00000120694    13   31675762   31771525    109      16  204402     -0.59199      0.51807   -7.7716e-16     -0.59199
_SET1_   ENSG00000133103    13   40194764   40400802    198      15  204402     -0.30437      0.38788   -7.2164e-16     -0.30437
_SET1_   ENSG00000100478    14   31459312   31597818     55      12  204402       2.0722    0.0046207   -8.8818e-16       2.0722
_SET1_   ENSG00000171723    14   66939125   67683520    337       9  204402     0.031786      0.28482   -7.2858e-16     0.031786
_SET1_   ENSG00000100596    14   77937340   78118116    147      28  204402      0.82656     0.087497   -7.7716e-16      0.82656
_SET1_   ENSG00000100784    14   91301799   91561980    164      15  204402      0.04885      0.27105   -7.2858e-16      0.04885
_SET1_   ENSG00000142208    14  105200686  105297088     27       6  204402      0.71123      0.10708   -7.7716e-16      0.71123
_SET1_   ENSG00000137860    15   45509428   45603149     81       5  204402     -0.48057      0.48194   -7.2164e-16     -0.48057
_SET1_   ENSG00000128951    15   48588208   48670570     47       3  204402     -0.19535      0.40219   -7.2164e-16     -0.19535
_SET1_   ENSG00000069974    15   55460164   55646311    145      19  204402      -2.1621      0.94991   -8.8818e-16      -2.1621
_SET1_   ENSG00000074410    15   63578577   63709360     97      20  204402        1.288     0.036407   -6.6613e-16        1.288
_SET1_   ENSG00000128973    15   68464330   68584549     38       4  204402     -0.42534      0.46382   -7.2164e-16     -0.42534
_SET1_   ENSG00000169684    15   78822862   78922611     82       6  204402        0.612      0.12669   -7.7716e-16        0.612
_SET1_   ENSG00000087245    16   55388612   55575603    276      31  204402       1.0347     0.052905   -6.6613e-16       1.0347
_SET1_   ENSG00000005194    16   57427081   57516440     67      11  204402     -0.15133      0.36433   -7.2164e-16     -0.15133
_SET1_   ENSG00000062038    16   68635092   68791519     91       9  204402     -0.88789      0.63491   -7.7716e-16     -0.88789
_SET1_   ENSG00000166747    16   71727913   71878104     65       6  204402      0.67528      0.11468   -7.7716e-16      0.67528
_SET1_   ENSG00000086696    16   82033609   82167139    132      18  204402        -1.48      0.82569   -6.6613e-16        -1.48
_SET1_   ENSG00000167193    17    1288983    1401456     48      12  204402       1.7863     0.010277   -6.6613e-16       1.7863
_SET1_   ENSG00000067191    17   37294709   37388956     45      12  204402       2.4215    0.0017925   -8.8818e-16       2.4215
_SET1_   ENSG00000136450    17   56045721   56119707     30       4  204402       1.7769       0.0145   -6.6613e-16       1.7769
_SET1_   ENSG00000154229    17   64263754   64841861    596      72  204402     -0.50443      0.46762   -7.7716e-16     -0.50443
_SET1_   ENSG00000171634    17   65786640   66015494     51       4  204402      0.16147      0.26138   -7.2164e-16      0.16147
_SET1_   ENSG00000125398    17   70082161   70157561     63      11  204402      0.47061      0.16104   -7.2164e-16      0.47061
_SET1_   ENSG00000141574    17   80243900   80326950     36       6  204402      0.14714      0.25598   -7.2164e-16      0.14714
_SET1_   ENSG00000134758    18   29636818   29746524     66      11  204402      0.57747      0.13197   -7.7716e-16      0.57747
_SET1_   ENSG00000130005    19    1362091    1436569     36       8  204402      0.39019      0.17865   -7.2164e-16      0.39019
_SET1_   ENSG00000104899    19    2214308    2287072     26       8  204402       0.9939     0.068677   -7.7716e-16       0.9939
_SET1_   ENSG00000126934    19    4055319    4159126     49      11  204402       0.6677      0.11291   -7.7716e-16       0.6677
_SET1_   ENSG00000180855    19   12505521   12586926     60       5  204402      0.87067     0.082412   -7.7716e-16      0.87067
_SET1_   ENSG00000179115    19   12998293   13079851     18       3  204402      -0.4003      0.45667   -7.2164e-16      -0.4003
_SET1_   ENSG00000105258    19   36569612   36641248     33       6  204402     -0.85701      0.62936   -7.7716e-16     -0.85701
_SET1_   ENSG00000125744    19   45953547   46035319     34       9  204402      0.17384      0.23892   -7.2164e-16      0.17384
_SET1_   ENSG00000105568    19   52658292   52765687    116      16  204402      0.95853     0.069807   -7.7716e-16      0.95853
_SET1_   ENSG00000213015    19   56111382   56189835     29       7  204402      -1.3413      0.81044   -6.6613e-16      -1.3413
_SET1_   ENSG00000101412    20   32228489   32309210     23       4  204402      0.56859      0.13757   -7.7716e-16      0.56859
_SET1_   ENSG00000101000    20   33724876   33800165     43       5  204402      0.34589      0.19266   -7.2164e-16      0.34589
_SET1_   ENSG00000183798    20   39953606   40030467     49      10  204402       0.3313      0.20427   -7.2164e-16       0.3313
_SET1_   ENSG00000124216    20   48564536   48640423     42       7  204402        1.973    0.0063604   -6.6613e-16        1.973
_SET1_   ENSG00000198276    20   62536186   62622769     44      13  204402       1.6156     0.017084   -6.6613e-16       1.6156
_SET1_   ENSG00000157557    21   40142231   40231879    108       9  204402       1.8558    0.0080761   -6.6613e-16       1.8558
_SET1_   ENSG00000099995    22   30692977   30787936     72       9  204402     -0.16835      0.36365   -7.2164e-16     -0.16835
_SET1_   ENSG00000100365    22   37222030   37309057     88      19  204402     -0.86628      0.63222   -7.7716e-16     -0.86628
_SET1_   ENSG00000100226    22   39066728   39169304     53       4  204402       6.6214   5.1923e-13   -8.8818e-16       6.6214
